Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Akermanis, Jason	-	-		-	-			-	-	-	-	-	2	-	-	-	-	-	3	1	3	-	-	-	9
Ashcroft, Marcus	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Black, Simon	-	-	-	-	-	-	-	-	-	-	-	-			-				-	2	-	2	-	-	4
Bolton, Craig	-	-	-		-	-	-	-	-	-	-	-	-	-									-	-	
Bradshaw, Daniel	-	3	-	-	-	-	-	-					1	-	2	-	2	-	-	-	-	-	-		8
Brown, Jonathan					-	-	-	-			-						-	-	-	-	-	-	-	-	
Carey, Stefan	-	-	-																						
Champion, Richard				-					-	-	-		-	-	-	-									
Clarke, Nathan																		-	-	-	-				
Cupido, Damian											-	-	-	-	-									-	
Hart, Shaun	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	3
Headland, Des		-			-											-	-	-	-			-	-	-	
Heuskes, Adam	-	-	-	-	-	-	-	-	-	-		-	-	-							-				
Johnson, Chris	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Kennedy, Matthew	-	-	-	-				-	-	-	-	-													
Knobel, Trent														-	-	-	-		-	-	-	-	-	-	
Lambert, Craig	-					-	-	-	-	-	-	-	-		-		-	-							
Lappin, Nigel	-	-	-	-	3	-	-	-	-	-	-	-	3	-	3	-	1	-	-	-	-	-	-	-	10
Lawrence, Steven	-	-	-	-	-								-	-	-	-	-	-	-	-	-	-	-	-	
Leppitsch, Justin	-	-	-	-	1	-			-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	3
Lynch, Alastair		-	-	-	2	-	-		-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Martin, Michael		-	-	-	-	-	-	-	-	-		-													
McDonald, Beau	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
McKinnon, Martin	-					-											-	-							
McRae, Craig	-		-	-	-	-	-	-	2	-	-	-	-	-	-	-	-								2
Molloy, Jarrod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Notting, Tim				-		3	-								-	-	-	-		-	-	-		-	3
Picken, Marcus							-	-	-		-	-												-	
Power, Luke	-	-	-	-		1	-	-	3	-	2	-	-	-	-	-	-	-	-	-	-	-	-		6
Robbins, Ben																-	-	-	-	-	-	-	-	-	
Rusca, Shannon			-	-																					
Scott, Chris	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-		
Shattock, Aaron					-	-	-	-	-	-	-	-				-									
Voss, Brett		-	-							-	-	-	-	-					-	-	-	-	-	-	
Voss, Michael	-	1	-	-	-	2	-	-	-	-	-		-	-	-	-	3	-	2	3	2	3	-	-	16
White, Darryl	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Totals	0	6	0	0	6	6	0	0	5	1	2	0	6	0	6	0	6	0	6	6	6	6	0	0	68
Opponent	CA	WB	HW	PA	AD	SK	FR	ES	CW	ME	SY	RI	WC	KA	GE	CA	WB	HW	PA	AD	SK	FR	WB	CA	
