Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bentley, Greg														1	1	-	-	-					2
Boak, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-		-	-		
Brogan, Dean	-	1	1	-	1	1	-	2	1	1	2	-	1	-	1	-	-	1	2		-	1	16
Burgoyne, Peter	-	-	-	-	-	-	-	-	-	-	1	-	-						-	-	-	-	1
Burgoyne, Shaun	-	-	1	-	-	1	-	-				-	1	-	-	-	-	-	1	-	-	1	5
Carlile, Alipate	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	4
Cassisi, Domenic	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Chaplin, Troy		-	-	-	1	-	-	-	2	-	-	3	-	1	1	-	-		1	-	-		9
Cornes, Chad	1	-	2	-	1	2			-	1	2	2	-		3	-							14
Cornes, Kane	1	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	5
Deluca, Fabian														1	1		-	1	1				4
Ebert, Brett	1	-	-	-	1	-	2	-	-				1	-	3	1	1	-	1	-	-	1	12
Farmer, Mitch																		-	-	-			
Gray, Robbie							-	1	1	1	1	-	1	-						2		-	7
Krakouer, Nathan					-					-	1												1
Lade, Brendon	-	-	-	3	-	2	3	1	2	2	1	1	1			-				1	1	3	21
Logan, Tom	-				-	-	-	-	1	-	-	-	-	-	1	1	1	-	-	2	1	-	7
Lonie, Nathan														-	-	-	-	-				-	
Lower, Nick												-	-	1	-	-	-	-	-	1	-	2	4
Motlop, Daniel	1	-	-	4	-	2	1	1	-	-	-	-	1	-	-	2	2	1	-		2	-	17
Motlop, Marlon																					-	-	
Pearce, Danyle	-	-	-	-		1	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Pettigrew, Michael	-	-	-	-	-	-	-	1	1	1	-	-	-	1	-	1	2	-	1	-			8
Rodan, David	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	2
Salopek, Steven	-	-	-	1	1	-	-	-	1	1	1	1	-			1	1						8
Salter, Nick																		1	-				1
Stewart, Paul	-	-	-	-						1	-			-				-	-		-	-	1
Surjan, Jacob	-	-	-	-	-	-	-	-	-	-		-			-	1	1	-	-	1	1	-	4
Thomas, Matt	-	-	-	-									-										
Thomson, Adam					-	-	-	-						-	-	-							
Thurstans, Toby	1	-	-	-	-	2	2	-	-	-	-						-	1		-	-	1	7
Tredrea, Warren	2	1	-	1	-	1	-	1	2	2	1	2	1	-	1	2	3						20
Westhoff, Justin	-	1	1	1	-	1	1	1	2	3	2	-		-	3	1	3	2	2	1	1	-	26
Westhoff, Matthew																				-	-	-	
White, Damon														1	2				-	-	-	-	3
Williams, Ryan																			-	-			
Wilson, Michael									-	-	-	-	-										
Totals	8	3	5	10	5	13	11	9	14	13	13	9	7	6	18	10	14	10	9	9	6	10	212
Opponent	GE	SY	AD	BL	WC	SK	ES	HW	SY	FR	CA	GE	RI	WB	NM	AD	FR	SK	CA	CW	ME	NM	
