Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Atkinson, Jarrod																			-	1	-	1	-	2
Bellchambers, Tom							1	-	-	-										-	-			1
Daniher, Darcy		-	-	-																				
Davey, Alwyn	-	1	2	-	1	-	-	-	3	-	1	2	1	1	-	1	-		-	-	1			14
Dempsey, Courtenay	1	1	2	-	-	-	-	1	-		-	-	-	-	-	-	1	1	-	-			-	7
Dyson, Ricky	-	-	-	-	2	-	-	-	-	1	1	-	-	-	2	-	1	-	-	-	-	1	-	8
Fletcher, Dustin	-	-	-	-	-	-						-	-	-	-	-	-	-	-	1	-	-	-	1
Hille, David	-	1	-	-	-																			1
Hocking, Heath	-	1	-		-	1	1	-	1	2	-	-	-	-	-	1		1	-			1	-	9
Hooker, Cale						-	-	-	-	1	-	1	-	-	-	-	-	-			1	-	-	3
Houli, Bachar	-						-	-	-	-	-								-					
Hurley, Michael	-														-	1	-	-	1	1	3	4	-	10
Jetta, Leroy			-		1	-			-	-											-			1
Lloyd, Matthew	-	-	5	3	-	2	3	3	4	1	-	3	4	2	3	2	-					-		35
Lonergan, Sam	-				1	1	1	-	1	-	-	2	-	-	1	1		-	1	-		1		10
Lovett-Murray, Nathan					-	1	3	-	-				-	-			-	-	1	-	2	2	-	9
Lovett, Andrew	1	1	-	1	2	1	1	-	2	1	1	-	3	1	-	-	2	-		1	-	2	1	21
Lucas, Scott	1	1	2	-	-	-					4	3	3	3	3	-	2	-						22
McPhee, Adam	1	3		1	1	-	-	-	-	-	1	-		-	-	-	1	-	2	1	1	-	4	16
McVeigh, Mark				-						1	1	2			-	-	1		-	-	-	-	-	5
Monfries, Angus	1	-	1	-	1	-	2	-	1	-	2	2	5	1			-	-	2	4	1	1	1	25
Myers, David		-	-		-	-	-	1																1
Nash, Jay			-	-																				
Neagle, Jay	1						2	3	-	3	-							3	3	2	1	1	-	19
Pears, Tayte	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Prismall, Brent											-	-	-	-	-	1	-	1	1	2	-	-	-	5
Quinn, Michael		-		-															1	-	-		1	2
Reimers, Kyle											1	-	1	1	1	1	2	2	-					9
Ryder, Patrick	-	2	1	-	1	-	-	-	-	-	1	-	1	-	-	1	2	1	-	2		-		12
Skipworth, Hayden	1	1	1	-						-	2	2	2	-				-					2	11
Slattery, Henry	-	1	-	-	-	-	-	1	-	-			-	-	-	-	-	-	-	-	-	-	-	2
Stanton, Brent	2	-	2	1	1	-	1	-	-	1	-	-	1	-	1	1	1	-	-	-	1	1	1	15
Watson, Jobe	-	-	1	-	-	-	-	-	2	-	3	1	-		-	-	-	-	1	1	1	-	-	10
Welsh, Andrew												-	-	-	1	-	-	1		-	-	-	-	2
Winderlich, Jason	-	2	-	1	1	2	-	1	2	-		1	-	-	3	1	1				1	1	-	17
Zaharakis, David		-	-	-	1	1	2	-	3	-	-													7
Totals	9	16	17	7	13	9	17	10	19	11	18	19	21	9	15	11	14	10	13	16	13	16	10	313
Opponent	PA	FR	CA	NM	CW	BL	HW	SK	RI	GE	AD	ME	CA	CW	SY	WB	RI	WC	BL	SK	FR	HW	AD	
