Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Atkinson, Jarrod																			-	-	-	-	-	
Bellchambers, Tom							2	-	1	-										-	-			3
Daniher, Darcy		-	-	-																				
Davey, Alwyn	-	-	1	-	-	-	-	-	3	-	2	2	-	1	1	1	-		-	-	-			11
Dempsey, Courtenay	1	1	1	-	-	-	-	-	-		-	-	-	-	1	-	-	-	-	-			-	4
Dyson, Ricky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1
Fletcher, Dustin	-	-	-	-	-	-						-	-	-	-	-	-	-	-	-	-	-	-	
Hille, David	-	1	-	-	-																			1
Hocking, Heath	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-		-	-			-	-	
Hooker, Cale						1	-	-	-	1	-	-	-	-	-	-	-	-			2	-	1	5
Houli, Bachar	-						-	-	-	-	-								1					1
Hurley, Michael	-														-	2	-	-	3	-	4	5	1	15
Jetta, Leroy			-		-	-			1	-											1			2
Lloyd, Matthew	-	-	5	4	2	4	6	3	2	1	-	2	3	4	3	4	-					-		43
Lonergan, Sam	1				1	-	-	-	2	-	1	2	1	1	2	1		-	-	1		-		13
Lovett-Murray, Nathan					-	-	3	-	-				-	1			-	1	1	-	-	2	-	8
Lovett, Andrew	1	-	1	-	2	-	-	-	1	-	-	-	-	-	-	-	1	-		2	1	-	-	9
Lucas, Scott	2	2	3	2	1	1					3	1	3	1	5	-	1	-						25
McPhee, Adam	1	2		1	-	-	-	1	-	-	-	-		-	-	-	-	1	3	2	1	-	1	13
McVeigh, Mark				-						2	-	1			-	1	1		1	-	-	-	-	6
Monfries, Angus	1	1	1	-	1	1	5	1	4	-	1	2	3	2			1	2	1	4	1	1	1	34
Myers, David		-	-		1	-	-	1																2
Nash, Jay			-	-																				
Neagle, Jay	-						2	2	-	3	-							3	2	1	2	1	-	16
Pears, Tayte	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Prismall, Brent											-	1	1	-	-	1	-	1	1	2	-	1	-	8
Quinn, Michael		-		-															2	1	1		2	6
Reimers, Kyle											-	-	3	1	2	-	3	-	-					9
Ryder, Patrick	-	2	1	1	-	1	-	-	1	-	1	-	1	-	-	1	2	2	-	-		-		13
Skipworth, Hayden	-	1	1	-						-	-	2	-	-				-					2	6
Slattery, Henry	-	-	-	-	-	-	-	1	1	-			-	1	-	-	-	-	-	-	-	-	-	3
Stanton, Brent	1	-	1	-	1	1	1	-	1	-	1	-	-	1	2	-	2	-	-	1	-	2	1	16
Watson, Jobe	1	-	-	-	-	-	1	-	1	-	1	1	-		-	-	-	-	-	2	-	-	-	7
Welsh, Andrew												-	-	-	-	1	-	-		1	-	-	1	3
Winderlich, Jason	-	1	1	-	1	4	-	-	1	-		2	-	-	3	-	-				-	1	-	14
Zaharakis, David		1	-	-	1	1	4	-	4	-	-													11
Totals	9	12	16	8	11	14	24	9	23	7	10	16	15	13	19	12	11	10	15	17	13	14	10	308
Opponent	PA	FR	CA	NM	CW	BL	HW	SK	RI	GE	AD	ME	CA	CW	SY	WB	RI	WC	BL	SK	FR	HW	AD	
