Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Alessio, Steven	9	1								-	2	17	3	14	13	3	7	13	8	6	8	3	8	5	1	121
Barnard, Paul								-	-	-		-	1		-	-	-	1	-	-	-	-	1	-		3
Berbakov, Peter	-	-	-	-	-	1		-	-	-	-	-	1	-	1	-	1	-								4
Bewick, Darren							-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Blumfield, Justin										-						1	-	-	-	-	-	-	-		1	2
Calthorpe, David	-	-	-		-	-				-		-	-	-	-	-	-				-	-	-	-		
Cockatoo-Collins, Che		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cransberg, Peter											-	3														3
Cummings, Scott	-				-	-	-	-	-	-	-	-	-	-		-	-	-	-							
Daniher, Chris	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-		-	-	-					-	
Denham, Sean	-	-	-	-		-	-	-	-	-	1	-	-	-	-								-	-	-	1
Doolan, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
Fletcher, Dustin	-	1	2	-	-	-	-	-	-	1	1		2	1	4		-	-	-	1	-	-	-	-	-	13
Fraser, Mark			-	-	-	-	-	-		-	-															
Grenvold, David							-																			
Hardwick, Damien	-			-	-				-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Harvey, Mark	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hills, Paul	-																									
Hird, James	-	-	3	-	1	2	2	1		-	1	4	-	1	4	1	3	1	1	3	2	1	1	-	-	32
Lloyd, Matthew		-	-		-				-										-	1	-	-	-	-	-	1
Long, Michael	-						-																			
Lucas, Scott					-		-			-			-	-	-	-	1	6	-	-	-	-	-			7
Mercuri, Mark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1			-	-	-	-		1
Misiti, Joe	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	
Morgan, Danny			-							-							-									
OConnor, Ryan	1	2	3	7	1	5	2	-	4	7	-															32
ODonnell, Gary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	2
Olarenshaw, Ricky																		-	-	-	-	-	-	-	-	
Prior, Michael	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-									1
Somerville, Peter	10	8	26	15	15	17	11	16	5	14	17	2	17			17			16	11	3	13	19	22	15	289
Symons, Michael	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-				-					1	2
Thompson, Mark	-	-	-	-		-		-	-	-																
Wallis, Dean												1		-	-		1	1	-	-	-	-	-	-	-	3
Wanganeen, Gavin	-	-		-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wellman, Sean				-	-	-	-													-	1	-		-	-	1
Young, Barry		-	-	-	-	-			-									-	-	-	-	1	-	-	-	1
Totals	20	12	34	22	17	25	15	17	10	22	23	27	24	16	22	22	13	24	25	22	15	18	29	27	18	519
Opponent	RI	CA	WC	AD	CW	SY	GE	FO	ME	SK	FR	NM	HW	FI	BB	RI	CA	WC	AD	CW	SY	FO	BB	WC	SY	
