Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Bailey, Max																	-		-							
Bateman, Chance	-	1																		-						1
Birchall, Grant	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Boumann, Jarrad	-					-																				
Breust, Luke	-	2	4		-	2	3	2	1	2	1	1	2	2	-	2	3	-	1	2	-	-	1	3	-	34
Bruce, Cameron				-																						
Burgoyne, Shaun	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	-	-	-	-	2	-	-	-	-	3
Cheney, Kyle			-	-	-									-	-	-										
Ellis, Xavier																			1	-	-		-	-	-	1
Franklin, Lance	3	2	5	3	3	4	5	-	4	9	5	2	1	3							4	4	5	2	4	68
Gibson, Josh	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
Gilham, Stephen							-	-	-						-				1	-						1
Guerra, Brent	-	-	1	-	-	-	-	-	-	-	-	-	-				-	-	1	-	-	-				2
Gunston, Jack	1	-	1	-							3	1	2	-	4	3	3	2	-	4	-	1	-	1	2	28
Hale, David	-	1	3	-	1	1	3	1	-	-	1	2	2	4	-	-		1	7	2	-	2	-	-	2	33
Hill, Bradley				-						1	1	-		-												2
Hodge, Luke					-	-											4	1	-	1	-	1	1		-	8
Lewis, Jordan	1	1	-	1	1	1	-	-	-	1			-	-	1	3	2	-	-	1	-	1		1	-	15
McCauley, Broc	2	-			-																					2
Mitchell, Sam	-	-	1	-	-	-	-	-	-	-	-	-	1	1	1	-	-	1	-		-	-	-	-	-	5
Murphy, Tom												-		1	-	-							-	-		1
Osborne, Michael	2	-	3	-	-	-	-																			5
Puopolo, Paul					-	-	2	-	-	-	-	1	-	1	-	-	2	1	2	1	-	-	1	-	-	11
Rioli, Cyril	1	1	2	1	2	-	-	-	1	1	1	1	-	3	-	-	4	1	-			-	3	2	1	25
Roughead, Jarryd		-	-	-	4	2	2	4	3	1	1	3	2	6	3	3	3	1		-	-	2	-	1	1	42
Savage, Shane	1	-	-	-	-	2	-	-	2	-	-	1	-	-		1	-	-		1			-	-	-	8
Schoenmakers, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	1	1	-	-	-	-	-	5
Sewell, Brad	-	-	-	-	-	-	-	-	-	-	-	-	-		1	-	-	-	-	-	-	-	-	-	-	1
Shiels, Liam			-	-	-	2	-	-	-	-	-	1	-	-	-	-	-	-		1	-	-	-	1	-	5
Smith, Isaac	1	-				-	1	1	-	1	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	6
Stratton, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Suckling, Matt	-	-	1	-	-	-	1	1	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	5
Whitecross, Brendan	1	-	-	-	-	2	1	-	1	-	-		-	-	2	-	2	1	1	-	-	-	-			11
Young, Clinton			-	-			-	1	-	-	-	-	-	-	-	3	-	-	-	1	-	-		-	-	5
Totals	13	8	21	5	11	16	18	10	12	16	14	13	10	21	15	15	24	9	16	15	6	12	12	11	10	333
Opponent	CW	GE	AD	WC	SY	SK	ME	FR	RI	NM	PA	BL	CA	GW	WB	CW	ES	GE	PA	GC	SY	WC	CW	AD	SY	
