Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Bailey, Max								Off	-	-		-	-	-	-	-	-	-	-	-	-		Off	-	-	0/2
Bateman, Chance	-	-	-	-	-	-	-	-	Off				On	Off					-	On		-	On	-	-	3/2
Birchall, Grant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Breust, Luke							On	On	On	On	On	-	-	-	-	-	-	-	On	Off	-	-	-			6/1
Bruce, Cameron	-	-	On	-	-														-	-	-	-				1/0
Burgoyne, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Cheney, Kyle										-			-	-	-	-	-	On				On				2/0
Ellis, Xavier			-	-	On	-									-	-	Off					-				1/1
Franklin, Lance	-	-	-	-	-	-	-	-	-		-	-		-	-	-	-	-	-	-	-		-	-	-	
Gibson, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gilham, Stephen	-	-	-	-	-	-	Off																			0/1
Guerra, Brent			-	On	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Hale, David	-	-	-	Off	-		-					-	-	-	-	-	-	-	-	-	-	Off	-	-	-	0/2
Hodge, Luke		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-		-	-	-	
Johnson, Paul																						-				
Ladson, Rick	-	-	-	-	-	-						Off					On	-				-				1/1
Lewis, Jordan	-	On	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-		-	-	-	1/0
Lisle, Jordan										Off		-	-	-								-				0/1
Milne, Riley															On											1/0
Mitchell, Sam	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Murphy, Tom						-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Osborne, Michael	-	-	Off				-	-	-	-	-	On	-	-	-	-	-	Off			-	-	-	-	-	1/2
Puopolo, Paul						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Renouf, Brent	-	Off	-	-	Off	Off					-															0/3
Rioli, Cyril	-	-		-	-			-	-	-	-	-	-			-	-	-	-	-	Off		-	-	-	0/1
Roughead, Jarryd	-	-	-	-	-	-	-	-	-	-	-															
Savage, Shane	-	-	-	-	-	On	-	-	-		-	-	-	-	-	Off					-	-				1/1
Schoenmakers, Ryan								-	-	-	-								-	-	-	-	-	-	-	
Sewell, Brad	Off	-	-	-	-	-	-	-	-	-	-	-	Off			-	-	-	Off	-	-		-	-	-	0/3
Shiels, Liam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Smith, Isaac						-	-					-	-	-	-	On	-	-	-	-	-	-	-	-	-	1/0
Stratton, Ben	-	-	-																			-		Off	-	0/1
Suckling, Matt	-	-	-	-	-		-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	On	On	2/0
Whitecross, Brendan	On					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	On	-	-	-	Off	2/1
Young, Clinton	-	-	-	-	-	-				-	Off			On	Off											1/2
Totals																										
Opponent	AD	ME	RI	WC	GE	PA	SK	SY	WB	FR	GE	GC	ES	CW	BL	ME	FR	NM	PA	CA	WB	GC	GE	SY	CW	
