Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R18	R19	R20	R21	R22	R23	R24	QF	SF	PF	Tot
Bailey, Max								-	-	-		-	-	-	-	-	-	-	-	-	-		-	-	-	
Bateman, Chance	-	-	-	-	-	-	-	-	-				-	-					-	-		-	-	-	-	
Birchall, Grant	-	-	-	-	-	-	-	2	-	3	-	-	2	-	-	-	-	-	-	-	-		-	-	-	7
Breust, Luke							-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-			2
Bruce, Cameron	-	-	-	-	-														-	-	-	-				
Burgoyne, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Cheney, Kyle										-			-	-	-	-	-	-				-				
Ellis, Xavier			-	-	-	-									-	-	-					-				
Franklin, Lance	-	-	3	3	-	-	3	3	2		-	-		-	-	-	-	-	2	2	2		-	-	-	20
Gibson, Josh	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	-	-	-	-	1	-	-	-	-	-	4
Gilham, Stephen	-	-	-	-	-	-	-																			
Guerra, Brent			-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	
Hale, David	-	-	-	-	-		-					-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Hodge, Luke		-	-	-	-	-	2	1	3	-	-	1	-	-	-	2		2	-	3	3		-	-	-	17
Johnson, Paul																						-				
Ladson, Rick	-	-	-	-	-	-						-					-	-				-				
Lewis, Jordan	-	-	2	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-		-	-	-	2
Lisle, Jordan										-		-	-	-								-				
Milne, Riley															-											
Mitchell, Sam	-	1		2	-	3	-	-	-	2	3	3	3	-	3	1	3	3	3	-		-	-	-	-	30
Murphy, Tom						-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Osborne, Michael	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	
Puopolo, Paul						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Renouf, Brent	-	-	-	-	-	-					-															
Rioli, Cyril	2	3		-	-			-	-	1	-	-	-			-	-	-	1	-	-		-	-	-	7
Roughead, Jarryd	-	-	-	-	-	-	-	-	-	-	-															
Savage, Shane	-	-	-	-	-	-	-	-	-		-	2	-	-	-	-					-	-				2
Schoenmakers, Ryan								-	-	-	-								-	-	-	-	-	-	-	
Sewell, Brad	-	-	-	-	-	1	-	-	-	-	-	-	-			3	2	-	-	-	1		-	-	-	7
Shiels, Liam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Smith, Isaac						-	-					-	1	-	-	-	-	-	-	-	-	-	-	-	-	1
Stratton, Ben	-	-	-																			-		-	-	
Suckling, Matt	-	2	-	-	2		-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	4
Whitecross, Brendan	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Young, Clinton	-	-	-	-	-	-				-	-			-	-											
Totals	2	6	5	5	2	4	5	6	6	6	3	6	6	0	5	6	6	5	6	6	6	2	0	0	0	104
Opponent	AD	ME	RI	WC	GE	PA	SK	SY	WB	FR	GE	GC	ES	CW	BL	ME	FR	NM	PA	CA	WB	GC	GE	SY	CW	
