Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt													-		-	1	-							1
Astbury, David											-	-						-	-	-				
Batchelor, Jake	-	-			-		-	-	-	-			-	-										
Chaplin, Troy	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Conca, Reece	-	-	-	-							1	-	-	-	1	-	-	-	2	-	1	-	-	5
Cotchin, Trent	-	-	-	-	-	-		-	-	-	-	1	1	1	-	-	-	-	-	-	-	1	2	6
Dea, Matt								-		-				-										
Deledio, Brett	-	-	2	-	1	-	1	-	-	-	-	-	2	2	-	-	-	-	-	-	1	-	-	9
Edwards, Aaron										-	-	2	4	1	-						6	6	3	22
Edwards, Shane	-	-	2	1	-	-	-	-	1	1	-	-	-	-	-	-	-	1			1		1	8
Ellis, Brandon	-	-	-	-	-	1	-	-			-	-	-	-	-	-	1	-	-	-	2	-	1	5
Foley, Nathan							-	-	-	-	-	1	1	-	-	-	-	-	1	-	-	-		3
Griffiths, Ben	-																							
Grigg, Shaun	-	-	1	1	-	-	2	1	-	-	1	2	2	-	-	1	-	-	1	-	3	1	-	16
Grimes, Dylan		-	-	-	-	-														-	-	-	-	
Helbig, Brad					-																			
Houli, Bachar	-	-	-	-	-	2	-	-	1	-	1	2	-			-	-	-	-	-	-	-	-	6
Jackson, Daniel	-	-	1	-	-	-	-	3	-	-	-	-	1	-	1	2	1	-	-	-	-	1	-	10
King, Jake	1	-	2	1		2	2	2	-	1	1	-	-	2	1	1					2	1	-	19
Knights, Chris			1	-	-	2	-																	3
Lonergan, Sam									-	-														
Maric, Ivan	-	1	1	1	-	-	1		1	1	-	-			-	1	-	-	-	2	3	1	-	13
Martin, Dustin	-	-	1	-	-	2	-	2	3	-	3	-	1	-	1	-	-	-	-	1	-	-	-	14
McDonough, Matt																				-				
McGuane, Luke	2	2	2	3	2	-	3	1	1									2	4	1				23
Morris, Steven	-	-	-	-		-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2
Nahas, Robin	-				1		2	1	1										-					5
Newman, Chris	-	2	-	-	-	-	1		-	1	2	1	-	-	-	-	-	1	-				1	9
Petterd, Ricky		-	-	-	-	-									-	-	-			1	2	3	1	7
Rance, Alex	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Riewoldt, Jack	-	3	6	5	-	2	5	4	4	2	1	5	8	-	3	2	5	5	5	2	4		-	71
Stephenson, Orren							-	-					-	1				-				-		1
Tuck, Shane	-	-	1	-			-										-	1	-	-		1	1	4
Vickery, Ty	5	-	2	1	3	-		3	-	3	1	1	2	1	-	-	2		1	3	3	5	3	39
Vlastuin, Nick					-	-	1	-	-	1	-	1		-	-	-	-	-	1	-	1	-	-	5
White, Matt					-	-		-	-	-	-	1	-	-	-	-	-	2	1		-	-		4
Totals	8	8	22	13	7	11	18	18	12	10	11	17	22	9	7	8	9	12	16	11	29	20	13	311
Opponent	CA	SK	WB	CW	FR	GE	PA	ME	ES	WC	AD	WB	SK	NM	GC	FR	SY	HW	BL	CA	GW	ES	CA	
