Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt													-		-	-	-							
Astbury, David											-	1						-	-	-				1
Batchelor, Jake	2	-			-		-	-	-	-			-	-										2
Chaplin, Troy	1	2	1	1		1	-	-	2	-	1	-	-	-	-	-	1	-	-	1	1	2	-	14
Conca, Reece	-	-	1	-							-	-	-	-	-	-	-	-	1	-	-	-	-	2
Cotchin, Trent	-	-	-	-	1	-		1	-	1	-	-	-	-	-	-	-	1	1	1	-	1	1	8
Dea, Matt								-		-				-										
Deledio, Brett	2	-	-	-	-	1	1	2	-	-	-	1	-	1	-	1	-	-	1	-	1	-	-	11
Edwards, Aaron										2	-	3	-	-	2						1	1	2	11
Edwards, Shane	-	-	1	-	-	-	-	-	1	1	-	-	-	-	-	-	-	1			1		-	5
Ellis, Brandon	-	1	-	-	1	1	1	2			-	1	-	1	-	-	-	-	-	-	1	-	-	9
Foley, Nathan							-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-		1
Griffiths, Ben	1																							1
Grigg, Shaun	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	3
Grimes, Dylan		1	-	1	-	1														-	-	-	1	4
Helbig, Brad					-																			
Houli, Bachar	1	1	-	-	1	-	-	-	1	-	-	-	-			1	1	-	-	-	-	-	-	6
Jackson, Daniel	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3
King, Jake	-	-	-	-		-	-	-	-	-	-	-	-	1	1	-					-	-	-	2
Knights, Chris			-	-	-	1	-																	1
Lonergan, Sam									-	-														
Maric, Ivan	1	-	1	-	1	-	1		2	-	2	1			1	1	1	-	1	-	2	-	-	15
Martin, Dustin	-	-	-	-	-	1	-	1	-	-	1	-	-	1	-	-	-	-	-	1	1	-	-	6
McDonough, Matt																				-				
McGuane, Luke	1	3	2	1	-	1	1	-	-									-	2	1				12
Morris, Steven	-	-	1	-		-	1	-	1	1	-	1	-	-	-	-	-	-	-	-	-	-	-	5
Nahas, Robin	-				-		-	-	-										-					
Newman, Chris	-	-	2	-	-	-	-		1	-	-	-	1	-	-	-	-	-	-				-	4
Petterd, Ricky		1	-	-	-	-									-	-	1			1	1	-	1	5
Rance, Alex	1	-	1	1	5	1	1	2	-	2	-	2	1	3	-	-	-	1	1	-	2	-	-	24
Riewoldt, Jack	1	3	2	1	2	2	4	1	1	2	1	3	2	-	-	1	2	1	1	1	-		-	31
Stephenson, Orren							1	-					1	1				-				2		5
Tuck, Shane	1	1	-	-			-										1	-	-	1		-	1	5
Vickery, Ty	1	-	-	2	4	-		2	-	2	-	3	5	-	4	3	2		-	1	1	2	2	34
Vlastuin, Nick					-	-	1	1	1	-	-	1		-	-	2	-	1	1	1	1	-	-	10
White, Matt					-	-		-	-	2	-	-	-	-	-	-	-	-	1		1	-		4
Totals	14	13	12	7	16	10	12	12	11	13	5	18	11	8	8	10	9	5	10	9	14	9	8	244
Opponent	CA	SK	WB	CW	FR	GE	PA	ME	ES	WC	AD	WB	SK	NM	GC	FR	SY	HW	BL	CA	GW	ES	CA	
