Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Buckley, Nathan	1	-	1	1	-	-		1	-	1	-	1	-	1	-	-	-	-	-	1		1	-	9
Burns, Scott				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Caracella, Blake		-	-				-	-	1	-														1
Clement, James	2	1	4	-	-	1	1	-	1	-	4	-	2	-	-	-	1	1	5	1	2	1	1	28
Cloke, Cameron								-	-															
Cloke, Jason	-						-								1		3	2	1	-				7
Cloke, Travis	-	1	-	-	-	-					-	1	-			1	4	1	1	-	1			10
Davies, Ben					-				-					-		-	-							
Davis, Leon	-	-	-	-	-	-	-	1	-	1	1	-	-		-		-							3
Didak, Alan	-	1	1	2	-	-	-	-	-	-	2	-	-	-	1	-	-	-	1	-	-	1	-	9
Egan, Chris	-											-	-			1	-	-	-	-	1	-	1	3
Fanning, David															-									
Fraser, Josh	-	2	-	-	1	1	-	2	-	1	2	-	-	-	-	2	1	-	-	-	1	2	1	16
Holland, Brodie	-	-	-	2		-	-	-	1	-						-	1	-	-	-	1	-	-	5
Iacobucci, Adam											-													
Iles, Sam																		-	-	-	-			
Johnson, Ben	-	-	-	-	-	1	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	3
Licuria, Paul	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1			-	-	-	-	-	-	2
Lockyer, Tarkyn	-	-	1	-	-	-	-	-	1	1	-	1	-	-	-	-	-	2	-	-	-	-	-	6
Lonie, Ryan	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-		-	-	-	2
Lumumba, Heritier		1	-	-	1	-	-					1	1							1				5
Maxwell, Nick	-	-	-	1	1	-	-	-	2	-							1	-	-	-	-	-	-	5
Morrison, Chad										-	-	-		1	-	-								1
OBree, Shane	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Pendlebury, Scott										-	-	-	-	1	-	-	-		1					2
Prestigiacomo, Simon	-	-		-	-	1	-	1		-	-	2	1	-		-	1	1	-		1	-	1	9
Richards, Guy	-	-	1	-	-					-											-	-	-	1
Rocca, Anthony	-	4	-	3	1	4	-	1	1	1	-	3	1	-	2	-	2	-	2	2	3	2	3	35
Rowe, Julian											-										-			
Rusling, Sean														-						-	-	-	-	
Shaw, Heath		-	1	-	-	-	-	1	1	-	-	1	-	-	-	1	-	-	1	1	1	-	1	9
Shaw, Rhyce									1			-	1	-	-					-	-	-	-	2
Swan, Dane	-	-	1	-	-	1	-	1	-	-			1	1	1	1	1	1	1	-	-	-	-	10
Tarrant, Chris	1	-	-	1	3	-	-	2	1		-	-	-	1	2	1	1	1	-			-	1	15
Thomas, Dale	1	1	-	1	-	-	-	-	-		1	-		1	1	-		1					1	8
Wakelin, Shane	-		-			-	4	1		-	-		-	1	-	-				1		-		7
Totals	5	11	10	11	8	10	5	11	10	6	10	10	8	8	10	7	16	10	13	8	11	7	10	215
Opponent	AD	HW	KA	ES	PA	CA	WC	GE	WB	BL	ME	SY	RI	SK	FR	WC	HW	AD	ES	PA	CA	KA	WB	
