Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Buckley, Nathan	-	-	-	-	1	-		-	-	3	-	-	-	1	-	-	-	-	-	-		-	-	5
Burns, Scott				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Caracella, Blake		-	-				-	-	-	-														
Clement, James	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	1	-	-	-	-	-	4
Cloke, Cameron								-	-															
Cloke, Jason	-						-								-		-	-	-	-				
Cloke, Travis	-	-	-	-	-	-					-	-	-			-	1	-	-	-	-			1
Davies, Ben					-				-					-		-	-							
Davis, Leon	-	-	-	-	-	-	-	2	-	-	-	-	-		-		-							2
Didak, Alan	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	4
Egan, Chris	-											-	-			-	-	-	-	-	-	-	-	
Fanning, David															-									
Fraser, Josh	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	2
Holland, Brodie	-	-	-	-		-	-	-	-	-						-	-	-	-	-	-	-	-	
Iacobucci, Adam											-													
Iles, Sam																		-	-	-	-			
Johnson, Ben	-	2	3	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	11
Licuria, Paul	-	-	-	-	3	2	-	-	1	-	-	-	-	-	-			-	-	-	-	3	-	9
Lockyer, Tarkyn	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lonie, Ryan	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-		-	-	-	1
Lumumba, Heritier		-	-	-	-	-	-					-	-							-				
Maxwell, Nick	-	-	-	-	-	-	-	-	-	-							-	-	-	-	-	-	-	
Morrison, Chad										-	-	-		-	-	-								
OBree, Shane	-	-	2	-	-	3	-	-	-	2	-	-	-	-	-	-	-	-	-	-	2	-	-	9
Pendlebury, Scott										-	-	-	-	-	-	-	-		-					
Prestigiacomo, Simon	-	-		-	-	-	-	-		-	-	-	-	-		-	-	-	-		-	-	-	
Richards, Guy	-	1	-	-	-					-											-	-	-	1
Rocca, Anthony	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	4
Rowe, Julian											-										-			
Rusling, Sean														-						-	-	-	-	
Shaw, Heath		-	-	-	-	-	-	1	-	-	-	3	-	-	-	-	-	-	-	2	-	-	-	6
Shaw, Rhyce									-			-	-	-	-					-	-	-	-	
Swan, Dane	1	-	-	-	-	-	-	3	2	-			-	-	-	2	-	-	1	-	-	2	-	11
Tarrant, Chris	-	-	1	-	-	-	-	-	-		-	-	-	-	-	1	-	-	-			-	-	2
Thomas, Dale	-	-	-	-	-	-	-	-	-		-	-		-	-	-		-					-	
Wakelin, Shane	-		-			-	2	-		-	-		-	-	-	-				-		-		2
Totals	1	6	6	5	4	5	2	6	3	5	0	6	0	1	0	3	6	1	1	2	6	5	0	74
Opponent	AD	HW	KA	ES	PA	CA	WC	GE	WB	BL	ME	SY	RI	SK	FR	WC	HW	AD	ES	PA	CA	KA	WB	
