Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Buckley, Nathan	1	4	-	-	2	-		-	2	3	-	1	2	1	4	3	2	3	-	2		2	2	34
Burns, Scott				-	1	-	-	2	4	2	1	2	-	1	2	-	4	-	2	-	4	3	1	29
Caracella, Blake		2	1				-	-	-	-														3
Clement, James	-	3	3	3	3	2	2	3	3	5	2	1	2	2	4	4	3	2	1	1	5	7	1	62
Cloke, Cameron								3	3															6
Cloke, Jason	3						3								3		10	9	2	-				30
Cloke, Travis	-	3	1	1	2	-					-	-	2			8	-	1	3	1	-			22
Davies, Ben					-				1					1		1	2							5
Davis, Leon	-	4	2	1	-	1	-	2	2	3	-	2	-		2		2							21
Didak, Alan	1	2	3	1	3	1	1	1	2	1	-	-	1	3	1	3	3	2	2	-	1	2	-	34
Egan, Chris	1											2	-			3	1	-	1	-	-	-	-	8
Fanning, David															-									
Fraser, Josh	1	1	-	2	2	1	1	-	2	1	1	-	2	-	1	2	1	5	1	1	-	1	2	28
Holland, Brodie	-	-	2	1		2	-	-	2	3						2	1	4	2	-	-	-	-	19
Iacobucci, Adam											-													
Iles, Sam																		2	2	-	2			6
Johnson, Ben	1	1	-	-	1	2	3	-	4	1	1	-	3	1	6	1	2	1	-	2	5	1	-	36
Licuria, Paul	-	-	-	1	1	-	-	-	-	-	-	-	-	1	2			1	1	-	-	2	2	11
Lockyer, Tarkyn	6	3	6	2	5	3	5	3	3	2	-	1	3	2	1	3	1	2	1	1	2	2	1	58
Lonie, Ryan	3	5	-	3	2	3	1	-	4	1	2	2	4	5	1	4	1	3	4		4	-	2	54
Lumumba, Heritier		4	6	1	5	5	-					-	5							1				27
Maxwell, Nick	7	3	7	9	9	8	5	9	9	1							5	3	5	11	7	6	5	109
Morrison, Chad										3	2	-		3	5	1								14
OBree, Shane	3	-	-	-	1	3	-	2	4	2	1	-	2	-	1	3	3	2	3	1	3	-	-	34
Pendlebury, Scott										-	6	1	-	2	1	1	1		2					14
Prestigiacomo, Simon	14	7		9	10	11	5	12		8	15	8	9	8		5	5	11	5		9	1	6	158
Richards, Guy	2	1	-	-	4					6											-	4	2	19
Rocca, Anthony	2	2	-	2	2	2	1	1	3	2	1	1	3	1	-	1	3	2	2	-	2	2	2	37
Rowe, Julian											1										2			3
Rusling, Sean														1						2	2	1	-	6
Shaw, Heath		3	-	1	4	4	2	8	7	4	1	4	10	4	3	8	7	5	2	3	6	5	3	94
Shaw, Rhyce									-			2	1	2	2					4	-	1	5	17
Swan, Dane	-	1	-	3	4	4	1	1	-	1			-	-	-	1	-	1	2	1	1	-	3	24
Tarrant, Chris	1	3	2	4	1	2	-	1	1		2	2	-	-	1	2	1	1	2			2	2	30
Thomas, Dale	3	2	1	1	3	1	1	4	3		2	-		1	4	-		8					1	35
Wakelin, Shane	1		5			3	4	4		9	1		1	1	6	1				1		7		44
Totals	50	54	39	45	65	58	35	56	59	58	39	29	50	40	50	57	58	68	45	32	55	49	40	1131
Opponent	AD	HW	KA	ES	PA	CA	WC	GE	WB	BL	ME	SY	RI	SK	FR	WC	HW	AD	ES	PA	CA	KA	WB	
