Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Buckley, Nathan	2	1	2	1	2	1		-	1	1	-	2	1	4	1	1	1	-	1	2		-	-	24
Burns, Scott				1	1	-	1	1	-	-	-	1	1	3	2	1	2	1	-	2	1	1	-	19
Caracella, Blake		-	-				1	1	2	-														4
Clement, James	-	1	-	-	-	1	-	1	-	-	-	1	1	-	2	2	1	1	2	-	1	-	2	16
Cloke, Cameron								-	1															1
Cloke, Jason	1						1								4		2	2	1	1				12
Cloke, Travis	2	-	1	-	1	1					1	-	-			-	2	1	-	-	-			9
Davies, Ben					-				1					-		-	1							2
Davis, Leon	-	1	-	-	4	-	1	-	1	1	2	-	-		1		2							13
Didak, Alan	-	-	1	3	-	1	-	1	1	-	2	2	-	1	1	-	1	1	3	-	2	-	2	22
Egan, Chris	-											-	-			-	1	-	-	-	-	-	-	1
Fanning, David															-									
Fraser, Josh	4	-	-	1	3	-	-	2	1	2	1	-	1	1	-	1	3	3	2	2	3	3	1	34
Holland, Brodie	1	2	-	2		-	1	1	-	4						4	-	2	1	2	3	1	-	24
Iacobucci, Adam											-													
Iles, Sam																		-	-	-	-			
Johnson, Ben	-	1	-	-	-	-	-	1	-	1	-	-	-	2	2	1	1	-	1	1	2	1	-	14
Licuria, Paul	-	-	1	1	2	-	-	-	-	1	-	-	-	1	-			2	1	1	-	-	-	10
Lockyer, Tarkyn	1	-	-	-	1	-	2	-	-	-	2	-	1	2	1	1	2	1	-	2	1	1	-	18
Lonie, Ryan	1	1	1	-	-	-	-	-	1	-	2	-	1	-	1	1	1	-	-		1	-	-	11
Lumumba, Heritier		1	-	1	1	1	-					-	1							1				6
Maxwell, Nick	1	3	4	-	1	-	1	-	1	-							-	-	2	-	1	2	1	17
Morrison, Chad										1	-	-		1	2	-								4
OBree, Shane	1	-	1	-	-	1	-	-	-	2	2	1	-	2	1	-	1	-	-	-	-	-	2	14
Pendlebury, Scott										-	2	-	-	-	1	-	1		-					4
Prestigiacomo, Simon	-	-		2	-	1	-	1		-	1	-	1	-		2	-	-	-		-	-	1	9
Richards, Guy	-	1	1	-	1					1											-	-	1	5
Rocca, Anthony	-	1	-	-	1	-	1	1	-	1	3	1	-	1	1	1	-	-	-	-	2	-	-	14
Rowe, Julian											-										-			
Rusling, Sean														1						-	-	-	1	2
Shaw, Heath		3	-	-	-	1	1	-	3	2	-	-	-	1	-	1	1	2	1	2	2	-	1	21
Shaw, Rhyce									-			-	1	-	-					-	-	2	1	4
Swan, Dane	1	-	-	1	-	-	-	1	4	-			-	1	2	3	-	1	3	-	1	-	-	18
Tarrant, Chris	1	1	2	3	-	1	1	-	2		1	3	1	-	2	-	1	2	-			-	-	21
Thomas, Dale	-	1	-	-	1	1	-	-	-		-	1		1	1	1		-					2	9
Wakelin, Shane	-		1			1	-	1		-	-		1	1	-	1				-		-		6
Totals	16	18	15	16	19	11	11	12	19	17	19	12	11	23	25	21	24	19	18	16	20	11	15	388
Opponent	AD	HW	KA	ES	PA	CA	WC	GE	WB	BL	ME	SY	RI	SK	FR	WC	HW	AD	ES	PA	CA	KA	WB	
