Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R24	QF	PF	GF	Tot
Ball, Jason							-	-	-				-	2	-	-	-	-	-	-	-	-	-	-	-	2
Banfield, Drew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Bond, Shane	-	-	-	-	-	-	-	-	-	-	-			-			-	-	-	-	-	-	-	-	-	
Brennan, Michael	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Clape, Matt			-	-							-	-						-	-							
Evans, Tony	-									-	-	-	-	-	-	-				-	-	-	-	-	-	
Godden, Tony						-		-	-						-							-	-			
Hampson, Damian																	-	-								
Harding, Paul	-	-	-	-	-							-														
Hart, David	1	-	-	3	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	-	-	-	-	-	7
Heady, Brett	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-			-	-	-	-	-	-	
Hynes, David						-	-	-	-	-	-		-	-			-					-	-	-	-	
Jakovich, Glen	-	1	-	-	-	-	-	-	-	-	-	-	3	3	2	-	-	-	-	3	-	-	-	-	-	12
Kemp, Dean	-	-	1	-	-	-	-			1	-	-	1	-	-	-	2	-	-	-	-		-	-	-	5
Krummel, Brendan																		-								
Lamb, Dwayne						-	-	-	-										-							
Langdon, Karl										-	-	-														
Lewis, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Mainwaring, Chris		-	-	-	-	1	3	-	-	-	-	-	-	-	1	-	-		-	-	-	1	-	-	-	6
Matera, Peter	-	-	2	2	-		-	3	3	3	3	-	-	-	3	-	3	3	-	-	-	3	-	-	-	28
McIntosh, Ashley	-	3	3	-	-	3	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-		-	11
McKenna, Guy	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	4
Pyke, Don	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	5
Schofield, Jarrad				-	-					-	-															
Spinks, Brett	-	-	-	1	-	-	-	-		-	-	-		-		-						-	-			1
Sumich, Peter	-	-	-	-	-	-			-						-	-	-	-	-	-	-	-	-	-	-	
Symmons, Paul													-					-	-			-				
Turley, Craig	-	-	-	-	-							-	-	-	-	-	-	-	-	-	-					
Turnbull, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-			-	-	1
Waterman, Chris	-	-				-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	
White, Mitchell																	-	-	-	-	-			-		
Wilson, Peter	-	-	-	-	-	-	2	1	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Worsfold, John	-	-	-	-	-	-	-	-	-	-	-		-		-	-				-	-		-	-	-	
Totals	1	4	6	6	0	4	6	6	5	6	3	0	4	6	6	0	6	6	0	5	0	6	0	0	0	86
Opponent	ES	AD	RI	FI	HW	NM	CA	FO	SY	ME	BB	CW	GE	SK	ES	AD	RI	FI	HW	NM	CA	FO	CW	ME	GE	
