Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Adams, Taylor	-	-	-				-			-		1	-	-	-	-	-	-					1
Armstrong, Tony																		-	-	-	-	-	
Ball, Luke	-	-	-	1	-	-	1	1	-		-	1	-	-		-				-	1	-	5
Beams, Dayne	-	-	-	-	1	1	-	-	1	1	-		-	1	-	-	-	2	-	-			7
Blair, Jarryd		-	-	-	-	-	1	1	1	-	1	-	-	-	2	-	-	-	-	-	-	-	6
Broomhead, Tim												-	-				-	-	-	-	-	-	
Brown, Nathan	1	-							-														1
Clarke, Martin	-																						
Cloke, Travis	-	1	1	2	5	1	1	-	1	2	2	5	2	-	-	-	2	5	-	2			32
Dwyer, Sam		-	-				-	-			1	2	-	-	-			-	-		-	-	3
Elliott, Jamie	1	-	1	1	1	-	2	1	1	-	-	3	-	-			-	1	-				12
Fasolo, Alex			-	-	-	-			-	-	-							1	-	-	-	1	2
Frost, Jack	1	1	-	-	3	-	-	-	-	-	1	-	-	-	-	1	-	-	1	-	-	-	8
Gault, Corey																						1	1
Goldsack, Tyson	-	-	-	-	1	-	-	1	-	1	1			1	-	-	-	-	-	-	1	2	8
Grundy, Brodie	-	1	-	-	-	2	1	-	-		2	-			-					4	-	1	11
Keeffe, Lachlan			-	-	-	-	-	-		-	-	-	-	1	1		-	-	-	-	1	1	4
Kennedy, Ben	-						-							1	-	-	-		1	-			2
Langdon, Tom	1	-	-	-	2	-	2	1	-	-	1	1	-		-	-	1	1			-	2	12
Lumumba, Heritier	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-		-	3
Macaffer, Brent	1	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	1	-		4
Martin, Kyle																	-	-					
Maxwell, Nick	-	-	1	-	-	-		1	-	-						-							2
Pendlebury, Scott	1	1	1	-	1	-	-	-	1	-	-	1	1	1	-	-	-	-	2		-	-	10
Ramsay, Jackson																					-	1	1
Reid, Ben																	1	-	1	-			2
Seedsman, Paul										-	-	-	-	-	-	-	1					1	2
Sidebottom, Steele	-	-	-	-	-	1	-	-	1	-				-	1	1	1	-	-	-	-	1	6
Sinclair, Ben	-	2																		-	-	-	2
Swan, Dane	-	-	-	-	-	-	-	-	-		1	-	1	1	2	1				-	-		6
Thomas, Josh				-	-	-	-			-	1	-	-	-	-	-					-	-	1
Toovey, Alan	-	-	-	-	-	-		-	1	-	-	1	-	1	-	-			-	-			3
White, Jesse		-	-	1	1	3	-	2	-	-		-	-	-		-	-	-	-		1	3	11
Williams, Marley							-	-	1	-	-	-	-		-	-	1	1	-	-	-	-	3
Witts, Jarrod	1			-	-	-	1	1	-	-	1	1	1	3	1	-	1	-	1	1	1	3	17
Young, Clinton	-	-	-	-	-	-		2	-	-	-	-	-	1	-	-	-		-	-	-		3
Totals	7	7	4	5	15	8	9	11	9	4	12	17	6	11	7	3	8	12	6	8	5	17	191
Opponent	FR	SY	GE	RI	NM	ES	CA	AD	WC	SK	ME	WB	HW	CA	GC	ES	AD	PA	WC	BL	GW	HW	
