Player	R1	R2	R3	R4	R5	R6	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	PF	GF	Tot
Ball, Luke	1	2	-	3	-	-	-	3	2	-	1	3	1	1	1	1	1	3	1	1		-	-	-	1	26
Beams, Dayne	-	3	1	-	1			1	-	2							1	2	1	-	-	1	1	-		14
Blair, Jarryd	1	1	1	3	1	-	2	1	-		2	1	-	-	1	1	-	1	-	-	1	-	-	1	-	18
Brown, Leigh	1	1	-	-	-	1	-			-	1	-	-	-	-	2	-	-	1	-	-	-	-	-	-	7
Buckley, Simon	-	-				1	-	-	-		-		-	-		1	-	-		-						2
Cloke, Travis	-	-	1	1	1	-	1	1	1	-	-	1	-	1	1	1	1	-	1	1	-	-	-	-	-	13
Davis, Leon			-	-	1	2	-	-	-	-	-	1	1	-	-	1	1	1	1		-		-	-	-	9
Dawes, Chris	-	-	-	-	-	-	1	-	1	2	1	-	-								-	1	1	-	-	7
Dick, Brad					-	1	-																			1
Didak, Alan	1	-	1	1	-	2	-	1	-	-	1	1						-	1	2	1	1	-	-	1	14
Fasolo, Alex											-		-	-	-	1	1	-	-	-	2	-	1		-	5
Goldsack, Tyson							-	-		-	1	-				-	-	-	-	-	-	-	-			1
Johnson, Ben	3	1	-	-	-	-									-	-	-	1	-		-	-	-	-	-	5
Jolly, Darren	-	-	-		-								-	-	-		-	1	-	-	1	-	1	-	-	3
Keeffe, Lachlan														-	-	-	1			1						2
Krakouer, Andrew	-	1	-	1		-	1	-	-	-	1	-	-	2	-	-	2	1	2		2	1	-	-	-	14
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-		-	-	-	-	1	-	1	3
Macaffer, Brent	-	1														-	1									2
Maxwell, Nick			-	-	-	-		-	-	-	-	-	1	-	-	-	-	2	1				-	-	-	4
McCarthy, John								1	-	-	-	-			-	-				-						1
Pendlebury, Scott	2	2	1	-	-	1	-	2	-	1	-	1	1	3	1	2	3	-	-	-	2	-	-	-	-	22
Reid, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-		-	-	1
Rounds, Luke													-	-	-			-	-							
Shaw, Heath	1	-	-	1	-	-	-	-	-	1	-	-	-	-									-	-	-	3
Sidebottom, Steele	1	2	1	3	-	-	-	2	2	1	3	-	1	-	-	-	-	-	-	-	-	-	1	1	1	19
Sinclair, Ben																	-			-	1	-				1
Swan, Dane	-	1	2	1	-	1	-	-	1	1		1	1	2	1	1	4	1	-	2	2	1	-	-	-	23
Tarrant, Chris	1	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1
Thomas, Dale	-	-	-	1	-	2	-	1	1	-		-	1	1	1	2		1	-	-	-			-	-	11
Toovey, Alan	-	2	-	-	1	-	-		-	-	-	-	-	2	1					-	1	-	-	-	-	7
Wellingham, Sharrod	1	-	2	-	2	-	-	-	-	1	-	-	-	2	1				-			-	-	-	1	10
Wood, Cameron				1		-	-	-	-	-	1	-				-		-			1	-				3
Young, Tom																				-	-					
Totals	13	17	10	16	7	11	5	13	8	9	12	10	7	15	8	13	16	14	9	7	14	5	6	2	5	252
Opponent	PA	NM	CA	RI	ES	WB	GE	AD	WC	SK	ME	SY	HW	NM	CA	GC	ES	PA	SK	BL	FR	GE	WC	HW	GE	
