Player	R1	R2	R3	R4	R5	R6	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	PF	GF	Tot
Ball, Luke	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-		-	-	-	1	3
Beams, Dayne	-	1	1	-	-			1	1	1							1	1	-	1	-	-	2	-		10
Blair, Jarryd	-	1	-	-	1	3	-	1	1		2	-	1	-	2	2	1	1	-	-	2	-	-	-	-	18
Brown, Leigh	1	2	-	-	-	-	-			1	2	-	1	3	1	-	1	2	-	-	-	-	1	-	2	17
Buckley, Simon	-	-				-	-	-	-		-		-	-		1	2	-		-						3
Cloke, Travis	1	-	1	4	1	-	3	2	1	3	1	4	3	1	4	1	1	6	-	3	1	2	1	3	1	48
Davis, Leon			-	1	1	-	-	-	-	-	-	3	1	-	2	-	-	-	-		-		-	-	-	8
Dawes, Chris	3	2	-	-	1	1	-	-	1	1	3	2	-								-	-	-	-	1	15
Dick, Brad					-	1	1																			2
Didak, Alan	1	1	1	-	1	1	-	-	-	1	1	-						-	-	-	2	-	-	-	-	9
Fasolo, Alex											-		-	1	-	2	-	3	-	2	-	-	-		-	8
Goldsack, Tyson							-	-		-	-	-				-	-	-	-	1	-	-	1			2
Johnson, Ben	-	-	-	-	-	-									-	1	1	2	1		-	-	-	-	1	6
Jolly, Darren	-	-	1		1								-	-	2		-	-	-	-	-	-	-	-	-	4
Keeffe, Lachlan														-	-	2	-			1						3
Krakouer, Andrew	1	1	1	1		1	-	2	2	1	1	-	1	-	-	2	2	1	1		1	-	-	-	-	19
Lumumba, Heritier	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-		-	-	-	-	-	-	-	2
Macaffer, Brent	-	1														-	-									1
Maxwell, Nick			-	-	-	-		1	-	-	-	1	-	-	-	-	-	-	-				-	-	-	2
McCarthy, John								-	-	-	1	-			-	-				-						1
Pendlebury, Scott	-	2	-	-	-	3	-	-	-	-	-	-	1	-	1	-	-	-	-	1	-	-	1	3	-	12
Reid, Ben	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Rounds, Luke													-	-	-			-	-							
Shaw, Heath	-	-	-	-	-	-	-	-	-	-	1	-	-	-									1	-	-	2
Sidebottom, Steele	-	-	3	-	-	1	-	2	-	1	-	1	1	1	-	-	1	-	-	-	-	1	-	-	1	13
Sinclair, Ben																	1			1	1	-				3
Swan, Dane	1	1	1	3	2	-	1	1	-	-		4	-	1	1	-	2	1	-	2	-	-	1	1	-	23
Tarrant, Chris	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	1	1
Thomas, Dale	-	1	-	2	-	1	-	2	-	1		3	1	-	1	-		-	-	1	-			-	1	14
Toovey, Alan	-	-	1	-	-	-	-		-	-	-	-	-	-	-					1	-	-	-	-	-	2
Wellingham, Sharrod	-	2	-	-	-	1	-	-	1	-	1	-	2	2	-				1			-	-	-	-	10
Wood, Cameron				1		-	-	-	-	-	-	-				-		-			-	-				1
Young, Tom																				1	-					1
Totals	8	15	10	13	8	13	5	12	7	10	13	20	12	9	14	12	13	17	3	15	7	3	8	7	9	263
Opponent	PA	NM	CA	RI	ES	WB	GE	AD	WC	SK	ME	SY	HW	NM	CA	GC	ES	PA	SK	BL	FR	GE	WC	HW	GE	
