Player	R1	R2	R3	R4	R5	R6	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	PF	GF	Tot
Ball, Luke	13	5	2	8	9	6	6	7	4	7	12	12	9	3	4	7	11	7	5	1		7	6	4	11	166
Beams, Dayne	6	3	1	2	-			4	4	4							3	4	4	3	5	7	6	2		58
Blair, Jarryd	5	5	2	2	-	7	2	1	-		3	4	3	11	4	3	8	5	5	5	9	2	1	4	3	94
Brown, Leigh	3	6	5	5	4	2	2			7	3	-	6	7	2	3	4	-	5	2	2	4	3	2	5	82
Buckley, Simon	-	-				-	2	1	3		1		3	1		3	2	3		-						19
Cloke, Travis	6	3	1	1	4	3	3	1	2	6	1	4	5	4	1	4	1	5	3	1	2	2	1	5	1	70
Davis, Leon			-	2	5	2	3	2	3	7	2	6	5	5	5	2	3	7	1		2		3	2	11	78
Dawes, Chris	5	3	3	6	4	2	5	4	2	3	6	1	3								1	-	3	2	5	58
Dick, Brad					2	1	-																			3
Didak, Alan	3	4	1	3	2	3	4	1	6	3	2	-						4	1	1	-	1	2	1	1	43
Fasolo, Alex											2		3	2	1	2	3	2	3	2	3	2	2		2	29
Goldsack, Tyson							4	4		1	2	6				3	3	3	3	1	2	3	5			40
Johnson, Ben	1	2	2	-	-	-									5	4	5	5	1		2	2	2	1	3	35
Jolly, Darren	3	3	4		4								2	4	2		3	5	3	6	6	5	2	2	6	60
Keeffe, Lachlan														3	-	-	1			-						4
Krakouer, Andrew	5	-	4	2		5	3	3	3	5	3	4	2	4	8	4	3	2	2		3	4	1	4	4	78
Lumumba, Heritier	1	1	-	-	1	-	1	2	3	-	3	2	2	2	1	3	3		3	4	1	3	1	3	3	43
Macaffer, Brent	-	5														3	1									9
Maxwell, Nick			2	4	2	-		2	3	2	2	2	4	3	2	1	4	6	3				5	5	7	59
McCarthy, John								4	4	7	3	-			2	-				1						21
Pendlebury, Scott	4	5	8	7	8	3	7	5	5	9	6	7	5	7	7	5	10	9	6	2	5	4	6	3	7	150
Reid, Ben	2	2	-	1	-	-	-	1	2	-	1	1	-	1	1	3	1	1	1	-	1	1		3	1	24
Rounds, Luke													1	2	-			7	1							11
Shaw, Heath	3	2	1	6	2	3	8	-	5	5	5	1	4	6									3	2	4	60
Sidebottom, Steele	2	1	2	1	8	3	1	5	11	6	3	4	6	5	4	3	3	5	1	2	5	8	9	2	7	107
Sinclair, Ben																	1			5	3	3				12
Swan, Dane	5	6	1	1	7	4	1	4	2	1		1	7	2	2	2	4	6	3	2	2	2	4	5	3	77
Tarrant, Chris	1	-	2	1	4		-	1	-	-	2	1	1	2	1	-	-	2	2	1		2	2	-	1	26
Thomas, Dale	2	6	2	1	3	6	5	7	3	4		5	5	3	5	1		4	4	3	3			9	7	88
Toovey, Alan	8	5	5	1	1	2	1		2	6	2	6	2	2	5					1	6	7	4	6	10	82
Wellingham, Sharrod	5	4	7	-	8	6	1	3	3	9	2	4	3	5	2				2			3	3	3	6	79
Wood, Cameron				3		5	1	3	1	5	1	2				5		6			1	-				33
Young, Tom																				2	-					2
Totals	83	71	55	57	78	63	60	65	71	97	67	73	81	84	64	61	77	98	62	45	64	72	74	70	108	1800
Opponent	PA	NM	CA	RI	ES	WB	GE	AD	WC	SK	ME	SY	HW	NM	CA	GC	ES	PA	SK	BL	FR	GE	WC	HW	GE	
