Player	R1	R2	R3	R4	R5	R6	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	PF	GF	Tot
Ball, Luke	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Beams, Dayne	-	-	-	-	Off			-	-	-							-	-	-	-	-	-	-	Off		0/2
Blair, Jarryd	-	-	-	-	-	-	-	Off	On		-	-	-	-	-	-	-	-	-	-	-	On	-	-	Off	2/2
Brown, Leigh	-	-	-	-	-	-	-			Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Buckley, Simon	-	-				On	-	-	-		Off		-	-		-	-	-		-						1/1
Cloke, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Davis, Leon			On	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Off		-	-	-	1/1
Dawes, Chris	-	-	-	-	-	-	-	-	-	-	-	-	Off								-	-	-	-	-	0/1
Dick, Brad					On	-	On																			2/0
Didak, Alan	-	-	-	-	-	-	-	On	-	-	-	Off						On	On	-	-	-	Off	On	-	4/2
Fasolo, Alex											-		-	On	On	-	-	-	-	-	-	-	On		On	4/0
Goldsack, Tyson							-	-		On	On	-				-	-	-	-	-	-	-	-			2/0
Johnson, Ben	-	-	-	-	-	Off									-	-	-	-	-		-	-	-	-	-	0/1
Jolly, Darren	-	-	-		-								-	-	-		-	-	-	-	-	-	-	-	-	
Keeffe, Lachlan														-	Off	-	Off			-						0/2
Krakouer, Andrew	Off	On	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	1/1
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Macaffer, Brent	On	-														-	-									1/0
Maxwell, Nick			-	-	-	-		-	Off	-	-	-	-	-	-	-	-	-	-				-	-	-	0/1
McCarthy, John								-	-	-	-	On			-	On				On						3/0
Pendlebury, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Reid, Ben	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	Off	-	-		-	-	0/3
Rounds, Luke													On	-	-			-	Off							1/1
Shaw, Heath	-	Off	-	-	-	-	-	-	-	-	-	-	-	-									-	-	-	0/1
Sidebottom, Steele	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sinclair, Ben																	On			-	-	-				1/0
Swan, Dane	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Tarrant, Chris	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		Off	-	-	-	0/1
Thomas, Dale	-	-	-	-	-	-	-	-	-	-		-	-	Off	-	Off		-	-	-	-			-	-	0/2
Toovey, Alan	-	-	Off	On	-	-	Off		-	-	-	-	-	-	-					-	-	-	-	-	-	1/2
Wellingham, Sharrod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-			-	-	-	-	
Wood, Cameron				-		-	-	-	-	-	-	-				-		-			-	-				
Young, Tom																				-	On					1/0
Totals																										
Opponent	PA	NM	CA	RI	ES	WB	GE	AD	WC	SK	ME	SY	HW	NM	CA	GC	ES	PA	SK	BL	FR	GE	WC	HW	GE	
