Player	R1	R2	R3	R4	R5	R6	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	QF	PF	GF	Tot
Ball, Luke	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-		1	-	-	-	3
Beams, Dayne	-	-	-	-	-			-	-	-							-	-	-	-	-	-	-	-		
Blair, Jarryd	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Brown, Leigh	10	4	5	6	9	6	-			9	6	8	5	1	9	9	11	-	3	4	-	-	5	5	5	120
Buckley, Simon	-	-				-	-	-	-		-		-	-		-	-	-		-						
Cloke, Travis	-	-	1	-	2	1	1	1	2	-	1	-	-	-	1	-	-	-	-	-	-	-	1	-	3	14
Davis, Leon			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-		-	-	-	
Dawes, Chris	-	-	-	-	1	-	-	3	4	1	2	-	-								-	-	-	-	1	12
Dick, Brad					-	-	-																			
Didak, Alan	-	-	-	-	-	-	-	-	-	-	-	-						-	-	-	-	-	-	-	-	
Fasolo, Alex											-		-	-	-	-	-	-	-	-	-	-	-		-	
Goldsack, Tyson							-	-		-	-	-				-	-	-	-	-	-	-	-			
Johnson, Ben	-	-	-	-	-	-									-	-	-	-	-		-	-	-	-	-	
Jolly, Darren	26	22	20		34								24	24	21		30	22	29	25	11	19	23	19	34	383
Keeffe, Lachlan														-	-	-	-			-						
Krakouer, Andrew	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Macaffer, Brent	-	-														-	-									
Maxwell, Nick			-	-	1	-		-	-	-	-	1	-	-	-	1	2	-	-				-	-	2	7
McCarthy, John								-	-	-	-	-			-	-				-						
Pendlebury, Scott	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	6
Reid, Ben	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-		-	1	3
Rounds, Luke													-	-	-			-	-							
Shaw, Heath	-	-	-	-	-	-	-	-	-	-	-	-	-	-									-	1	-	1
Sidebottom, Steele	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Sinclair, Ben																	-			-	-	-				
Swan, Dane	-	-	-	-	-	1	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Tarrant, Chris	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Thomas, Dale	-	-	-	-	1	-	-	1	1	-		-	-	-	-	-		-	-	1	-			-	5	9
Toovey, Alan	-	-	-	-	-	-	-		-	-	-	-	-	-	-					-	-	-	-	-	-	
Wellingham, Sharrod	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-				-			-	-	-	-	1
Wood, Cameron				16		29	23	24	15	40	17	21				27		33			11	9				265
Young, Tom																				-	-					
Totals	37	28	26	22	48	38	24	29	23	50	26	31	29	25	32	37	43	55	33	31	22	30	29	26	52	826
Opponent	PA	NM	CA	RI	ES	WB	GE	AD	WC	SK	ME	SY	HW	NM	CA	GC	ES	PA	SK	BL	FR	GE	WC	HW	GE	
