Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Armstrong, Steven	1	-	2	2	1	1	2		-				-		-				-	1					10
Braun, Michael	-	-	-	-	-	-	1	-	-	1	-	1	-	1	-	-	-	-	-	1	-	-	-	-	5
Brown, Mitch	-	-					1			-	-														1
Chick, Daniel	1	-	-	-	-	-	-	-		1	-	-		-	-	-	-	-				-	-	-	2
Cousins, Ben																-	-	-	-		-	-	-		
Cox, Dean			1	-	-	-		1	-	-	-	-	-	1	1	1	-	-	1	1	-	-	1	1	9
Embley, Andrew		-	2	1	-								2	-	-	-	2	-	2				1	-	10
Fletcher, Chad								-	1	-	-		-	-						2	-	-		-	3
Glass, Darren	-	-	-	-	1	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Graham, Jaymie	-	-										-	-	-											
Hansen, Ashley			-	2	3	-	3	2	1							2	2	1	3	1	4			-	24
Hunter, Adam	1	1	-	-	2	3	1	-	-	1	1	-	-	-	-	1	1	1	1	3	-	-	-	-	17
Hurn, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Jones, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Jones, Chad													3	4	-							1			8
Jones, Rowan	-	1	-	1	-	-	-	-	1	1	1	-	-	-	-	-	-	-		-	-	-	-	-	5
Judd, Chris	-	-	-	-	-	-	-	-	-	-	-			-	1	-	2	-	2		-		-		5
Kerr, Daniel	-	-	1	-	-	-	-	1			-	-	-	-		-	1	1	1	-					5
LeCras, Mark	-					2	1		-	2	2	-	1	3	1	-	1	3	-	4	3	2	-	3	28
Lynch, Quinten	3	3	1	3	5	5	1	11	-	4	2	3	1	-	3	2	4	1	2	6	5	-	2	2	69
Mackenzie, Eric															-										
McKinley, Ben															-										
McNamara, Jamie																					-			-	
Morton, Mitch								2	-	-	-	-			-					1		2			5
Nicoski, Mark												-	-									-	-	-	
Priddis, Matt	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	3
Rosa, Matt	-	-	1	-	-	-	-	1	-	-	2	-	-	-	-	-			-	-	-	1	1	-	6
Schofield, Will																	-		-	-					
Seaby, Mark	1	-	1	-	-	-	-	-	-	2	1	3	2	1	1	-	1	1	-	1	1	2	1	-	19
Selwood, Adam	-	-	-	-	-	-	-	1	-	1	-	-	-	1	-	-	-	1	-	-	-		-	-	4
Staker, Brent	-	1	-	-	-	-	-	5	-	-	2	-				3	6	1	-	2	-	2	2	1	25
Stenglein, Tyson	-	-	-	-	-	-	-	2	1	-	-	-				-	1	-	-	1	-	-	-	-	5
Waters, Beau	-	-	-	1	-	-	-	-	-	-		-	-	-	-	-	-	-			-	-	-		1
Wirrpanda, David	-	3	1	3	3	1	-	2	1	2	1	1	-	-				1	1	-	1	-	-	3	24
Totals	7	10	10	13	15	12	10	28	7	15	12	8	9	11	7	9	22	11	14	24	14	10	8	10	296
Opponent	SY	CW	FR	CA	RI	WB	GE	ME	HW	KA	ES	SK	AD	BL	PA	SY	WB	FR	KA	RI	SK	ES	PA	CW	
