Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Armstrong, Steven	-	-	-	-	-	-	-		-				-		-				-	-					
Braun, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Brown, Mitch	-	-					-			-	-														
Chick, Daniel	-	-	-	-	-	-	-	-		-	-	-		-	-	-	-	-				-	-	-	
Cousins, Ben																-	-	-	-		-	-	-		
Cox, Dean			12	22	20	10		15	23	27	28	25	28	21	12	27	23	27	30	29	33	27	16	29	484
Embley, Andrew		-	-	-	1								-	-	2	-	1	-	-				-	-	4
Fletcher, Chad								-	-	-	-		-	-						-	-	-		-	
Glass, Darren	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2
Graham, Jaymie	1	2										-	-	-											3
Hansen, Ashley			-	-	-	-	-	-	-							-	-	-	-	-	-			-	
Hunter, Adam	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	1	5
Hurn, Shannon	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	2
Jones, Brett	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Jones, Chad													-	-	-							-			
Jones, Rowan	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-		-	-	-	-	-	2
Judd, Chris	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	1	-		-		-		1
Kerr, Daniel	1	1	-	-	-	-	-	-			-	-	-	1		-	-	-	-	-					3
LeCras, Mark	-					-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lynch, Quinten	3	1	-	-	-	-	11	-	-	-	-	-	2	-	-	1	-	-	-	-	-	-	-	-	18
Mackenzie, Eric															-										
McKinley, Ben															-										
McNamara, Jamie																					-			-	
Morton, Mitch								-	-	-	-	-			-					-		-			
Nicoski, Mark												-	-									-	-	-	
Priddis, Matt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rosa, Matt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1			-	-	-	-	-	-	1
Schofield, Will																	-		-	-					
Seaby, Mark	23	24	11	10	7	12	16	19	11	12	12	14	4	13	11	19	14	11	7	11	10	7	6	22	306
Selwood, Adam	-	-	1	-	-	-	2	-	-	1	-	-	-	-	-	-	1	-	-	-	-		-	-	5
Staker, Brent	2	2	1	-	-	1	1	-	-	-	1	-				-	-	-	-	-	-	-	-	-	8
Stenglein, Tyson	1	1	-	-	1	-	-	-	-	-	-	-				-	-	-	1	-	-	-	-	-	4
Waters, Beau	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-			-	-	-		
Wirrpanda, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	
Totals	31	33	26	32	29	24	30	34	36	41	41	40	34	35	26	49	39	39	39	40	43	34	23	52	850
Opponent	SY	CW	FR	CA	RI	WB	GE	ME	HW	KA	ES	SK	AD	BL	PA	SY	WB	FR	KA	RI	SK	ES	PA	CW	
