Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Armstrong, Steven	-	1	3	1	-	1	-		-				-		1				1	-					8
Braun, Michael	1	1	-	-	-	-	1	-	-	-	-	2	-	-	-	-	-	-	-	1	-	-	-	-	6
Brown, Mitch	-	-					-			1	1														2
Chick, Daniel	1	-	-	-	-	-	-	-		1	-	-		-	-	1	-	-				2	-	-	5
Cousins, Ben																-	1	-	-		-	2	-		3
Cox, Dean			-	1	-	-		-	-	2	-	1	-	1	1	3	-	-	1	-	-	1	1	1	13
Embley, Andrew		-	2	-	-								2	1	-	-	2	-	2				-	1	10
Fletcher, Chad								-	-	-	-		1	-						-	1	-		1	3
Glass, Darren	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Graham, Jaymie	-	-										1	-	-											1
Hansen, Ashley			1	4	3	-	3	1	-							4	2	1	2	-	1			-	22
Hunter, Adam	2	-	-	-	2	1	1	-	-	-	1	-	-	-	-	1	1	1	1	3	-	-	-	-	14
Hurn, Shannon	1	-	-	1	-	-	1	1	1	-	1	1	1	1	-	-	1	-	-	-	-	-	1	-	11
Jones, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1
Jones, Chad													3	-	-							-			3
Jones, Rowan	-	-	1	-	1	-	-	-	1	1	-	1	-	-	-	1	-	1		-	2	3	-	-	12
Judd, Chris	2	2	1	-	-	1	1	3	-	2	1			-	-	2	2	-	1		-		2		20
Kerr, Daniel	-	1	1	2	-	-	-	1			-	-	-	1		-	1	-	1	-					8
LeCras, Mark	-					2	-		3	2	1	1	3	4	1	-	3	4	-	4	3	2	1	2	36
Lynch, Quinten	1	1	2	-	4	2	-	5	1	3	2	2	1	-	3	1	5	1	2	7	5	1	2	1	52
Mackenzie, Eric															-										
McKinley, Ben															1										1
McNamara, Jamie																					-			-	
Morton, Mitch								3	-	2	1	-			-					-		3			9
Nicoski, Mark												-	-									-	-	-	
Priddis, Matt	-	-	-	-	-	3	1	-	-	1	1	-	-	-	-	-	1	-	2	-	1	-	-	1	11
Rosa, Matt	-	1	1	-	-	-	2	-	-	1	1	-	-	-	-	-			2	-	-	-	1	1	10
Schofield, Will																	-		-	-					
Seaby, Mark	2	-	1	-	-	-	-	-	2	1	1	1	3	1	1	-	1	1	1	1	-	2	1	-	20
Selwood, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-		-	-	1
Staker, Brent	1	1	-	-	-	-	-	1	-	-	3	1				3	4	2	-	2	-	2	-	-	20
Stenglein, Tyson	-	1	-	-	-	-	-	1	-	-	-	-				-	-	-	-	-	-	1	-	-	3
Waters, Beau	-	-	-	1	-	-	-	-	-	-		-	-	-	-	-	-	-			-	-	-		1
Wirrpanda, David	-	3	1	4	3	-	-	3	-	1	-	-	-	-				2	1	-	3	2	-	2	25
Totals	11	12	14	14	14	10	10	19	8	18	14	11	14	9	9	16	24	14	17	18	16	21	9	10	332
Opponent	SY	CW	FR	CA	RI	WB	GE	ME	HW	KA	ES	SK	AD	BL	PA	SY	WB	FR	KA	RI	SK	ES	PA	CW	
