Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Armstrong, Steven	-	2	1	-	-	1	-		-				-		-				-	-					4
Braun, Michael	-	-	-	1	1	1	1	-	-	-	1	1	-	2	2	2	-	2	-	-	1	1	-	-	16
Brown, Mitch	-	-					-			-	-														
Chick, Daniel	1	1	2	-	1	-	2	3		1	2	4		-	2	1	1	-				-	2	-	23
Cousins, Ben																-	-	1	-		1	-	1		3
Cox, Dean			3	-	-	-		-	-	1	3	1	-	-	-	1	1	-	-	1	-	1	2	-	14
Embley, Andrew		-	2	-	-								1	1	1	-	1	-	-				-	-	6
Fletcher, Chad								4	-	1	3		3	-						1	1	2		1	16
Glass, Darren	-	-	1	2	-	-	1	2	1	-	-	-	2	1	1	-	-	2	1	-	-	-	-	-	14
Graham, Jaymie	-	-										1	-	1											2
Hansen, Ashley			2	-	1	-	-	-	1							-	-	-	-	2	-			-	6
Hunter, Adam	-	1	1	1	1	-	2	-	-	-	1	1	-	-	-	2	1	1	1	-	3	1	-	3	20
Hurn, Shannon	1	-	-	-	1	-	1	-	1	1	1	2	1	1	-	1	2	-	-	-	-	1	1	-	15
Jones, Brett	3	-	1	-	-	-	2	-	-	-	-	2	-	-	2	1	4	-	2	-	-	1	-	3	21
Jones, Chad													-	-	-							-			
Jones, Rowan	1	1	-	-	2	2	-	-	1	-	-	1	-	-	-	-	-	-		2	1	1	3	-	15
Judd, Chris	5	-	-	-	-	1	1	1	1	2	-			1	1	1	1	-	1		1		1		18
Kerr, Daniel	1	1	-	-	1	4	-	1			1	1	3	-		1	1	1	1	3					20
LeCras, Mark	1					-	-		-	1	3	2	1	-	1	-	-	-	2	-	1	-	1	-	13
Lynch, Quinten	-	-	-	-	-	1	2	-	-	-	1	-	-	1	1	1	2	2	1	2	-	-	1	1	16
Mackenzie, Eric															2										2
McKinley, Ben															-										
McNamara, Jamie																					1			1	2
Morton, Mitch								1	-	1	-	2			-					1		-			5
Nicoski, Mark												2	1									2	-	-	5
Priddis, Matt	1	1	-	-	-	-	-	1	1	-	-	2	2	1	1	-	-	2	1	2	1	-	-	1	17
Rosa, Matt	-	-	-	-	1	-	4	1	1	1	-	1	1	1	2	2			-	-	-	2	1	1	19
Schofield, Will																	-		-	1					1
Seaby, Mark	4	2	2	3	-	1	1	1	-	-	2	1	-	1	1	1	3	2	3	2	1	1	-	1	33
Selwood, Adam	1	1	1	-	2	1	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1		2	1	12
Staker, Brent	-	1	3	1	-	-	2	1	-	-	2	-				-	-	1	2	1	-	1	2	3	20
Stenglein, Tyson	2	-	1	1	1	2	-	1	-	1	2	-				-	-	-	2	-	-	2	1	-	16
Waters, Beau	-	2	-	-	1	-	-	-	1	-		4	-	-	-	1	1	-			-	6	1		17
Wirrpanda, David	-	2	2	1	-	1	-	-	2	-	1	1	1	2				-	1	2	2	-	1	-	19
Totals	21	15	22	10	13	15	19	17	10	10	23	29	16	13	17	15	19	14	19	20	15	22	20	16	410
Opponent	SY	CW	FR	CA	RI	WB	GE	ME	HW	KA	ES	SK	AD	BL	PA	SY	WB	FR	KA	RI	SK	ES	PA	CW	
