Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien						-	-					-	-	-	-	-		-						
Banfield, Drew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Braun, Michael	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	2
Carroll, Trent	-	-	-	-	-	-	-	-	-	-			-		-	-		-						
Chambers, Callum																			-	-	-	-		
Chick, Daniel			-	-	-	-	-	-		-	-	-	-	-			-	-	-	-	-	-	-	
Collica, Michael																	-	-	-	-	-			
Cousins, Ben	3	-	-	-	3	-	-	-	3	1	2	3	2	-	-	-	3	-	-	-	1	-	-	21
Cox, Dean	-	-		-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	
Embley, Andrew	-	-	-	-	-	-	-	3	-	-	-	-	-	-	1	-	1				-		-	5
Fletcher, Chad	-	-	-	-	2	3	3	-	-	-	-	-	3	-	2	-				-	-	-	-	13
Gardiner, Michael	1	-	3	-	1	-	1	2	-	-	-	-	-		-	-					-	-	-	8
Gaspar, Travis	-	-	-			-					-													
Glass, Darren				-				-	-	-	-	-	-	-	-	-	-	-		-		-	-	
Green, Kasey	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	
Haynes, David	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-			-	1
Humm, Jeremy	-	-						-	-	-	-		-	-										
Hunter, Adam			-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Jakovich, Glen	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	3	-		3
Johnson, Paul					-																			
Jones, Rowan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Judd, Chris	2	1	-	-	-	-	-	-	-	-	-	2	-	-	3	-	2	-	-	-	2	-	-	12
Kerr, Daniel	-	-	-	-	-			-	-	2	-	-	-	-	-	-	-	-	-	-	-	2	-	4
Matera, Phillip	-	-	1	-	-	1	-	-	-		-				-	-	-	-	-	-	-	-	-	2
McDougall, Andrew												-	-	-	-	-	-	-	-		-	-		
McIntosh, Ashley	-		-	-	-	-	-	-		-	-	-								-	-	-	-	
Morrison, Chad	-	-	-	-	-	-	-	-	-			-												
Munro, Kane						-	-		-	-	-								-					
Read, Phillip					-	2	-							-			-	-	-	-	-	-	-	2
Sampi, Ashley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Selwood, Adam																			-				-	
Sierakowski, David																			-	-			-	
Staker, Brent																	-	-	-	-	-	-	-	
Wilson, Troy	-	-										-		-					-					
Wirrpanda, David	-	3	2	1				-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		7
Wooden, Josh	-	-	-	-								-	-		-	-	-							
Totals	6	4	6	1	6	6	4	5	4	3	2	6	5	0	6	0	6	0	1	1	6	2	0	80
Opponent	PA	HW	SK	AD	FR	ME	GE	CW	RI	ES	WB	BL	KA	SY	CA	PA	HW	SK	AD	GE	ME	FR	AD	
