Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien						2	1					1	-	6	4	1		1						16
Banfield, Drew	7	-	5	1	7	-	5	1	2	2	5	3	1	-	2	2	2	-		2	5	1	1	54
Braun, Michael	-	-	3	1	1		1	6	4	1	3	5	3	4	8	5	4	4	5	6	4	6	4	78
Carroll, Trent	5	1	2	-	5	1	2	4	2	2			1		6	2		4						37
Chambers, Callum																			5	10	6	2		23
Chick, Daniel			1	4	1	3	6	-		2	6	1	4	2			3	1	1	1	2	3	4	45
Collica, Michael																	2	4	-	3	2			11
Cousins, Ben	3	4	4	4	3	1	-	4	3	3	4	4	1	2	3	3	5	4	2	3	2	4	2	68
Cox, Dean	3	3		1	4	2	2	-	4	3				7	6	7	7	4	2	7	4	4	4	74
Embley, Andrew	9	5	3	3	9	2	7	9	3	6	6	7	4	3	7	4	8				2		7	104
Fletcher, Chad	6	4	5	7	2	4	5	3	4	3	2	3	-	1	4	2				5	4	6	1	71
Gardiner, Michael	7	3	7	8	4	10	4	7	8	6	9	8	5		8	2					4	8	5	113
Gaspar, Travis	7	6	3			-					2													18
Glass, Darren				1				3	2	1	5	2	-	3	1	3	5	4		4		1	3	38
Green, Kasey	3	1	2		4	4	4	4	7	4	3	4	2	2	2	5	2	5	2			5	-	65
Haynes, David	4	2	8	6	7	3	7	3	8	6	4	2	2	5	6	2	3	6	5	1			4	94
Humm, Jeremy	2	1						2	6	-	1		2	3										17
Hunter, Adam			1	1	1	4	2	4	3	4	2		4	4	5	3	4	3	1	4	3	4	6	63
Jakovich, Glen	4	3	7	4	2	5	6		5	2	6	7	1	2	8	4	7	3	1	4	10	2		93
Johnson, Paul					-																			
Jones, Rowan	3	2	7	8	6	3	2	4	8	2	5	7	2	-	3	3	2	8	4	5	6	1	2	93
Judd, Chris	6	2	1	2	2	3	5	1	4	2	6	1	-	2	5	-	3	-	1	-	2	2	2	52
Kerr, Daniel	1	3	5	2	1			3	1	4	2	1	2	5	2	3	1	1	5	4	4	2	2	54
Matera, Phillip	2	3	3	3	1	6	3	3	2		6				4	1	2	-	3	4	5	2	-	53
McDougall, Andrew												4	1	2	6	2	5	3	2		6	1		32
McIntosh, Ashley	-		2	-	1	2	4	5		1	-	1								3	5	1	-	25
Morrison, Chad	1	-	4	3	2	3	2	2	4			-												21
Munro, Kane						5	2		6	1	-								1					15
Read, Phillip					5	4	2							1			-	5	5	3	4	1	-	30
Sampi, Ashley		1	-	-	3	1	5	6	1	-	4	2	2	2	1	-	-	2		-	1	2	-	33
Selwood, Adam																			2				2	4
Sierakowski, David																			8	1			5	14
Staker, Brent																	1	3	3	2	3	1	2	15
Wilson, Troy	2	-										7		1					3					13
Wirrpanda, David	4	2	5	3				6	2	7	2	3	1	4	3	4	4	2	1	2	4	3		62
Wooden, Josh	3	2	1	1								1	1		6	4	2							21
Totals	82	48	79	63	71	68	77	80	89	62	83	74	39	61	100	62	72	67	62	74	88	62	56	1619
Opponent	PA	HW	SK	AD	FR	ME	GE	CW	RI	ES	WB	BL	KA	SY	CA	PA	HW	SK	AD	GE	ME	FR	AD	
