Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien						1	-					-	1	-	2	-		2						6
Banfield, Drew	1	2	3	3	-	6	3	4	7	3	3	1	-	-	-	1	-	1		2	2	1	-	43
Braun, Michael	2	4	1	2	-		3	3	4	-	1	2	2	1	2	1	-	1	-	5	-	3	-	37
Carroll, Trent	-	1	1	-	4	-	7	4	-	-			1		8	1		3						30
Chambers, Callum																			1	1	2	-		4
Chick, Daniel			4	4	2	6	6	2		2	6	4	2	1			1	2	2	2	4	5	4	59
Collica, Michael																	7	8	9	4	9			37
Cousins, Ben	2	-	1	2	-	1	3	1	1	1	3	4	2	2	3	2	1	-	-	-	2	-	2	33
Cox, Dean	4	-		-	-	4	-	2	-	2				1	1	1	3	1	3	3	3	1	1	30
Embley, Andrew	-	3	-	-	2	2	2	3	3	4	1	-	1	1	1	1	-				-		-	24
Fletcher, Chad	3	2	3	1	1	4	2	1	1	1	4	3	-	2	1	-				-	-	4	-	33
Gardiner, Michael	-	3	-	4	2	3	1	2	-	2	4	2	2		-	-					-	2	1	28
Gaspar, Travis	2	-	1			1					-													4
Glass, Darren				6				6	6	4	-	4	5	8	5	1	6	7		7		8	4	77
Green, Kasey	1	6	-		4	1	3	-	1	4	4	5	4	4	4	1	-	1	1			4	1	49
Haynes, David	1	-	-	1	2	1	-	1	1	4	3	3	2	5	3	1	3	2	1	-			3	37
Humm, Jeremy	4	2						-	3	-	1		5	4										19
Hunter, Adam			4	1	2	5	3	2	2	6	1		5	4	1	4	6	1	7	3	7	4	6	74
Jakovich, Glen	1	7	2	1	1	3	2		3	1	-	3	3	1	3	1	-	3	7	-	2	-		44
Johnson, Paul					2																			2
Jones, Rowan	6	3	4	1	1	2	1	1	2	1	3	1	2	-	-	-	2	1	4	4	1	1	2	43
Judd, Chris	1	-	-	-	-	3	2	1	2	6	2	2	3	2	1	2	1	2	1	1	-	4	1	37
Kerr, Daniel	1	3	2	3	1			3	-	1	-	-	1	1	1	2	2	1	-	2	2	-	-	26
Matera, Phillip	1	-	-	-	1	-	-	-	-		-				1	-	-	2	-	-	1	-	1	7
McDougall, Andrew												3	1	4	9	3	2	1	2		-	1		26
McIntosh, Ashley	3		8	6	5	6	9	2		5	4	3								3	6	3	12	75
Morrison, Chad	4	-	4	3	1	4	2	1	2			-												21
Munro, Kane						2	-		1	2	1								1					7
Read, Phillip					1	-	1							1			2	1	-	1	1	1	1	10
Sampi, Ashley		2	3	1	3	3	-	1	3	3	3	7	-	4	5	4	-	-		-	1	1	5	49
Selwood, Adam																			1				1	2
Sierakowski, David																			3	4			3	10
Staker, Brent																	1	4	1	3	2	-	2	13
Wilson, Troy	1	-										2		-					1					4
Wirrpanda, David	3	2	2	3				8	4	2	1	2	4	2	3	2	3	2	5	2	2	1		53
Wooden, Josh	-	2	2	2								4	1		2	2	2							17
Totals	41	42	45	44	35	58	50	48	46	54	45	55	47	48	56	30	42	46	50	47	47	44	50	1070
Opponent	PA	HW	SK	AD	FR	ME	GE	CW	RI	ES	WB	BL	KA	SY	CA	PA	HW	SK	AD	GE	ME	FR	AD	
