Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Ablett, Gary	-	-	1	2	1	1			1	2	1	1	3	1		2	2	1	1	1	-	1	1	1	-	24
Bartel, Jimmy	-	-	-	-	1	-	1	-	-	-	-	-	-	1	-		1	1	-	-	-	-	1	1	-	7
Blake, Mark	1	-	-	-	-	1	-	-	-	-	1	-	-	-	-					1	-	-	-	-	-	4
Byrnes, Shannon			-	-	4	-	1	-		1	1	2	3	1	-	-	-	-	-	1	2	-	-	1	-	17
Chapman, Paul	-	1	2	-	4	2	-		2		2	5	2	2	-	1	2	2			1		4	2	-	34
Corey, Joel	-	-	1	-	-	-	1	1	-			-	-	-	-	-	-	-	-	1	-	1	-	1	-	6
Djerrkura, Nathan										-	-				-											
Enright, Corey	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Gamble, Ryan	3	1							3		-	1			1						1	2				12
Gillies, Tom															-	-		-	-	-	-					
Harley, Tom							-	-	-	-			-	-	-			-	-	-		-	-	-	-	
Hawkins, Tom		-	3	-	5	3	5	2	2	2	4	2	2	1	3	-	3	3	-	4	3	3	-	2	1	53
Hogan, Simon		-												-	-	-	1	-	1	-		1	-			3
Johnson, David					-	-			-	-		-	-							-	-					
Johnson, Steve	2	2	2	2	1	5	6	2	5	8	2	2	3					-	2	1				1	-	46
Kelly, James	-	-	-	-	-	-	2	-	-	-	-	-	-	-								-	-	-	-	2
Laidler, Jeremy															-											
Ling, Cameron	-	-	-	-			2	-	-	2	-	-	-	-		-	-	-	-	-	1	-	1	-	-	6
Lonergan, Tom	2			-				-			-				-	1	-		-	1						4
Mackie, Andrew	-	-	-	-	-	-	-	1	-	-	-	-	-	1		2	-	-	-	1	-	-	-	-	-	5
Milburn, Darren	-	-	-		-	-	-	-		-	-	-	-	2		-	-	-	-		-	1	-	-	-	3
Mooney, Cameron	5	3	2	2	9	5	4	6		7	4	4	2	2	4	4	2	3	3	5	6	2	4	2	2	92
Mumford, Shane				1	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	1					4
Ottens, Brad	1	-																				1	1	2	-	5
Rooke, Max	1	2	2	-	1	2	1	1	2	1		-	-	2	2	1	1	-	1		4	2		1	1	28
Scarlett, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-			1	-	-	-	-	-	1
Selwood, Joel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	1	2	-	-	1	7
Stokes, Mathew	-		2	3	1	1	3	4	3		-			1	-	1	-	2	2	1	2	-	2			28
Taylor, Harry	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-			-	1	-	-	-	-	1
Tenace, Kane															-	1	-	-	-							1
Varcoe, Travis	2	-	-	2	2	-	-	1	-	1	1	-	-	-		2	1	-	2	-			-	1	1	16
West, Trent			-																							
Wojcinski, David	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-		-	-	-	-	-	
Totals	18	9	15	12	29	20	26	18	18	25	16	17	15	14	12	15	14	13	12	18	23	16	14	15	6	410
Opponent	HW	RI	CW	AD	BL	ME	SY	NM	WB	ES	WC	FR	PA	SK	BL	ME	HW	AD	CA	SY	WB	FR	WB	CW	SK	
