Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Ablett, Gary	-	1	1	2	-	-			3	1	1	-	1	-		1	1	-	-	-	2	-	2	-	-	16
Bartel, Jimmy	-	-	1	3	-	-	-	2	-	1	-	-	1	2	-		1	-	1	1	1	-	-	3	-	17
Blake, Mark	-	-	-	-	-	1	1	-	-	1	-	-	1	-	-					-	-	1	-	1	-	6
Byrnes, Shannon			-	-	2	-	-	-		-	1	2	1	-	1	-	1	-	-	-	1	-	-	-	-	9
Chapman, Paul	1	-	3	1	1	3	1		1		1	1	-	-	1	1	1	1			-		-	1	1	19
Corey, Joel	1	-	-	1	-	1	1	2	-			-	2	1	1	-	-	-	-	-	1	-	-	-	-	11
Djerrkura, Nathan										-	1				-											1
Enright, Corey	2	-	1	1	-	2	1	1	-	1	-	-	-	-	-	2	-	-	-	-	-	-	1	-	-	12
Gamble, Ryan	-	-							-		1	-			-						1	-				2
Gillies, Tom															-	-		-	-	-	-					
Harley, Tom							-	-	-	-			-	-	1			-	-	-		-	-	-	-	1
Hawkins, Tom		-	1	-	1	1	-	2	1	2	1	-	1	-	1	1	1	-	1	-	1	-	1	2	-	18
Hogan, Simon		-												-	1	-	1	1	-	-		2	-			5
Johnson, David					-	-			-	1		-	-							-	-					1
Johnson, Steve	2	1	3	1	2	-	2	2	-	1	-	1	-					1	2	1				-	-	19
Kelly, James	-	-	-	-	1	-	1	-	1	-	-	1	-	-								-	-	-	1	5
Laidler, Jeremy															-											
Ling, Cameron	1	-	-	-			-	-	1	-	-	2	-	1		-	-	-	-	-	1	-	2	-	1	9
Lonergan, Tom	1			-				-			-				-	-	-		-	-						1
Mackie, Andrew	-	-	-	-	-	-	-	-	-	1	-	-	1	-		-	1	-	-	3	-	1	-	2	-	9
Milburn, Darren	-	2	-		-	-	-	-		1	-	-	-	-		2	-	-	-		-	-	-	1	-	6
Mooney, Cameron	1	1	-	-	3	1	1	1		2	-	1	-	2	1	2	1	2	1	1	1	1	-	-	1	24
Mumford, Shane				1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-					2
Ottens, Brad	1	1																				1	-	-	-	3
Rooke, Max	1	1	-	1	-	-	2	2	-	1		-	2	1	-	-	-	-	-		-	-		-	1	12
Scarlett, Matthew	-	-	1	-	-	-	-	-	-	-	-	-	-	1		-	-			-	2	-	-	1	-	5
Selwood, Joel	1	-	-	-	1	-	-	-	2	-	3	-	-	-	-	1	1	-	-	1	2	1	-	1	-	14
Stokes, Mathew	-		-	1	2	1	2	-	-		1			1	1	2	-	2	1	-	-	-	3			17
Taylor, Harry	-	-	-	-	-	-	-	-	1	-		-	1	-	-	-	-			-	-	-	-	-	-	2
Tenace, Kane															-	-	-	-	-							
Varcoe, Travis	2	2	2	-	1	2	2	1	-	-	-	1	2	2		2	-	1	1	1			2	-	2	26
West, Trent			-																							
Wojcinski, David	-	-	-	-	2	2	-	1	1	2	-				-	-	-	-	-		-	2	1	-	-	11
Totals	14	9	13	12	16	14	14	14	11	15	10	9	13	11	8	15	9	8	7	8	13	9	12	12	7	283
Opponent	HW	RI	CW	AD	BL	ME	SY	NM	WB	ES	WC	FR	PA	SK	BL	ME	HW	AD	CA	SY	WB	FR	WB	CW	SK	
