Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Ablett, Gary	1	2	1	1	1	-			3	-	-	1	2	-		1	-	1	1	2	1	3	2	1	3	27
Bartel, Jimmy	1	1	1	5	-	1	1	5	1	1	-	2	1	3	-		-	-	1	1	2	-	1	1	-	29
Blake, Mark	3	-	-	3	2	-	-	-	-	1	2	1	1	1	1					1	2	2	1	1	1	23
Byrnes, Shannon			2	1	-	-	1	2		-	-	-	1	1	-	-	-	2	-	1	-	-	-	1	2	14
Chapman, Paul	-	-	1	-	-	4	-		2		1	-	2	4	3	2	1	-			2		-	-	2	24
Corey, Joel	4	3	2	1	1	2	2	2	-			4	3	1	2	-	1	3	4	2	1	3	1	-	-	42
Djerrkura, Nathan										-	-				-											
Enright, Corey	2	1	-	1	-	-	-	-	1	1	-	-	-	1	-	-	-	1	1	-	2	-	1	-	-	12
Gamble, Ryan	-	2							-		-	-			2						1	3				8
Gillies, Tom															-	-		-	-	-	-					
Harley, Tom							1	1	1	1			-	-	-			3	2	1		1	1	-	-	12
Hawkins, Tom		2	-	1	-	-	1	1	-	2	3	1	-	1	1	1	3	1	2	1	-	1	2	1	1	26
Hogan, Simon		1												-	-	-	-	-	1	-		-	1			3
Johnson, David					-	-			2	-		-	-							2	-					4
Johnson, Steve	1	3	4	1	-	1	3	1	1	1	3	3	1					1	-	1				-	1	26
Kelly, James	1	-	-	-	2	-	-	-	-	-	-	1	2	1								1	2	1	-	11
Laidler, Jeremy															1											1
Ling, Cameron	-	2	-	1			-	-	-	1	4	-	1	-		-	-	2	2	1	-	1	-	1	-	16
Lonergan, Tom	-			-				-			-				1	-	-		-	3						4
Mackie, Andrew	3	1	1	1	2	-	1	1	1	2	-	-	2	2		2	2	3	-	-	-	3	-	1	1	29
Milburn, Darren	-	-	-		2	1	-	-		-	-	-	2	-		1	2	-	1		1	-	-	1	1	12
Mooney, Cameron	1	-	-	-	1	-	1	1		4	-	-	1	2	-	-	1	3	1	1	-	1	1	-	1	20
Mumford, Shane				-	3	-	2	-	1	-	2	1	1	-	1	4	3	2	1	1	1					23
Ottens, Brad	7	-																				1	1	2	1	12
Rooke, Max	1	1	-	-	-	-	-	3	1	-		-	-	1	1	-	2	1	-		-	-		-	2	13
Scarlett, Matthew	-	-	-	-	-	-	1	-	1	-	3	-	-	1		1	-			-	1	1	-	-	1	10
Selwood, Joel	5	2	2	1	1	1	4	4	2	1	3	4	4	2	2	2	6	2	3	2	1	1	2	1	1	59
Stokes, Mathew	3		-	-	-	2	2	-	1		1			-	2	3	1	-	1	-	-	-	1			17
Taylor, Harry	-	-	-	-	1	2	-	-	1	1		1	-	-	-	2	1			-	-	2	1	-	-	12
Tenace, Kane															2	-	-	-	-							2
Varcoe, Travis	1	-	-	-	1	-	2	1	-	1	1	-	-	2		-	-	-	2	-			2	-	-	13
West, Trent			-																							
Wojcinski, David	1	-	1	-	-	1	1	1	-	-	1				1	1	1	-	-		-	-	-	-	1	10
Totals	35	21	15	17	17	15	23	23	19	17	24	19	24	23	20	20	24	25	23	20	15	24	20	12	19	514
Opponent	HW	RI	CW	AD	BL	ME	SY	NM	WB	ES	WC	FR	PA	SK	BL	ME	HW	AD	CA	SY	WB	FR	WB	CW	SK	
