Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R21	R22	R23	R24	Tot
Addison, Dylan					-		-										-				-		
Barlow, Ed											-	1	2	-				1		-	-	-	4
Boyd, Matthew	-	2	-	-	-	-	-	-	1	-	1	-	-	-	-	1	-	-	-	3	-	-	8
Cooney, Adam	-	-	2	-	1	-	1					-	3	1	1	-	-						9
Cordy, Ayce																				-	-		
Cross, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Dahlhaus, Luke											-	1	-	2	1	2	-	2	2		-	1	11
Djerrkura, Nathan	1	1								-	-	-					-		-	2			4
Giansiracusa, Daniel	2	2	-			2	1	1	3	5	2	4	3	4	1	3	1	4	1	2	2	2	45
Gilbee, Lindsay			-	1	1	-	6	-	-			-	-	1	1	-	-						10
Grant, Jarrad	1	1	-	2	1	2	3	1		-				1	-	1	1			2	-	-	16
Griffen, Ryan	-	3	1	2	-	1	-	-	1	2	-	2	3	2	2	1	-	-	1	1	-	2	24
Hall, Barry	2	3	5	-					-				2	3	4	5	5	5	6	6	4	5	55
Hargrave, Ryan							1	-		-								-	-				1
Higgins, Shaun	-	3	1	1				-	1	2	-	-	-	2	-	-	-		2	-	-	-	12
Hill, Josh	1	1	2	1	-	-	-		-	-					-	-					-		5
Hooper, Andrew														-	2	1	2	-					5
Howard, Christian									-	-	-		-						1	-			1
Hudson, Ben	-	-	1	-		-	-	-			-	-	-	-	-	-	-	-	-			-	1
Jones, Liam	-	1			1	1	2	2	-	-	2	-	1	-	1	1	1	1	-	1	2	2	19
Lake, Brian			-	-	-				-	3													3
Liberatore, Tom	-	-	-	-	-		2	1	-		-	-					1	-	-	-	-	-	4
Markovic, Lukas	-	-	-	-	-	-	-	-						-	-	-	-		-	-	-	-	
Minson, Will					-	-	4	-	-	-	-	1	1										6
Moles, Brodie					-	2	1	-															3
Morris, Dale	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-		-				1
Mulligan, James										-	-							-					
Murphy, Robert	-	-	1	-	-	1	1	1	-	-	-	1	-	-	-	1		-	-	-	-	-	6
Picken, Liam	-	-	1	-	1	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	4
Reid, Sam									-					-	-	-							
Roughead, Jordan		-	2	-	-													-	-	-	1	-	3
Schofield, Jayden												-	-					-	-	-	-	-	
Sherman, Justin	-	1	1	4	3	-	-	1	1	1	1	3	1					-					17
Skinner, Zephaniah						-																	
Stack, Brennan	-	-	-	-		-	-	1			1							1	-				3
Tutt, Jason																				4	-	1	5
Veszpremi, Patrick																				1	1	2	4
Wallis, Mitch				-	-	-			-	-												-	
Ward, Callan	-	1	1	-	-	-	1	-	-	-	-	-	1	2	1	-	-	1	2	2	-	-	12
Williams, Tom	-	-	-	-	-	-		-	2	-	-	-	-	-	-	-	-	-					2
Wood, Easton	1							-	-	-	-	1	-	-	-	-	-	-	-	-		-	2
Totals	8	19	18	11	8	10	23	8	9	13	8	14	17	19	14	17	11	15	15	24	10	15	306
Opponent	ES	BL	GC	FR	CW	SY	RI	WC	HW	GE	SK	AD	GC	ME	CA	NM	SY	WC	ES	PA	HW	FR	
