Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Ablett, Gary	9	8	13	4	20	10		12	12	14	14	20	17	9	6				6	12	7	14	13	9	12	241
Bartel, Jimmy	8	10	5	9	14	9	8	8	6	11	12	7	7	10	7	13	11	8	13	10	9	12	15	8	5	235
Blake, Mark	3	5	2	4	5	1	3	3	3	2	2	3	3	-	4	2	2	5	7	4	3	3	2	3	3	77
Byrnes, Shannon	4	5	6							3	4								7	7	10	4				50
Chapman, Paul	10	9	12	5	4	4	8	5			9	7	11	1	5	8	2				6	5	2		7	120
Corey, Joel	11	4	14	11	6	13	12	7	11	17	2	13	5	11	13	9	11	11	14	6	21	11	16	7	9	265
Enright, Corey	8	5	-	4	5	10	4	4	5	5	6	4	6	5	7	3	12	8	10	9	4	3	7	3	5	142
Gamble, Ryan	3	3		7		3	5	4	4							4	4	7	6	1		6				57
Harley, Tom	5	3	6	3	8	-	9	4	3	2	7	6	4	3	6	3	5	7	4	5	4	4	3	3	3	110
Hawkins, Tom	2	3	10	7	5	8	8	5	6	2																56
Hunt, Josh	5	6	2	7	3	6	3	5	7			6	6	5	3	5	6	3	4	5	4	5	3	5	1	105
Johnson, David																	1									1
Johnson, Steve	4	5	3	9	3	5	4	5	2	11	7	9	13	9	8	9	8	5	4	8	7	11	9	5	7	170
Kelly, James	7	9	4	8	7	11	10	7	6	5	9	7	8	2		13	8	7	4	4				6	4	146
Ling, Cameron	7	10	9	11	5	2	8	4	5	4	8	7	5	10	3			3	8	8	4	10	8	7	6	152
Lonergan, Tom										6	4	5	4	4	8	2	4	5	2	4	2	6	6	5	4	71
Mackie, Andrew	4				2	3	3	5	6	5	4	7	2	3	7	3	3	1	9	5	4		3	11	2	92
Milburn, Darren	3	7	7	4	3	9	4	5	6	3	5	5	1	5	8	8		5			2	2	9	3	6	110
Mooney, Cameron	7	5	5	4	5	3	9	5	6		10	7	5	4	4	2	5	1	8	5	7	3	3	2	7	122
Mumford, Shane						2	4	4																		10
Ottens, Brad										3	3	6	8	3	10	5	6	8	6	6	9	8	6	9	6	102
Prismall, Brent					4						4	5	2			3	3	3	6	6	5	5	1			47
Rooke, Max			4	4	6		6	5		8	9	3	4	9	5	5	2	7	7	2	3		6	1	7	103
Scarlett, Matthew	1	1	2	5	2	2	2	1	3	-	-			3	2	11	4	2	3		2	2	5	6	6	65
Selwood, Joel	11	8	5	5	6	10	4	8	14	4		15	6	10	8	9	10	6	16	7	11	9	7	10	11	210
Stokes, Mathew	4	7	5	6	8	6	4		1	3	4	5		3	7	2	4	5	7	7		5	6	6	2	107
Taylor, Harry		9	10	6		4	8	8	5	5		3	4		2	4	3	4	6	4	2	7	5	3	4	106
Tenace, Kane	1																									1
Varcoe, Travis									2	4	4	2	4	4	4	5	4	5		1	2	2	1	3	2	49
West, Trent	2	2	2	-	1				2																	9
Wojcinski, David		5	3	2	7	3	2	7	6	7	3		5	6	3									3		62
Totals	119	129	129	125	129	124	128	121	121	124	130	152	130	119	130	128	118	116	157	126	128	137	136	118	119	3193
Opponent	PA	ES	ME	SK	SY	FR	BL	RI	CW	CA	NM	PA	WC	AD	FR	WB	HW	RI	ME	SY	NM	WC	SK	WB	HW	
