Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Ablett, Gary	3	5	4	3	9	4		5	7	5	7	6	6	3	3				1	5	3	9	5	2	8	103
Bartel, Jimmy	6	4	3	-	5	3	4	1	4	1	2	1	-	4	4	5	4	2	4	5	7	5	6	5	3	88
Blake, Mark	-	-	2	1	2	1	1	2	-	1	1	-	2	-	-	-	2	2	1	1	1	3	1	3	2	29
Byrnes, Shannon	2	-	-							2	1								3	2	1	2				13
Chapman, Paul	1	2	5	-	1	2	2	3			5	1	4	-	3	3	-				3	3	-		1	39
Corey, Joel	5	3	6	-	2	4	9	2	2	5	2	7	1	7	5	5	4	5	7	-	9	8	7	3	3	111
Enright, Corey	3	-	-	2	1	4	-	1	3	2	2	2	3	1	-	1	5	3	3	3	1	-	1	1	-	42
Gamble, Ryan	-	-		-		1	1	-	-							1	1	1	2	-		1				8
Harley, Tom	-	-	-	1	-	-	2	-	-	-	-	1	-	-	-	-	1	-	-	-	-	1	-	-	-	6
Hawkins, Tom	-	1	-	1	-	1	1	1	-	-																5
Hunt, Josh	-	-	1	4	-	1	-	2	1			-	-	-	-	1	-	-	-	1	-	-	-	1	-	12
Johnson, David																	1									1
Johnson, Steve	2	1	-	2	-	1	-	2	-	3	3	1	3	4	1	1	3	1	1	2	3	1	-	1	5	41
Kelly, James	5	4	-	2	3	5	5	2	1	4	4	-	2	-		5	4	5	1	1				1	1	55
Ling, Cameron	2	5	5	1	-	-	2	-	1	1	3	-	1	1	-			1	4	5	2	4	3	5	3	49
Lonergan, Tom										-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	1	3
Mackie, Andrew	-				-	-	-	2	1	-	1	-	-	-	1	1	1	-	2	1	1		-	1	1	13
Milburn, Darren	1	-	-	2	1	1	-	-	2	2	-	-	-	-	1	-		-			-	-	1	-	-	11
Mooney, Cameron	-	-	-	-	-	-	3	-	-		1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Mumford, Shane						1	1	2																		4
Ottens, Brad										1	1	3	3	1	5	2	-	1	1	2	3	4	2	3	6	38
Prismall, Brent					-						2	1	-			-	1	3	2	1	2	2	-			14
Rooke, Max			-	-	-		1	-		1	4	1	1	3	-	1	-	4	3	1	-		-	-	1	21
Scarlett, Matthew	1	-	-	2	-	-	-	-	-	-	-			-	-	2	1	-	-		-	-	1	1	-	8
Selwood, Joel	2	4	2	-	3	4	1	6	4	3		6	2	6	3	4	4	2	5	2	6	2	5	4	3	83
Stokes, Mathew	2	-	3	2	2	1	1		-	-	-	1		-	2	2	-	2	1	3		1	3	2	1	29
Taylor, Harry		-	1	-		1	-	1	-	-		-	-		1	-	1	-	-	-	-	-	-	1	1	7
Tenace, Kane	-																									
Varcoe, Travis									-	-	2	1	4	1	3	2	-	1		-	1	-	-	2	1	18
West, Trent	1	-	-	-	1				-																	2
Wojcinski, David		-	-	-	3	1	-	-	2	2	1		1	1	-									-		11
Totals	36	29	32	23	33	36	34	32	28	33	42	32	34	32	32	36	33	33	41	35	43	46	36	36	41	868
Opponent	PA	ES	ME	SK	SY	FR	BL	RI	CW	CA	NM	PA	WC	AD	FR	WB	HW	RI	ME	SY	NM	WC	SK	WB	HW	
