Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Betts, Eddie	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	3
Brown, Luke	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Cameron, Charlie								-	-	-	-								-	-	-		
Crouch, Brad	-	-												-	-	-	-	-	-	-	1	-	1
Crouch, Matt			-	-	-	-	1	-				-										-	1
Dangerfield, Patrick	2	1	2	1	2	1	2	1	1	1	3	1	1	-	-	1	-	2	1	-	2	-	25
Douglas, Richard		-	-	-	-			-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	2
Ellis-Yolmen, Cam											-												
Grigg, Mitch	-	-	1			-	-										1	-	-	-			2
Hartigan, Kyle			1	-	3	1	-	-	1														6
Henderson, Ricky															-	-	-	-	-	-	1	-	1
Jacobs, Sam	2	-	1	1	-	-	1	1	-	-	1	2	-	2	2	1	-	2	1	2	-	-	19
Jaensch, Matthew	-	2	2	2	1	-	1	1	-	-	-	1	-	-	3	-	2	-	-	-	1	-	16
Jenkins, Josh			1	2	1	2	1	2	1	1	-	1	1	-	1	1	-	1	2	-	3	-	21
Johnston, Lewis	1	-																					1
Kerridge, Sam	-	1	-	-	-	1	-	-	-	-	-	-	-									-	2
Laird, Rory			-	-	-	-	-	-	-	-	-	-	-		1	-	-	-			-		1
Lynch, Tom					-	4	-							1	1	-	-		1				7
Lyons, Jarryd	-								-	1	-		-	-					1	-	1	-	3
Mackay, David	-	-	-	1	-	-	-	1	-	1	-	2	-		-		-	-	-	-		-	5
Martin, Brodie	-			-				-	-	1	-	-	1	1	-	-	1	-	1	-	1	1	7
McKernan, Shaun	1	-																					1
Otten, Andy										-	-	2	1	-	-	-	1	1	-				5
Petrenko, Jared			1	-	-	-	-																1
Podsiadly, James	-	1	1	2	1	4	2	3	2	2	1	2	2	1	1	5	1	-		1	6	3	41
Porplyzia, Jason	-	-												1		-							1
Reilly, Brent		1	-	-	1	2	1					1	1	-								-	7
Rutten, Ben	1	-	-	-				-	-	-	-	-	-		-	-					2	-	3
Shaw, Sam	1	1			-	-	-													-			2
Sloane, Rory	-	-	1	2	-	-	1	-	-	2	-	-	-	-	-	2	-	-	1	-	-	-	9
Smith, Brodie	-	-	-	1	-	-	-	-	-	1	1	2	-	-	2	-	-	-	-	-	-	-	7
Talia, Daniel	-	-	1	-	1	1	2	-	-	1	1	-	-	1	1	1	1	-	-	-	-	2	13
Thompson, Luke														-			-	-	1	1	1		3
Thompson, Scott	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-		-			-	1	3
Walker, Taylor								1	1	2	2	5	2	-	-	4	2	1	1	1	1	-	23
Wright, Matthew	-	-	-	-	1	-	-	-	-	-		-	-	1	-	-	-	-	1	-	1		4
Totals	8	7	12	12	13	16	12	10	6	13	10	20	10	8	12	15	10	8	11	5	21	8	247
Opponent	GE	PA	SY	SK	GW	WB	ME	CW	CA	GC	FR	NM	ES	PA	GW	HW	CW	WC	BL	RI	NM	SK	
