Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Betts, Eddie	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	2	4
Brown, Luke	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cameron, Charlie								-	-	-	-								-	-	-		
Crouch, Brad	-	-												-	-	-	-	-	-	-	-	-	
Crouch, Matt			-	-	-	-	-	-				-										-	
Dangerfield, Patrick	2	-	-	-	3	3	3	3	-	-	-	-	-	1	-	3	3	-	-	-	-	-	21
Douglas, Richard		-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ellis-Yolmen, Cam											-												
Grigg, Mitch	-	-	-			-	-										-	-	-	-			
Hartigan, Kyle			-	-	-	-	-	-	-														
Henderson, Ricky															-	-	-	-	-	-	-	-	
Jacobs, Sam	-	-	-	2	-	-	-	-	-	-	-	-	-	3	-	-	-	-	1	-	-	-	6
Jaensch, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Jenkins, Josh			-	-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Johnston, Lewis	-	-																					
Kerridge, Sam	-	-	-	-	-	-	-	-	-	-	-	-	-									-	
Laird, Rory			-	-	-	-	-	-	-	-	-	-	-		-	-	-	-			-		
Lynch, Tom					-	-	-							-	-	-	-		-				
Lyons, Jarryd	-								-	-	-		-	-					-	-	-	-	
Mackay, David	-	-	-	-	-	-	-	-	-	-	-	-	-		-		-	-	-	-		-	
Martin, Brodie	-			-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McKernan, Shaun	-	-																					
Otten, Andy										-	-	-	-	-	-	-	-	-	-				
Petrenko, Jared			-	-	-	-	-																
Podsiadly, James	-	-	-	-	-	1	-	-	-	-	-	-	-	-	3	-	-	-		-	-	-	4
Porplyzia, Jason	-	-												-		-							
Reilly, Brent		-	-	-	-	-	-					-	-	-								-	
Rutten, Ben	-	-	-	-				-	-	-	-	-	-		-	-					-	-	
Shaw, Sam	-	-			-	-	-													-			
Sloane, Rory	-	-	-	1	-	-	-	1	-	-	-	-	-	-	2	-	-	-	3	-	-	3	10
Smith, Brodie	-	-	-	-	-	-	-	-	-	1	-	2	-	-	-	-	1	-	-	-	-	-	4
Talia, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Thompson, Luke														-			-	-	-	-	-		
Thompson, Scott	-	-	-	3	2	-	-	-	2	-	-	-	3	2	-	-		-			2	-	14
Walker, Taylor								-	-	3	-	-	-	-	-	-	-	-	2	-	-	-	5
Wright, Matthew	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-		
Totals	2	0	0	6	6	4	3	6	2	4	0	3	3	6	6	3	4	0	6	0	2	5	71
Opponent	GE	PA	SY	SK	GW	WB	ME	CW	CA	GC	FR	NM	ES	PA	GW	HW	CW	WC	BL	RI	NM	SK	
