Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Betts, Eddie	1	-	-	3	2	1	-	2	-	1	1	2	3	-	1	-	1	2	4	-	1	4	29
Brown, Luke	-	-	-	1	1	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	4
Cameron, Charlie								1	-	1	-								1	-	-		3
Crouch, Brad	-	-												-	-	1	-	1	2	1	1	-	6
Crouch, Matt			-	-	-	-	-	-				-										1	1
Dangerfield, Patrick	-	1	-	1	-	-	-	-	-	1	1	-	-	1	1	-	1	1	1	-	1	-	10
Douglas, Richard		-	-	1	-			-	1	1	1	2	1	1	-	1	-	-	-	-	1	1	11
Ellis-Yolmen, Cam											-												
Grigg, Mitch	1	-	-			-	1										1	-	-	-			3
Hartigan, Kyle			-	-	-	-	-	-	-														
Henderson, Ricky															-	-	-	-	-	-	-	-	
Jacobs, Sam	2	-	1	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	1	-	1	10
Jaensch, Matthew	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	3
Jenkins, Josh			-	1	-	-	-	-	-	-	-	2	-	-	2	-	-	-	2	-	-	-	7
Johnston, Lewis	-	1																					1
Kerridge, Sam	1	-	-	1	2	-	-	1	-	-	-	-	-									-	5
Laird, Rory			-	-	-	2	-	-	-	-	-	-	-		-	-	-	-			-		2
Lynch, Tom					1	2	-							-	2	1	1		-				7
Lyons, Jarryd	-								-	-	-		-	1					-	-	-	-	1
Mackay, David	2	1	-	-	1	-	-	-	-	-	-	1	-		1		-	-	-	-		2	8
Martin, Brodie	-			-				-	-	-	-	-	-	1	-	-	1	-	-	-	-	2	4
McKernan, Shaun	-	-																					
Otten, Andy										1	-	-	-	-	1	-	-	-	-				2
Petrenko, Jared			-	1	-	1	-																2
Podsiadly, James	-	1	1	1	2	1	1	-	-	1	-	1	1	1	-	2	1	-		1	1	-	16
Porplyzia, Jason	-	-												1		-							1
Reilly, Brent		-	-	-	-	-	-					-	1	-								-	1
Rutten, Ben	-	-	-	-				-	-	-	-	-	-		-	-					-	-	
Shaw, Sam	-	-			-	-	-													1			1
Sloane, Rory	-	1	1	1	2	1	-	-	-	3	1	1	-	2	1	2	-	2	1	1	1	-	21
Smith, Brodie	-	2	-	1	-	-	-	-	-	1	-	1	-	-	-	1	-	-	-	-	-	1	7
Talia, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	2
Thompson, Luke														-			-	-	-	-	-		
Thompson, Scott	-	-	-	1	1	1	1	-	-	-	-	-	-	1	-	1		-			1	-	7
Walker, Taylor								-	-	2	-	1	1	-	1	1	4	2	1	1	2	1	17
Wright, Matthew	1	1	-	2	-	2	1	2	2	1		-	1	1	1	-	1	-	-	-	1		17
Totals	8	8	3	18	13	11	4	7	3	13	4	11	9	10	12	10	11	9	15	6	10	14	209
Opponent	GE	PA	SY	SK	GW	WB	ME	CW	CA	GC	FR	NM	ES	PA	GW	HW	CW	WC	BL	RI	NM	SK	
