Player	R1	R2	R3	R4	R5	R6	R7	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Betts, Eddie	-	-	-	-	1	-	-	-	-	2	-	-	2	-	1	1	-	-	1	-	-	-	8
Brown, Luke	3	-	-	4	3	2	1	1	3	1	-	3	3	-	1	4	2	1	1	-	1	3	37
Cameron, Charlie								1	-	1	-								-	-	-		2
Crouch, Brad	2	4												3	-	3	-	3	1	1	5	-	22
Crouch, Matt			1	1	5	4	-	1				1										-	13
Dangerfield, Patrick	2	1	1	1	2	-	2	1	2	1	1	2	-	1	-	4	5	1	-	4	1	1	33
Douglas, Richard		1	-	3	1			1	3	-	1	1	2	2	-	-	-	2	2	1	-	1	21
Ellis-Yolmen, Cam											-												
Grigg, Mitch	4	-	-			1	1										-	1	-	2			9
Hartigan, Kyle			1	5	2	2	1	2	-														13
Henderson, Ricky															1	3	2	3	4	2	6	3	24
Jacobs, Sam	2	1	2	2	-	1	-	1	-	-	2	3	1	1	1	-	1	-	1	-	-	1	20
Jaensch, Matthew	5	7	-	6	4	2	1	6	8	6	1	2	3	2	4	7	1	6	5	4	4	5	89
Jenkins, Josh			-	-	-	1	-	-	-	2	-	1	1	-	1	-	-	-	1	2	-	4	13
Johnston, Lewis	-	-																					
Kerridge, Sam	4	-	-	-	-	-	1	-	-	1	3	-	1									-	10
Laird, Rory			3	1	-	2	2	2	4	2	1	2	-		-	1	1	-			-		21
Lynch, Tom					-	2	-							-	4	-	-		1				7
Lyons, Jarryd	3								1	-	1		1	1					1	2	-	-	10
Mackay, David	2	-	3	3	1	-	1	3	2	6	-	1	-		1		2	1	2	-		2	30
Martin, Brodie	-			1				3	2	1	-	-	2	3	2	3	3	-	2	6	2	-	30
McKernan, Shaun	-	-																					
Otten, Andy										-	5	-	2	1	2	3	2	3	1				19
Petrenko, Jared			-	-	-	-	-																
Podsiadly, James	-	-	-	-	-	-	-	3	1	4	1	3	-	1	1	-	-	1		1	-	1	17
Porplyzia, Jason	-	-												4		-							4
Reilly, Brent		2	3	2	3	3	4					3	6	2								4	32
Rutten, Ben	1	2	-	1				1	-	-	3	2	2		-	2					3	2	19
Shaw, Sam	1	1			2	-	1													5			10
Sloane, Rory	-	3	2	1	2	2	2	2	1	5	1	3	1	4	2	3	1	2	2	4	2	-	45
Smith, Brodie	8	4	4	4	7	3	6	5	4	9	4	6	6	3	1	6	7	2	8	2	4	6	109
Talia, Daniel	2	1	2	2	1	1	3	3	1	4	3	1	1	7	2	-	2	1	1	2	2	3	45
Thompson, Luke														1			3	1	5	2	2		14
Thompson, Scott	2	3	-	2	1	3	1	2	1	1	1	1	1	-	4	-		2			1	2	28
Walker, Taylor								-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wright, Matthew	1	-	1	1	1	2	-	1	-	2		1	6	2	-	-	-	1	1	1	1		22
Totals	42	30	23	40	36	31	27	39	33	48	28	36	41	38	28	40	32	31	40	41	34	38	776
Opponent	GE	PA	SY	SK	GW	WB	ME	CW	CA	GC	FR	NM	ES	PA	GW	HW	CW	WC	BL	RI	NM	SK	
