Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allison, Brett	2	3	1	1	1	2	-	2	-	-		3	1	1	1	2	5	1	-	3	4	2	3	2	3	43
Anderson, Stuart	1	1	-			-	-	-	-	2	1	1	-	-		-	-	-	-	-	-			1	-	7
Archer, Glenn	-	2	1	1	-	-	1	1	-	2	2	-	-	1		-	-	-	-		1	3	-			15
Bell, Peter	-	1	2	1	-	-	1	1	2	1	-	-	-	1	2	3	2	2	1	3	-	-	-	1	-	24
Blakey, John	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-		-	-	1	-	-	2	-	-	-	6
Carey, Wayne	1												-	2	3	2	1	2	-	2	-	1	7	2	2	25
Chandler, Brett	-	-	-	-	1	-	-	-	-	-	-	-	1	-		-	-	-	-	-	-	2	-	-	-	4
Crocker, Darren	-	-													1	1	2	-					1	1	4	10
Daniltchenko, Jason	-	1																							-	1
Freeborn, Glenn	-	1	-	1	-	-	-	-	-	1	-			-	-	-	-						-	1	1	5
Groom, Chris																				-	-					
Harvey, Brent					1	1		1	-	-	3	2	-	1	-			-	-	1	-	-		-	-	10
Hewitt, Evan													-													
King, David	-	-	-	-	1	-	-	-	-	-	2	1	1	2	-	-	1			-	-	-	-	-	-	8
Kirzner, Julian								4	-	1																5
Laidley, Dean	-	-	-	1	-					-	-	-	-								-	-				1
Longmire, John	1	-	-	-	4	1	-	-	1	-	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	10
Martyn, Mick	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McKernan, Corey	-	-	2	-	-	3	-	2	2	1	2	-		1	-	1	-	2	2			-	-	4	-	22
Mellington, Anthony				-	5	3	4	-	3				1	-	-	-			-	1	-	-				17
Pickett, Byron															-											
Pike, Martin	-	-	-	-	-	1	-	1	-	-	-	-		-	-	1	-	1	2	-	-	-	-	-	-	6
Roberts, Mark	1	-	3	-			-	-	-	1	-	2	1	-	3	1	1	-	2	-		2	-	-	-	17
Rock, Anthony	-	1	-	1	2	-	1	1	-	-	1	2	-	-	1	2		-	2	-			-	-	-	14
Schwass, Wayne			-	-	1	4	-	-	-		-	-	1	-	-	-	-	-	-	-	1	-	-			7
Scott, Robert	-	1	-	-	1	-	-	-	1	4	-	-	-	1	1	2	1	-	-	-	-	2	-	-	-	14
Sholl, Craig	1	1	1	1	3	-	2	6	1	-	4	3	1	1	1	2	-	3	3	2	-	-	-	3	1	40
Simpson, Adam			-	1	-	-	-			1	-	-			1	-	1	-	-	-	1	-	-	-	-	5
Stevens, Anthony	-	-	2	1	1	-	-	-	-	1	-	2	-	-	-	-	-	-	1	1	1	-	-	-	-	10
Stevens, Danny																	-	-	1	1	1	1	-	-		4
Stevens, Mark		-	-	-	-	1																				1
Welsh, Scott							-																			
Wynd, Paul											-	-	-													
Totals	7	12	12	12	21	16	9	19	10	15	15	16	7	11	14	17	14	11	17	14	10	15	11	15	11	331
Opponent	ME	CA	ES	BL	RI	HW	CW	PA	WB	WC	FR	AD	SY	SK	GE	ME	CA	ES	BL	RI	HW	CW	GE	WC	SK	
