Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allison, Brett	1	1	-	2	1	-	-	-	1	2		2	1	-	-	1	1	2	-	-	3	2	1	-	-	21
Anderson, Stuart	-	-	-			-	-	-	1	-	-	-	1	-		1	1	-	1	-	-			1	-	6
Archer, Glenn	-	1	-	2	-	-	-	1	1	2	-	2	-	1		-	-	-	-		2	-	-			12
Bell, Peter	-	2	1	-	-	-	2	1	1	1	-	-	1	-	-	-	-	2	-	-	-	2	-	2	1	16
Blakey, John	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1		-	-	2	3	-	1	-	-	-	9
Carey, Wayne	1												2	2	2	1	2	-	1	1	-	3	-	-	-	15
Chandler, Brett	-	-	-	-	-	-	-	-	-	-	-	-	1	-		-	-	-	-	-	-	-	1	-	-	2
Crocker, Darren	-	-													2	-	-	-					-	1	1	4
Daniltchenko, Jason	1	2																							1	4
Freeborn, Glenn	1	1	1	1	2	-	-	-	-	1	-			-	-	1	-						-	-	-	8
Groom, Chris																				-	1					1
Harvey, Brent					-	-		-	-	1	2	-	1	1	-			-	3	-	-	-		-	-	8
Hewitt, Evan													-													
King, David	-	1	2	-	-	-	-	-	-	-	1	-	-	1	-	-	-			-	-	-	-	-	-	5
Kirzner, Julian								3	-	-																3
Laidley, Dean	-	-	-	-	-					-	-	-	-								-	-				
Longmire, John	1	-	-	1	3	-	-	-	-	-	-	-	-	1	-	-	1	2	-	-	1	-	-	-	1	11
Martyn, Mick	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McKernan, Corey	-	-	1	2	1	-	1	1	-	-	1	-		-	-	2	1	-	1			1	1	1	-	14
Mellington, Anthony				-	1	-	1	-	-				1	-	-	-			-	-	-	2				5
Pickett, Byron															-											
Pike, Martin	-	1	-	-	-	-	-	-	-	-	-	-		-	-	-	-	1	-	1	-	-	-	-	-	3
Roberts, Mark	2	1	1	-			1	2	-	2	1	-	-	1	-	-	3	2	1	-		3	1	-	-	21
Rock, Anthony	-	-	1	-	-	-	1	-	1	-	1	-	-	1	-	1		-	-	-			1	1	1	9
Schwass, Wayne			-	-	1	-	-	-	-		1	-	-	-	-	-	-	-	-	1	-	1	1			5
Scott, Robert	1	2	-	-	-	1	1	1	-	-	-	-	-	1	1	3	1	1	-	-	-	1	-	1	-	15
Sholl, Craig	1	1	-	2	1	2	1	-	2	1	4	2	-	-	-	-	2	3	2	2	4	1	2	-	1	34
Simpson, Adam			-	-	1	-	-			2	-	-			-	-	-	2	-	-	1	-	-	1	-	7
Stevens, Anthony	-	-	-	1	-	-	-	2	-	-	1	-	1	-	-	-	-	-	1	1	-	-	-	-	-	7
Stevens, Danny																	-	1	-	1	2	3	1	-		8
Stevens, Mark		-	-	-	1	-																				1
Welsh, Scott							-																			
Wynd, Paul											1	-	-													1
Totals	9	13	7	11	12	3	8	11	7	12	13	7	9	10	6	10	12	16	12	10	14	20	9	8	6	255
Opponent	ME	CA	ES	BL	RI	HW	CW	PA	WB	WC	FR	AD	SY	SK	GE	ME	CA	ES	BL	RI	HW	CW	GE	WC	SK	
