Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan						-	-		-	-	-				-	-	-	-	-	-	-		
Austin, Mark					-	1	-												-	-	-	-	1
Boyd, Matthew				-	-	-	-	1	1		-	-	1				1			-	-	1	5
Campbell, Tom			5															11	5	4	5	2	32
Cooney, Adam	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-		-	
Cordy, Ayce	4	3		8									2	1									18
Cross, Daniel	-	-	1	-	1	1	1	-										1	-	-	-	1	6
Dahlhaus, Luke	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dickson, Tory	-	-	-										-	-	-	-	-	-	-	-	-	-	
Giansiracusa, Daniel	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Goodes, Brett	-	-	-	-	-			-	-	-	-	-		-	-	-							
Grant, Jarrad															-	-	-	1	1	-	-	-	2
Griffen, Ryan	-	-	-	1			-	-	1	1	-	-	-	-	-	1	-	-	-	-	-	-	4
Higgins, Shaun	-	-	-																				
Howard, Christian						-																	
Hrovat, Nathan									-	-		-	-	-	-	-							
Hunter, Lachie												-	-		-	-	-	-		-	-	-	
Johannisen, Jason	-	-		-	-	-	-	-	-	-	-	-	-	-									
Jones, Liam	-	-	-	-	-	-	1	-	-	2	3	-	-	-	2	1	-		-			-	9
Liberatore, Tom	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Lower, Nick	-	-	-	-	-	-	-	-	-	-	-	-	-										
Macrae, Jack				-	-	-		-	-	-	-	-	-	-		-	-	-					
Markovic, Lukas							1	-			-	2											3
Minson, Will	34	48	32	47	37	38	38	40	46	57	35	39	51	45	29	32	27	35	29	37	36	48	860
Morris, Dale	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Murphy, Robert	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Picken, Liam	-	2	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	2
Roughead, Jordan	-	-	-	-	4	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	6	-	12
Smith, Clay	1	-	-		-	-	-	-	-	-	-	-	-	-	-								1
Stevens, Koby	-	-	-	-	-	-		-	-	-	-			-	-	-	-	-	-	-	-	-	
Stringer, Jake				-	-	-		-	-	-	-	-	-	-									
Talia, Michael										-	-	-	-	-	-	1	-	-					1
Tutt, Jason				-	-	-	-							-	-	-	-	-	-		-		
Veszpremi, Patrick					-																		
Wallis, Mitch	-	-	-	-	-	-	-			-			-	-	-	-	-	-	-	-	-	-	
Williams, Tom									1	2													3
Wood, Easton			-																-	-	-	-	
Young, Tom	-	-	-	-	-	-	-	-	-								-	-	-	-	-	-	
Totals	39	53	38	56	42	40	41	42	49	62	38	41	54	46	32	35	29	48	35	41	47	52	960
Opponent	BL	FR	RI	AD	GE	WC	NM	GC	SK	PA	CW	RI	ME	GW	ES	HW	WC	SY	CA	AD	BL	ME	
