Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan						-	1		-	-	-				1	-	-	-	1	-	-		3
Austin, Mark					-	1	-												-	-	-	-	1
Boyd, Matthew				7	3	4	4	5	7		5	6	8				3			5	5	9	71
Campbell, Tom			-															1	-	-	-	-	1
Cooney, Adam	1	4	3	10	4	3	1	4			2	1	3	6	3	4	5	4	4	1		2	65
Cordy, Ayce	-	-		-									1	-									1
Cross, Daniel	2	4	3	3	1	2	4	-										6	1	1	2	5	34
Dahlhaus, Luke	3	-	3	1	1	3	-	-	2	2	2	-	2	4	3	-	2	1	1	1	2	3	36
Dickson, Tory	1	-	-										-	-	-	-	-	2	1	-	1	-	5
Giansiracusa, Daniel	2	-	-	-			1	2	1	-	-	1	-	-	-	-	-	-	-	-	1	1	9
Goodes, Brett	-	1	-	1	-			-	1	3	-	1		1	1	2							11
Grant, Jarrad															-	-	-	1	2	1	1	-	5
Griffen, Ryan	3	4	8	3			9	4	9	8	6	6	6	5	6	5	7	10	7	4	7	3	120
Higgins, Shaun	1	-	-																				1
Howard, Christian						2																	2
Hrovat, Nathan									4	4		-	1	4	4	-							17
Hunter, Lachie												2	-		-	-	1	1		-	-	2	6
Johannisen, Jason	2	-		1	2	-	-	-	-	-	-	-	1	-									6
Jones, Liam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-		-			-	1
Liberatore, Tom	11	12	2	8	9	9	3	6	4	13	7	7	12	4	11	5	3	13	10	8	14	12	183
Lower, Nick	3	1	1	1	1	5	2	1	1	5	1	-	5										27
Macrae, Jack				3	1	2		1	2	-	-	3	2	2		2	1	2					21
Markovic, Lukas							1	1			-	1											3
Minson, Will	5	7	3	3	5	5	5	1	3	5	4	4	4	5	6	2	8	5	9	5	7	5	106
Morris, Dale	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	1	4
Murphy, Robert	-	1	-				2	-	-	1	1	2	1	-	-	-	1	-	1	-	-	-	10
Picken, Liam	-	1	-	1	2	2	2	-	1	-	-	1			1	-	-	-	-	1	1	-	13
Roughead, Jordan	-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	2	-	7
Smith, Clay	2	2	1		-	6	2	1	2	2	1	4	1	5	3								32
Stevens, Koby	2	2	1	4	2	2		-	4	1	1			3	3	4	1	2	2	-	2	-	36
Stringer, Jake				-	-	-		-	1	-	1	-	-	1									3
Talia, Michael										-	2	1	-	1	-	1	-	-					5
Tutt, Jason				1	-	-	-							1	-	-	-	-	-		-		2
Veszpremi, Patrick					-																		
Wallis, Mitch	4	-	5	5	2	2	2			6			1	2	2	5	4	2	6	7	3	3	61
Williams, Tom									1	1													2
Wood, Easton			-																1	1	-	1	3
Young, Tom	-	1	-	-	1	1	-	-	-								1	-	1	-	2	-	7
Totals	42	41	30	52	36	49	39	26	43	51	34	40	48	45	44	33	37	51	47	35	50	47	920
Opponent	BL	FR	RI	AD	GE	WC	NM	GC	SK	PA	CW	RI	ME	GW	ES	HW	WC	SY	CA	AD	BL	ME	
