Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Allan, Matthew	-																						
Alvey, Mark		-						3	1	1	-	-											5
Bolton, Mark	-	-	-	-	-	-	-					-	-	1	-		1		-	-	-	-	2
Bradley, Kepler	-	-	-	-			-	2	-	-	-	-	-		-	-	1	-	1	-	-	1	5
Bullen, Marcus	-		-		-	-	-								-					-			
Cartledge, Tristan		-						-								-				-			
Cupido, Damian	-	-						-	-	-	-		-	-		-	1	1					2
Dyson, Ricky				-	-										-	-	-	-	1	1	2	1	5
Fletcher, Dustin	-	-	-	-	-	-	3	-	-	-	-			-	-	-	-	-	-				3
Haynes, Ben	2			4	-	-																	6
Henneman, Aaron	-	-	-	-	-	-	-											-	-			-	
Hille, David								-	-	-	-	-	-	-			-	-	-	-	-	-	
Hird, James	-	-	-	-	-	-				1	-	-	-	-	-			-	-	-	1	3	5
Hunt, Sam												1					-				1	-	2
Johns, Courtney															-	-	-						
Johnson, Jason	-	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-	-	1	-	2	-	2	8
Johnson, Mark	3	3	1	1	-	-	-	4	-	2	2	-	-	-	-	1	-	2	-	3	-	-	22
Laycock, Jason			-	-	-	-	-	-	-	-	-	-	-	-	-								
Lloyd, Matthew			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1
Lovett-Murray, Nathan		-		2			1	3	-	5	1	-	1	2	-		-	3	1	5	1	4	29
Lovett, Andrew			1	4	3	2	2	4	-	6	-	-	1	2	-	1	-	7	2	5	2	3	45
Lucas, Scott	1	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	2	-	7
McPhee, Adam	1	1	-	1	-	-	1	-	1	-	1	-	2	-									8
McVeigh, Mark	1	-	-	-	3	-	-	-	-	1	-	-	-	-	-	-	-	1		-	-	-	6
Monfries, Angus	-	-	-	-								-	-	-		-	-		-		-	-	
Murphy, Justin	1	-	-		-	-	-	-	-	-		-	5	2	-	-		-	-	-			8
Nash, Jay																-					-		
Peverill, Damien	-	-	-	-	1	1	-	-	-	-	-	-	-	4	-	1	-	2	-	3		-	12
Ramanauskas, Adam	1	-	-																				1
Reynolds, Joel						-																	
Richards, Ted			-		2	-										-	-	-	-	-	-	3	5
Rioli, Dean					-	-	-	-	-				-	-	-	-		1	-				1
Slattery, Henry													-						-	1	-		1
Solomon, Dean	-	-	-	-	1	-			-	-	-	-	-	-	-	-	-	-					1
Stanton, Brent	-		-	3			-	2	-	-	1	-	2	-	2	1	2	3	-	2	3	1	22
Thomas, Paul				-			1				-				-	-	-				-	1	2
Watson, Jobe										-				-						-	1	-	1
Welsh, Andrew	-	-	-	-	4	-	5	-	-	-	-	-	-	-	-		-	-	1	1	-	-	11
Winderlich, Jason	2	-					-	-	-		3					-		-	3	1	-	-	9
Zantuck, Ty		-			-	-	-	-	-	-	-	-											
Totals	12	4	2	15	15	3	13	18	2	18	8	1	12	12	2	4	5	21	9	26	14	19	235
Opponent	ME	CA	HW	GE	CW	BL	SY	FR	PA	WB	AD	WC	SK	KA	RI	CW	BL	GE	SY	HW	CA	ME	
