Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Allan, Matthew	-																						
Alvey, Mark		-						-	-	-	-	-											
Bolton, Mark	1	1	-	-	-	-	1					-	1	-	-		1		-	1	-	-	6
Bradley, Kepler	-	-	-	-			-	-	-	-	-	-	-		-	-	-	-	-	-	1	-	1
Bullen, Marcus	-		-		-	-	-								-					-			
Cartledge, Tristan		-						-								-				-			
Cupido, Damian	1	1						2	-	1	1		2	-		-	1	-					9
Dyson, Ricky				-	-										-	1	-	-	-	-	1	-	2
Fletcher, Dustin	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-				
Haynes, Ben	-			-	-	-																	
Henneman, Aaron	-	-	-	-	-	-	-											1	-			-	1
Hille, David								-	1	-	-	1	2	-			-	-	-	1	1	1	7
Hird, James	1	1	-	1	-	-				2	-	1	-	-	1			-	1	-	3	-	11
Hunt, Sam												-					-				-	-	
Johns, Courtney															-	-	-						
Johnson, Jason	-	1	2	1	-	-	-	1	1	-	-	-	-	-	1	-	1	-	-	1	1	-	10
Johnson, Mark	-	2	1	1	1	-	-	2	-	1	2	-	-	-	-	2	1	-	-	1	3	-	17
Laycock, Jason			-	-	-	-	-	-	-	-	-	-	-	-	-								
Lloyd, Matthew			1	-	-	1	-	1	1	1	1	-	-	1	1	1	-	1	-	1	1	3	15
Lovett-Murray, Nathan		-		-			1	-	-	-	-	-	-	-	-		-	1	-	-	-	-	2
Lovett, Andrew			1	-	1	-	-	-	1	-	-	1	-	1	1	1	1	-	-	-	-	-	8
Lucas, Scott	-	-	1	-	-	-	-	1	-	2	-	-	-	-	-	-	-	-	1	-	1	-	6
McPhee, Adam	1	-	-	-	1	-	-	-	-	-	-	1	-	-									3
McVeigh, Mark	-	1	-	-	-	1	1	1	-	1	1	-	-	-	-	1	1	-		-	1	-	9
Monfries, Angus	-	-	-	-								-	1	-		1	-		-		2	-	4
Murphy, Justin	-	1	-		-	1	1	-	-	1		-	1	-	-	1		-	-	-			6
Nash, Jay																-					-		
Peverill, Damien	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1		3	6
Ramanauskas, Adam	-	-	-																				
Reynolds, Joel						-																	
Richards, Ted			-		-	-										-	-	1	1	-	-	-	2
Rioli, Dean					-	1	1	1	-				1	3	-	-		-	-				7
Slattery, Henry													1						-	-	-		1
Solomon, Dean	-	1	-	-	-	-			-	-	-	-	-	1	1	-	-	-					3
Stanton, Brent	-		-	-			-	-	1	2	-	-	-	-	-	1	1	4	2	-	1	1	13
Thomas, Paul				-			-				-				-	1	1				1	-	3
Watson, Jobe										-				-						-	-	-	
Welsh, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1		-	-	-	-	-	-	3
Winderlich, Jason	-	1					-	-	-		-					-		1	-	-	-	1	3
Zantuck, Ty		-			1	-	-	-	-	-	-	-											1
Totals	4	10	6	4	4	5	5	9	5	11	5	4	9	8	6	10	8	9	5	6	17	9	159
Opponent	ME	CA	HW	GE	CW	BL	SY	FR	PA	WB	AD	WC	SK	KA	RI	CW	BL	GE	SY	HW	CA	ME	
