Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bishop, Matthew	5	3	4	9	6	12	5	1	5				2	6	5	6	8	2	5	10	1	1	5	8	3	112
Brogan, Dean		7	1	4	8	5	7	3	5	4	1	6	3	5	6	7	2	4	4	1		7	2	-	3	95
Burgoyne, Peter	9			5	4	7	7	6	6	6	4	4	3	4	4	2				6	4	5	2	2	1	91
Burgoyne, Shaun	1	5	3	4	3	6	2	3	3	3	4	2	3	1	3	2	4	2	5	3	6	4	1	1	2	76
Carr, Josh			1	9	3	-	5	-	4	5	4	6	4	4	5	6	6	2	5	2	5	4	2	5	3	90
Cassisi, Domenic	2	-	1								5	1	-	2	4	4	2	1	3							25
Cochrane, Stuart	2	3	3	3	5	2	1	6	1	3	2	9	4	1			1		5	5	3	-	1	-	1	61
Cockatoo-Collins, Che		5				3	2	11	5	5		2				4	3	2	4	2	2	2		3	6	61
Cornes, Chad	8	6	6	8	11	10	11	5			6	6	9	6	13	7	9	8	7	10	6		7	5	8	172
Cornes, Kane	4	2	3	4	2	2	8	7	5	4	5	12	3				2	4	3	7	3	4	-	4	-	88
Dew, Stuart	1	7											2	1	3	4	-	1	2	3	2	3	-	2	2	33
Francou, Josh	2	2																								4
Guerra, Brent	1	-	5	1	-			1	1	1						4	-	7	1		4		2			28
Hall, Christopher			1															-								1
Hardwick, Damien	2		1	6	2	3	2	3	-			7	4	4	6			-	1	-	3	3	1	5	4	57
James, Roger		4	4	7	4	6	7	3	4	5	3			3	9	4	2	5	2	4						76
Kingsley, Adam						2	7	7	3	8	6	3	2									7	2	3	1	51
Lade, Brendon	4			5	1	6		10	3	4	5	7	4		8			3	7	3	6	4	4	3	3	90
Montgomery, Brett	7	4	5	12					4	4	4	16	4	4	14	2	8			6	5	7	3	4	9	122
Morgan, Adam																			2							2
Paxman, Stephen	1	4	4	4	3	3	3	1	4	7	7	3	2	-	7	6	6	-	5	8	8	6	-	6	4	102
Pickett, Byron	6	2	1	4	-	2	4	4	6	7	7	4	4	2	4	4	3	2	5	3	8	3	1	4	2	92
Poulton, Jared		7	4	6	4					2	3	2	3	1	2	6	5	2	8		2					57
Primus, Matthew	2	2	1				-							5	8	2	1	1								22
Salopek, Steven	4	2	2	-							3	3			1	2		-								17
Schofield, Jarrad			2	7	6	7	5	4	5	6	7	7	3	1	9	6	2	2	4	6	2	8	1	4	3	107
Stevens, Nick	3	6	3	9	2	1	5	2	3	1	7	2	2	4	3	4	1			5	4	4	3	2	-	76
Thurstans, Toby	3	4	1	2	2	4	2			4											5	4				31
Tredrea, Warren	8	1			8	12	13	7	10	8	12	6	4	6	10	10	8	6	12	13	14	9	8	6	7	198
Wakelin, Darryl	1			7	8	4	4	2	10	8	9	5	4	3	5	6	-			6		3	4	4	8	101
Wanganeen, Gavin	7	9	6	8	5	5	9	10	6	6	8	6	3	4	10	5	8	5	7	9	6	7	3	5	4	161
Wilson, Michael					3	4	4	2	3	3	3			2					4	8	5	3	3	5	2	54
Totals	83	85	62	124	90	106	113	98	96	104	115	119	72	69	139	103	81	59	101	120	104	98	55	81	76	2353
Opponent	WC	BL	HW	CA	AD	RI	ME	KA	ES	CW	FR	SK	SY	GE	WB	WC	BL	HW	CA	ME	RI	AD	SY	ES	CW	
