Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bishop, Matthew	-	-	1	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	1
Brogan, Dean		1	-	-	-	-	3	-	1	-	-	1	-	-	-	2	-	-	-	1		-	-	-	1	10
Burgoyne, Peter	-			-	1	2	-	1	-	-	1	-	-	1	3	1				-	1	-	-	-	-	11
Burgoyne, Shaun	1	1	-	2	1	-	1	-	2	1	1	-	1	-	-	-	-	-	1	-	1	1	2	-	1	17
Carr, Josh			-	-	2	1	-	-	-	-	-	-	-	-	-	-	1	-	1	1	1	1	-	-	-	8
Cassisi, Domenic	-	-	-								-	-	1	-	1	1	-	-	2							5
Cochrane, Stuart	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	-	-	-	-	-	
Cockatoo-Collins, Che		-				1	-	1	1	1		-				1	-	1	1	1	1	1		-	-	10
Cornes, Chad	-	-	-	-	1	-	-	-			2	1	1	1	-	-	1	-	1	1	-		-	-	-	9
Cornes, Kane	-	2	-	-	-	1	1	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	4
Dew, Stuart	1	-											-	1	2	1	-	-	2	1	1	1	1	-	1	12
Francou, Josh	-	-																								
Guerra, Brent	1	-	-	-	-			-	1	-						-	-	-	-		1		-			3
Hall, Christopher			-															-								
Hardwick, Damien	-		-	-	-	1	-	-	1			-	-	-	-			-	-	1	-	-	-	-	-	3
James, Roger		-	1	1	-	-	-	-	-	-	-			-	1	-	-	-	-	1						4
Kingsley, Adam						-	-	-	-	-	-	-	-									-	-	-	-	
Lade, Brendon	-			-	-	1		1	-	-	-	2	1		-			1	2	1	-	-	-	-	1	10
Montgomery, Brett	-	-	-	-					-	-	1	1	-	-	-	1	2			-	-	1	-	-	-	6
Morgan, Adam																			-							
Paxman, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Pickett, Byron	-	-	-	1	-	-	-	-	2	-	2	-	-	-	-	-	-	-	2	1	1	2	-	-	1	12
Poulton, Jared		-	-	-	-					-	-	-	-	-	-	1	1	-	-		-					2
Primus, Matthew	-	-	-				-							-	-	-	2	1								3
Salopek, Steven	-	-	-	-							2	-			-	-		-								2
Schofield, Jarrad			3	1	-	1	-	-	3	1	1	-	-	-	-	-	-	-	-	-	1	1	1	1	1	15
Stevens, Nick	-	3	1	4	1	-	1	-	-	1	-	-	-	-	2	-	-			2	1	1	1	-	-	18
Thurstans, Toby	-	-	-	-	-	1	-			-											-	-				1
Tredrea, Warren	5	1			2	1	-	3	1	1	-	4	1	3	-	-	5	2	-	-	1	-	2	1	-	33
Wakelin, Darryl	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	-	-	
Wanganeen, Gavin	-	-	-	1	-	-	-	1	-	-	-	-	-	1	-	-	-	-	1	-	2	-	-	-	-	6
Wilson, Michael					-	-	-	-	-	-	-			2					-	-	-	-	-	-	-	2
Totals	8	8	6	10	8	10	6	7	12	5	10	9	5	9	9	8	12	5	13	12	12	9	7	2	6	208
Opponent	WC	BL	HW	CA	AD	RI	ME	KA	ES	CW	FR	SK	SY	GE	WB	WC	BL	HW	CA	ME	RI	AD	SY	ES	CW	
