Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bishop, Matthew	-	7	3	6	2	2	8	6	3				1	3	2	4	3	2	7	1	2	3	1	2	3	71
Brogan, Dean		3	2	3	5	6	3	2	5	2	5	1	3	5	4	2	2	2	6	1		2	1	4	1	70
Burgoyne, Peter	1			-	-	-	1	3	1	1	1	-	-	2	-	1				-	-	3	-	1	1	16
Burgoyne, Shaun	1	3	-	1	2	-	1	1	3	1	4	4	1	3	-	2	1	3	3	4	1	1	-	2	1	43
Carr, Josh			-	2	3	-	1	-	3	1	2	5	-	1	-	3	1	1	1	2	2	1	3	2	1	35
Cassisi, Domenic	-	-	1								-	1	-	-	-	3	-	7	2							14
Cochrane, Stuart	1	1	1	3	2	1	1	2	3	3	5	2	2	-			2		3	1	2	-	3	5	1	44
Cockatoo-Collins, Che		1				3	-	2	-	2		1				-	1	1	1	-	1	1		3	1	18
Cornes, Chad	-	-	2	-	2	3	1	1			1	1	1	1	1	1	2	2	-	1	3		-	3	1	27
Cornes, Kane	-	-	1	-	2	1	3	-	-	1	1	2	-				-	-	1	-	3	1	-	-	1	17
Dew, Stuart	-	-											2	1	1	1	1	3	1	1	3	4	2	-	-	20
Francou, Josh	1	-																								1
Guerra, Brent	1	-	1	2	-			-	1	1						3	-	4	-		2		-			15
Hall, Christopher			2															-								2
Hardwick, Damien	1		2	4	3	1	-	1	1			3	5	-	3			4	1	-	3	1	2	1	3	39
James, Roger		1	-	-	1	-	1	2	1	2	4			-	1	4	3	-	3	1						24
Kingsley, Adam						1	3	3	5	3	2	1	2									3	-	2	-	25
Lade, Brendon	-			6	1	3		2	2	1	2	1	2		2			1	3	1	2	-	1	2	1	33
Montgomery, Brett	2	2	1	5					4	4	6	3	5	2	4	2	4			4	1	2	1	6	5	63
Morgan, Adam																			1							1
Paxman, Stephen	3	3	2	3	2	2	-	1	4	9	8	2	2	1	2	4	1	3	4	3	6	2	4	2	2	75
Pickett, Byron	-	-	2	4	1	2	2	3	2	2	2	3	4	4	5	7	2	-	2	4	2	1	4	2	3	63
Poulton, Jared		1	2	6	1					-	-	-	1	1	-	1	2	3	5		-					23
Primus, Matthew	-	3	-				-							-	1	-	-	-								4
Salopek, Steven	2	-	2	2							1	-			-	-		-								7
Schofield, Jarrad			4	2	1	2	1	-	1	1	-	-	1	2	-	1	-	2	-	-	3	1	5	-	2	29
Stevens, Nick	2	-	4	3	-	1	1	2	2	2	1	-	1	-	-	1	2			-	1	4	-	2	-	29
Thurstans, Toby	2	3	2	-	-	1	2			1											-	1				12
Tredrea, Warren	1	-			-	2	1	2	1	3	7	2	3	2	1	4	3	1	-	1	-	1	3	-	3	41
Wakelin, Darryl	-			-	2	4	7	4	2	2	5	1	3	5	3	3	2			7		5	4	3	-	62
Wanganeen, Gavin	1	4	2	-	-	1	-	1	-	2	-	-	2	-	-	1	1	1	1	2	-	-	-	1	2	22
Wilson, Michael					1	2	5	-	2	2	4			2					3	5	5	2	5	3	2	43
Totals	19	32	36	52	31	38	42	38	46	46	61	33	41	35	30	48	33	40	48	39	42	39	39	46	34	988
Opponent	WC	BL	HW	CA	AD	RI	ME	KA	ES	CW	FR	SK	SY	GE	WB	WC	BL	HW	CA	ME	RI	AD	SY	ES	CW	
