Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bishop, Matthew	-	-	-	-	-	1	-	-	-				-	-	1	1	-	-	-	2	1	-	-	-	-	6
Brogan, Dean		1	2	2	4	3	-	1	1	-	2	5	5	7	3	4	2	4	2	2		2	4	4	2	62
Burgoyne, Peter	5			2	5	5	1	5	5	1	6	6	8	5	7	7				4	7	5	3	4	6	97
Burgoyne, Shaun	-	1	-	1	-	2	1	-	-	-	-	1	1	3	-	1	2	1	1	1	2	1	-	2	1	22
Carr, Josh			4	6	2	4	4	1	4	2	-	3	5	2	1	4	2	3	4	5	1	9	4	6	4	80
Cassisi, Domenic	2	1	-								-	-	2	-	-	1	2	-	1							9
Cochrane, Stuart	-	-	1	3	-	-	-	3	-	1	-	1	1	-			1		-	-	3	-	-	3	-	17
Cockatoo-Collins, Che		-				1	-	-	-	-		-				-	1	1	-	1	1	1		2	1	9
Cornes, Chad	1	2	1	1	2	2	-	1			1	1	1	-	-	1	-	-	-	1	-		1	-	2	18
Cornes, Kane	-	3	11	4	1	1	3	2	2	-	-	1	-				2	2	1	1	-	-	1	2	2	39
Dew, Stuart	3	3											3	-	1	4	-	1	-	1	1	-	1	2	2	22
Francou, Josh	5	2																								7
Guerra, Brent	1	1	-	-	-			-	-	-						2	2	-	-		2		1			9
Hall, Christopher			1															-								1
Hardwick, Damien	2		1	3	2	1	1	-	-			1	1	1	1			-	2	-	2	1	1	4	-	24
James, Roger		4	7	4	4	1	2	7	7	5	5			5	1	4	7	8	9	-						80
Kingsley, Adam						-	1	3	-	2	2	-	-									2	1	-	-	11
Lade, Brendon	2			5	1	2		4	1	3	1	-	3		2			3	2	1	4	2	4	4	-	44
Montgomery, Brett	1	1	1	-					1	2	1	1	-	1	-	3	-			-	-	-	1	3	-	16
Morgan, Adam																			-							
Paxman, Stephen	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	1	-	1	1	1	-	-	2	1	9
Pickett, Byron	2	1	2	-	1	-	1	1	-	1	3	-	2	2	-	1	3	4	1	1	3	-	5	3	-	37
Poulton, Jared		1	-	-	-					-	-	1	1	-	-	1	1	-	2		-					7
Primus, Matthew	-	5	-				-							1	1	1	-	-								8
Salopek, Steven	1	2	1	-							1	-			1	-		-								6
Schofield, Jarrad			3	1	2	2	3	3	3	3	3	3	4	4	4	3	3	3	2	1	5	3	1	2	4	65
Stevens, Nick	2	6	5	7	5	11	6	8	4	2	5	7	5	-	3	2	2			3	1	4	3	-	8	99
Thurstans, Toby	2	-	4	-	-	-	1			3											-	-				10
Tredrea, Warren	-	-			-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Wakelin, Darryl	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		1	-	1	-	2
Wanganeen, Gavin	1	2	2	-	1	-	2	1	3	4	1	2	2	4	2	-	1	1	1	2	2	2	2	1	1	40
Wilson, Michael					1	-	1	1	-	-	-			-					1	4	-	1	3	1	2	15
Totals	30	36	46	40	31	36	27	42	32	29	31	34	44	35	28	40	32	31	30	31	36	34	36	46	36	873
Opponent	WC	BL	HW	CA	AD	RI	ME	KA	ES	CW	FR	SK	SY	GE	WB	WC	BL	HW	CA	ME	RI	AD	SY	ES	CW	
