Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Bishop, Matthew	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Brogan, Dean		-	-	-	-	-	-	-	-	-	-	2	3	-	-	-	-	-	-	-		-	-	-	-	5
Burgoyne, Peter	-			-	-	3	-	2	-	-	-	-	-	-	-	1				1	-	3	-	-	-	10
Burgoyne, Shaun	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Carr, Josh			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cassisi, Domenic	-	-	-								-	-	-	-	-	-	-	-	-							
Cochrane, Stuart	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	-	-	-	-	-	
Cockatoo-Collins, Che		-				-	-	-	-	-		-				-	-	-	-	-	-	-		-	-	
Cornes, Chad	-	-	-	-	3	-	-	-			-	-	-	-	-	-	-	-	-	-	-		-	-	-	3
Cornes, Kane	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	
Dew, Stuart	-	-											-	-	-	-	-	-	-	-	-	-	-	-	-	
Francou, Josh	-	-																								
Guerra, Brent	-	-	-	-	-			-	-	-						-	-	-	-		-		-			
Hall, Christopher			-															-								
Hardwick, Damien	-		-	-	-	-	-	-	-			-	-	-	-			-	-	-	-	-	-	-	-	
James, Roger		-	2	-	-	-	-	-	2	-	-			-	-	-	-	-	1	-						5
Kingsley, Adam						-	-	-	-	-	-	-	-									-	-	-	-	
Lade, Brendon	-			-	-	-		-	-	-	-	-	-		-			-	-	-	-	-	-	-	-	
Montgomery, Brett	-	-	-	1					-	-	-	3	-	-	-	-	-			-	-	-	-	-	-	4
Morgan, Adam																			-							
Paxman, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pickett, Byron	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3	2	2	-	-	-	-	-	-	8
Poulton, Jared		-	-	-	-					-	-	-	-	-	-	-	-	-	-		-					
Primus, Matthew	-	-	-				-							-	-	-	-	-								
Salopek, Steven	-	-	-	-							-	-			-	-		-								
Schofield, Jarrad			-	-	-	-	-	-	-	1	2	-	2	-	-	2	1	3	-	-	-	-	-	-	-	11
Stevens, Nick	-	1	3	2	-	2	-	-	1	2	-	-	-	1	-	-	-			-	-	-	-	-	-	12
Thurstans, Toby	-	-	-	-	-	-	-			-											-	-				
Tredrea, Warren	-	-			-	-	-	-	3	-	3	-	-	-	2	3	-	-	-	2	3	-	-	-	-	16
Wakelin, Darryl	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	-	-	
Wanganeen, Gavin	-	-	-	3	2	1	1	3	-	3	1	-	-	-	-	-	-	-	3	-	2	2	-	-	-	21
Wilson, Michael					-	-	-	-	-	-	-			-					-	-	-	-	-	-	-	
Totals	0	1	6	6	5	6	1	5	6	6	6	5	5	1	3	6	4	5	6	3	5	5	0	0	0	96
Opponent	WC	BL	HW	CA	AD	RI	ME	KA	ES	CW	FR	SK	SY	GE	WB	WC	BL	HW	CA	ME	RI	AD	SY	ES	CW	
