Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	-	1											1	-	-	-							2
Bennell, Harley	3	-	-	-	-		-	-	-			1				-	-	2	-	2	1		9
Boston, Andrew									1	-	-	-	-				1	-	1				3
Brooksby, Keegan									-	1			2										3
Broughton, Greg	-	-					-			-												-	
Cameron, Clay						-				-	-				-				-		-		
Day, Sam	2	-	2									-	-	1	-	-	1	-	-	1	1	-	8
Dixon, Charlie				2	4	4	2	4	2		-	4	5	1		6	1	3	1		-	-	39
Garlett, Jarrod	-	1	-	1	-														-	-	-	-	2
Glenn, Josh					-	-									-	-	-						
Gorringe, Daniel	2		-																				2
Hall, Aaron			-	-		1	-	-					2	-	-	-	-	-	-	-	1	1	5
Hall, Josh																			-	-			
Hallahan, Mitch	-	1				1	-	-	1	-	-	-	1	-	-								4
Harbrow, Jarrod	-	-			-	-	-	1	-	-	-	-		-	-		1	1	-				3
Kolodjashnij, Kade	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1
Lemmens, Sean		-	-	-	1	-	-	-	-	2	-	-		-		-	-	-		-	-	-	3
Leslie, Jack							-	-			-												
Lonergan, Jesse					-	-	-	-	-	-	-	-	-	1	1	-	1	-	-	-	-	-	3
Lynch, Tom		3	2	-	-	2		1	1	2	-	1	-	3	5	4	3	5	5	6	2	3	48
Malceski, Nick	-	-	-	-							-	-	1	1	-	1	-	-	-	1	-	-	4
Martin, Jack	3	-	4	1	-				-								1	1	-	6	-	1	17
Matera, Brandon			-	1	-		-	-	-	1	-	1	-	2	1	2	1	-	-	-	2	-	11
May, Steven	-	1	-	-	-				-	-		-	-	-	-	-	-	-	-	-	-	-	1
McKenzie, Trent	-		-	-	-		-	-	-	-	-	-	-	-	-	-		-				1	1
Miller, Touk	1	-	1	-	-	-	-	-	1	-	1	-	-	-	-	-	-	1	-	-	-	-	5
Nicholls, Tom				-	-	1	-	1	-	1	-	-	1	1	1		-	-	-				6
Prestia, Dion	2	-	-	-	-	-	-	-															2
Raines, Andrew						-	-	-		-	-	-											
Rischitelli, Michael	1	-	1	-	-	-	-	-	-	1	-	-	-	2	-	-		-	-	-	-	-	5
Russell, Luke						-		-	-	-	-	-	1			1	2	-	-	-	-	-	4
Saad, Adam	1	-	-	-	-	-		-	-	-	-	-	-				-	-	-	-			1
Schade, Henry					-	-	-	-	-	-	-	-	-			-	-	-		-	-	-	
Sexton, Alex	-	-		-	1	-	-	2	-			-	1	-	1	-							5
Shaw, Matt	-		-	-	-	1	-							-	-	-	-	-	-	2	-	-	3
Smith, Zac	1	-	-	1		-	-								2	-				-	-	-	4
Stanley, Danny							-	-	-	-	-									1	-	-	1
Swallow, David	-	-	-	-									-	-									
Tape, Seb		-	-		-									-									
Thompson, Rory	-	-	-	-		-								-	-	-	-			-	-	-	
Wright, Peter										1	-				1								2
Totals	16	7	10	6	6	10	2	9	6	9	2	7	15	12	12	14	12	13	7	19	7	6	207
Opponent	ME	SK	GE	GW	BL	AD	WC	CW	HW	SY	FR	CA	NM	WB	GW	AD	WC	BL	RI	ES	PA	SY	
