Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Ablett, Gary	4	2											-	4	7	1							18
Bennell, Harley	-	2	4	1	1		6	-	5			2				3	2	4	1	3	3		37
Boston, Andrew									4	-	4	2	4				-	-	2				16
Brooksby, Keegan									1	3			1										5
Broughton, Greg	1	1					2			1												1	6
Cameron, Clay						1				1	1				2				-		-		5
Day, Sam	-	1	-									2	1	-	-	1	2	1	2	1	3	-	14
Dixon, Charlie				2	6	1	1	2	4		3	2	1	-		2	3	1	3		2	7	40
Garlett, Jarrod	-	-	-	1	-														1	4	3	3	12
Glenn, Josh					-	1									-	1	-						2
Gorringe, Daniel	1		1																				2
Hall, Aaron			-	2		-	4	1					3	7	3	1	2	1	2	5	4	6	41
Hall, Josh																			1	1			2
Hallahan, Mitch	5	3				1	9	3	4	3	2	1	4	2	1								38
Harbrow, Jarrod	2	2			-	4	3	3	3	2	-	3		2	3		-	1	3				31
Kolodjashnij, Kade	2	-	-	3	3	2	6	1	5	1	3	4	4	5	1	3	6	5	3	2	4	2	65
Lemmens, Sean		5	5	-	4	4	2	4	3	2	2	1		1		1	1	2		1	4	4	46
Leslie, Jack							1	1			1												3
Lonergan, Jesse					2	4	1	2	4	4	5	3	-	5	2	3	5	3	2	5	1	4	55
Lynch, Tom		6	4	3	1	-		1	-	3	3	2	5	2	2	4	1	3	5	5	4	1	55
Malceski, Nick	2	5	3	2							1	-	8	3	2	4	-	1	2	2	3	-	38
Martin, Jack	2	2	2	1	2				-								-	2	1	4	2	2	20
Matera, Brandon			-	3	5		2	-	2	1	2	1	2	2	1	2	1	1	2	2	7	1	37
May, Steven	1	2	4	3	1				3	-		1	3	3	1	4	1	1	1	3	5	1	38
McKenzie, Trent	7		2	3	1		3	1	2	4	1	3	-	5	1	6		2				2	43
Miller, Touk	2	2	-	1	-	3	3	2	2	6	2	4	3	2	3	7	2	4	1	1	4	6	60
Nicholls, Tom				4	4	5	2	2	-	4	2	4	1	1	-		5	2	1				37
Prestia, Dion	5	1	3	1	3	2	3	2															20
Raines, Andrew						4	4	-		5	2	7											22
Rischitelli, Michael	1	5	3	4	4	5	2	3	5	4	3	3	3	3	1	-		1	2	2	4	3	61
Russell, Luke						1		-	2	2	5	1	2			2	-	2	1	-	2	1	21
Saad, Adam	4	3	-	2	6	-		-	3	4	5	1	1				1	1	1	2			34
Schade, Henry					1	2	1	1	-	1	3	1	1			2	1	2		2	3	1	22
Sexton, Alex	3	-		3	3	1	1	1	2			-	-	4	2	5							25
Shaw, Matt	3		1	-	-	3	4							1	1	3	1	1	2	1	2	-	23
Smith, Zac	3	2	1	2		4	1								4	3				2	5	3	30
Stanley, Danny							1	-	5	5	-									5	-	1	17
Swallow, David	2	5	3	4									1	3									18
Tape, Seb		2	1		4									2									9
Thompson, Rory	-	1	2	1		3								1	1	1	-			1	-	1	12
Wright, Peter										2	3				1								6
Totals	50	52	39	46	51	51	62	30	59	58	53	48	48	58	39	59	34	41	39	54	65	50	1086
Opponent	ME	SK	GE	GW	BL	AD	WC	CW	HW	SY	FR	CA	NM	WB	GW	AD	WC	BL	RI	ES	PA	SY	
