Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	3	3	5	1			6	4	3	2	2	5	7	4	-	1	5	5	6		2	3		67
Baker, Steven	4	5	6	8	4	6	3	5	7	8	3	11	2	6		9	4			6	11	11	7	126
Ball, Luke	3			4	8	3	10	8	8	7	3	3	3	5	3	4	6	1	3	3	5	4	7	101
Blake, Jason	6	5	7	6	10	5	9	7	5	7	2					4	3	4	7	2		7		96
Brooks, Barry																						7		7
Clarke, Raphael																			1	3	5	4	1	14
Clarke, Xavier		3	4	3	5							5	1	6	7				7	5	5	6	1	58
Dal Santo, Nick	1	4	7	7	4	8	5	4	6	6	-	1	6	7	5	7	2	9	9	5	4	7	1	115
Fiora, Aaron		7	5	2	7	4	5			4	1	1	5	-	3	3	5	7	6	6				71
Fisher, Leigh								8	7	7	6	6	1	4	6	11	3	10		5	3	5	3	85
Fisher, Sam	6	5	9	11	8	3	10	6	10	4	4	10	2	6	7	12	8	5	7	8	5	6	6	158
Gehrig, Fraser	4	2	3		4	7	2	7	4	3	6	5	9	3	3	6	12	6	10	1	12	9	5	123
Gilbert, Sam								1										2						3
Goddard, Brendon	10	4	7		9	11	15	7	12	5	4	13	7	6	4	11	8	5	10	6	4	12	7	177
Gram, Jason	9	4	3	7	6	4	3	6	8	3	2	4	6	5	3	11	9	10	6	3	4	3	4	123
Gwilt, James																		1	1					2
Hamill, Aaron	2	8	3	5		5	-														1	7	3	34
Harvey, Robert	8	4	3	10	3	10	3	6	5	2	3	6	12	4	8	8	5	5	12	8	10	5	6	146
Hayes, Lenny	7	4	10	1	3	6	8	8	1															48
Hudghton, Max	6	6	3	6	1	6	7		4	3	2	3	6	7	5	8	5	3	6	7	5		3	102
Koschitzke, Justin				2		-													6	4	4	7	9	32
Maguire, Matt	3	6	4	5	5	3	5	7	3	2	4	6	7	11	5	2	8	6						92
McGough, Mark									5	1	3													9
McQualter, Andrew			6	9	1		6					5	3	3	5	4	5							47
Milne, Stephen	6	6	5	2	1	2		5	-	3	-	3	9	-	2	5	4	4	3	6	6	2	7	81
Montagna, Leigh		4	9	2	5	3	6	6	5	4	3	3	11	6	4	7	6	2	5	4	5	3	3	106
Murray, Allan	-				6	4	-																	10
Peckett, Justin	5	1						3	8	3	5	5	2	2	13	9	5	6	8	3	2		3	83
Powell, Stephen	5	3						2						5	1	2	2	9			3		4	36
Riewoldt, Nick	11	8	9	7	7	11	6	13	11	7	7	5	14	10	15	7	11	11	9	14	6	7	8	214
Rix, Michael											1	2	2	5	2	2			-	2	4	-	1	21
Schwarze, Troy			6	4	3	5	5	6	7	5	2	3	1											47
Thompson, Andrew	-	3	1	3	2	3	3	4	1	-					3		2	3	5	1		2	4	40
Voss, Brett	8	7	5	3	8	3	7	7	3	6	2	2	12	5	5	14	11	5	6	2	7	8	3	139
Watts, Fergus	1																							1
Totals	108	102	120	108	110	112	124	130	123	92	65	107	128	110	109	147	129	119	133	104	113	125	96	2614
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
