Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	-	-	2	-			1	-	-	-	-	-	1	-	-	-	1	-	-		-	1		6
Baker, Steven	-	-	-	-	-	-	-	1	-	-	-	-	-	-		-	-			1	-	-	-	2
Ball, Luke	-			-	-	-	2	-	1	1	1	-	-	-	-	-	-	-	-	-	-	1	2	8
Blake, Jason	-	1	-	-	-	-	-	-	-	1	-					1	-	-	-	-		-		3
Brooks, Barry																						4		4
Clarke, Raphael																			-	1	-	-	-	1
Clarke, Xavier		-	-	-	1							2	-	1	1				-	1	-	-	1	7
Dal Santo, Nick	-	1	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	1	-	1	-	6
Fiora, Aaron		1	-	1	-	-	-			-	-	-	1	-	1	-	2	1	-	1				8
Fisher, Leigh								-	-	-	-	-	-	-	-	-	-	-		-	-	1	-	1
Fisher, Sam	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Gehrig, Fraser	2	2	3		4	5	2	3	3	3	4	2	7	1	2	2	9	4	6	-	7	3	3	77
Gilbert, Sam								-										-						
Goddard, Brendon	-	1	-		1	-	-	-	1	-	1	2	-	-	-	-	2	-	-	-	-	-	-	8
Gram, Jason	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	3
Gwilt, James																		-	-					
Hamill, Aaron	1	1	1	2		1	-														-	1	1	8
Harvey, Robert	2	-	1	-	1	2	-	-	-	-	1	-	4	-	1	1	2	1	-	-	2	2	-	20
Hayes, Lenny	-	1	-	-	-	-	-	-	-															1
Hudghton, Max	-	-	-	-	-	1	-		-	-	-	-	-	-	-	-	-	-	-	-	-		-	1
Koschitzke, Justin				1		-													4	1	2	2	3	13
Maguire, Matt	-	-	-	-	1	1	1	-	1	-	-	-	-	-	-	-	-	-						4
McGough, Mark									1	-	-													1
McQualter, Andrew			-	2	-		-					1	-	-	-	-	1							4
Milne, Stephen	-	1	1	2	1	-		3	-	1	-	1	3	-	1	2	2	1	1	-	2	1	2	25
Montagna, Leigh		-	1	-	-	-	1	-	-	-	-	-	-	1	1	-	-	-	1	-	-	-	-	5
Murray, Allan	-				1	-	-																	1
Peckett, Justin	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Powell, Stephen	1	-						-						-	-	1	-	-			-		-	2
Riewoldt, Nick	2	4	9	5	3	2	4	13	10	2	-	1	12	6	2	5	6	7	3	4	6	1	3	110
Rix, Michael											1	-	-	2	-	-			-	-	1	-	-	4
Schwarze, Troy			1	3	-	1	1	-	1	1	-	-	-											8
Thompson, Andrew	-	-	-	-	-	1	1	-	-	-					-		1	-	-	-		-	-	3
Voss, Brett	-	2	-	1	3	-	-	2	-	1	-	-	4	2	-	-	1	-	-	-	1	-	1	18
Watts, Fergus	1																							1
Totals	10	15	20	17	16	14	13	22	19	12	8	9	32	13	9	12	28	15	15	10	21	18	16	364
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
