Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	2	-	1	-			1	1	2	-	1	2	1	3	6	1	1	2	-		-	2		26
Baker, Steven	1	-	-	1	2	-	-	4	2	-	1	3	1	1		-	1			1	2	2	1	23
Ball, Luke	2			5	3	6	-	4	3	3	4	6	7	4	4	6	3	2	5	1	6	3	6	83
Blake, Jason	5	2	2	2	3	5	1	-	1	3	2					-	3	1	1	2		1		34
Brooks, Barry																						-		
Clarke, Raphael																			-	1	1	-	-	2
Clarke, Xavier		-	3	2	-							-	1	2	-				2	1	3	1	-	15
Dal Santo, Nick	3	5	7	1	6	1	1	4	2	6	7	-	5	1	1	1	-	4	4	-	4	4	4	71
Fiora, Aaron		2	-	1	-	2	-			-	-	1	2	2	2	1	-	-	1	1				15
Fisher, Leigh								1	-	4	2	2	-	1	1	-	-	-		2	1	1	1	16
Fisher, Sam	-	-	-	-	-	1	-	-	-	1	1	-	-	2	1	3	-	-	-	-	-	-	-	9
Gehrig, Fraser	-	-	-		-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Gilbert, Sam								1										-						1
Goddard, Brendon	1	2	-		1	1	-	-	2	2	1	5	4	-	1	-	2	-	2	1	2	2	-	29
Gram, Jason	2	1	-	2	2	3	1	2	-	-	1	-	1	-	-	4	1	-	3	-	2	-	1	26
Gwilt, James																		-	-					
Hamill, Aaron	2	-	3	1		1	-														-	-	1	8
Harvey, Robert	3	5	1	3	1	1	-	1	4	6	3	-	-	1	4	3	2	1	3	2	3	3	1	51
Hayes, Lenny	5	3	7	5	4	5	5	5	3															42
Hudghton, Max	-	-	-	-	-	-	1		-	-	-	-	-	-	-	-	-	-	-	-	-		-	1
Koschitzke, Justin				-		1													-	1	-	-	1	3
Maguire, Matt	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1						3
McGough, Mark									3	2	3													8
McQualter, Andrew			3	1	4		1					2	1	2	-	-	2							16
Milne, Stephen	-	-	1	-	-	1		2	2	1	2	2	1	1	1	1	-	1	1	-	3	1	2	23
Montagna, Leigh		2	2	2	2	2	1	3	3	1	3	3	1	1	1	-	6	3	2	5	3	2	3	51
Murray, Allan	1				-	1	1																	3
Peckett, Justin	-	-						-	-	1	-	3	1	1	1	1	-	-	-	1	-		1	10
Powell, Stephen	4	-						1						2	-	1	4	4			-		4	20
Riewoldt, Nick	-	-	-	-	-	2	1	-	-	1	3	-	-	1	1	-	-	-	1	-	-	1	1	12
Rix, Michael											-	-	-	3	1	1			-	-	1	-	1	7
Schwarze, Troy			-	1	-	-	-	-	-	-	1	-	1											3
Thompson, Andrew	-	7	3	4	2	6	-	1	2	-					1		2	2	4	4		8	2	48
Voss, Brett	-	-	-	2	1	-	1	-	-	1	1	1	-	-	-	-	-	1	-	2	-	-	-	10
Watts, Fergus	-																							
Totals	32	29	33	33	31	39	15	30	29	32	36	30	28	28	27	23	27	22	29	25	31	31	30	670
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
