Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	2	-	2	2			3	1	1	2	-	-	5	1	1	-	4	2	1		1	-		28
Baker, Steven	-	-	2	1	-	1	1	2	3	4	4	5	2	3		3	4			3	2	6	1	47
Ball, Luke	3			1	4	5	4	-	5	3	2	5	1	1	4	-	3	4	3	3	2	2	4	59
Blake, Jason	2	3	-	3	2	4	8	-	1	3	-					1	3	4	4	2		-		40
Brooks, Barry																						2		2
Clarke, Raphael																			-	3	4	2	3	12
Clarke, Xavier		-	2	-	2							1	4	3	-				2	2	-	-	-	16
Dal Santo, Nick	-	-	1	4	1	4	3	1	1	2	2	1	3	2	2	5	2	3	4	-	1	-	1	43
Fiora, Aaron		3	-	-	2	1	1			1	1	1	3	-	-	3	1	1	2	-				20
Fisher, Leigh								2	2	-	2	4	1	1	4	2	-	2		5	2	3	3	33
Fisher, Sam	1	-	1	3	1	2	4	2	3	1	6	2	1	1	4	1	-	2	-	4	2	2	2	45
Gehrig, Fraser	3	3	-		6	1	-	-	6	2	1	1	2	2	3	1	1	4	2	-	4	2	1	45
Gilbert, Sam								2										1						3
Goddard, Brendon	1	5	2		-	2	1	-	2	6	2	5	-	2	3	2	2	-	4	4	4	1	5	53
Gram, Jason	-	1	1	5	4	1	2	4	3	4	1	-	3	1	3	3	3	1	3	5	3	-	1	52
Gwilt, James																		-	1					1
Hamill, Aaron	1	-	4	3		4	-														1	1	3	17
Harvey, Robert	2	1	1	4	2	2	1	-	1	4	4	2	1	1	2	6	2	1	1	4	-	-	1	43
Hayes, Lenny	-	2	2	6	4	4	2	4	3															27
Hudghton, Max	-	2	1	2	3	-	2		3	1	2	-	2	2	4	1	1	1	-	3	1		3	34
Koschitzke, Justin				-		3													4	3	2	2	1	15
Maguire, Matt	3	4	1	2	2	2	1	1	3	3	2	7	5	4	2	3	4	2						51
McGough, Mark									3	-	4													7
McQualter, Andrew			-	2	-		1					1	2	2	1	-	2							11
Milne, Stephen	-	4	5	5	1	3		5	1	2	5	1	2	2	1	6	3	1	3	1	3	6	8	68
Montagna, Leigh		3	5	2	3	5	1	1	2	3	3	8	3	1	3	4	6	2	1	5	2	1	2	66
Murray, Allan	1				3	2	1																	7
Peckett, Justin	2	3						-	3	1	2	2	2	2	-	-	1	1	2	3	1		6	31
Powell, Stephen	-	2						5						4	3	-	2	4			6		1	27
Riewoldt, Nick	2	3	-	-	1	5	1	-	3	1	2	1	1	3	1	-	1	1	2	5	2	2	3	40
Rix, Michael											2	5	1	4	1	1			-	1	2	-	3	20
Schwarze, Troy			1	3	1	4	1	2	1	2	1	2	2											20
Thompson, Andrew	1	-	2	1	-	4	1	1	2	-					1		2	-	1	-		2	6	24
Voss, Brett	1	3	2	1	2	1	4	5	1	3	3	2	2	2	2	-	-	2	-	2	3	-	-	41
Watts, Fergus	-																							
Totals	25	42	35	50	44	60	43	38	53	48	51	56	48	44	45	42	47	39	40	58	48	34	58	1048
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
