Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	-	-	1	-			1	1	-	-	2	1	-	-	-	1	-	-	-		-	-		7
Baker, Steven	-	-	1	-	-	-	-	-	-	-	-	-	-	-		-	-			-	2	-	2	5
Ball, Luke	-			-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Blake, Jason	-	-	1	-	-	-	1	-	-	-	-					-	-	-	-	-		-		2
Brooks, Barry																						2		2
Clarke, Raphael																			-	-	-	1	-	1
Clarke, Xavier		-	-	-	1							-	-	-	-				1	-	-	-	-	2
Dal Santo, Nick	-	-	-	2	-	-	-	-	2	1	-	-	1	-	-	-	-	-	-	-	-	-	-	6
Fiora, Aaron		-	1	-	-	-	-			1	-	-	-	-	-	-	1	1	-	-				4
Fisher, Leigh								1	-	-	1	-	-	-	2	-	-	3		-	-	1	-	8
Fisher, Sam	-	1	-	1	2	-	1	-	-	-	-	-	-	1	-	-	-	-	-	1	1	-	-	8
Gehrig, Fraser	3	-	-		-	2	1	-	-	1	-	1	2	-	2	1	2	1	3	-	1	1	1	22
Gilbert, Sam								-										-						
Goddard, Brendon	-	1	-		-	3	-	1	-	-	-	1	1	1	-	-	1	-	-	-	-	2	2	13
Gram, Jason	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gwilt, James																		-	1					1
Hamill, Aaron	1	1	-	1		-	-														-	-	-	3
Harvey, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1
Hayes, Lenny	1	-	-	-	-	-	-	1	-															2
Hudghton, Max	-	1	-	2	-	-	2		-	-	1	-	1	-	2	-	-	-	1	-	1		-	11
Koschitzke, Justin				-		-													1	-	2	1	1	5
Maguire, Matt	-	-	-	-	2	1	1	1	1	2	-	1	-	2	2	-	2	1						16
McGough, Mark									-	-	-													
McQualter, Andrew			-	-	-		-					-	-	-	-	-	-							
Milne, Stephen	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	2
Montagna, Leigh		-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	1	-	-	-	-	-	-	3
Murray, Allan	-				2	-	-																	2
Peckett, Justin	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Powell, Stephen	-	-						-						-	-	-	-	-			-		-	
Riewoldt, Nick	1	1	1	2	1	5	3	6	3	2	2	1	5	1	2	2	1	2	2	3	2	1	1	50
Rix, Michael											-	-	-	2	1	-			-	-	2	-	-	5
Schwarze, Troy			-	1	-	-	2	1	1	1	1	-	-											7
Thompson, Andrew	-	-	-	-	-	-	-	1	-	-					-		-	1	-	-		-	1	3
Voss, Brett	-	1	-	1	2	-	1	2	-	-	-	-	2	2	1	1	3	-	2	1	3	-	-	22
Watts, Fergus	-																							
Totals	6	6	5	10	10	12	14	15	7	8	8	5	13	9	12	5	11	10	11	5	14	10	9	215
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
