Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	-	-	-	-			2	-	-	-	-	-	1	-	-	-	-	-	-		-	1		4
Baker, Steven	-	-	-	-	-	-	-	-	1	-	-	-	-	-		-	-			-	-	-	-	1
Ball, Luke	-			-	-	-	-	-	-	-	1	1	-	-	-	1	1	-	-	1	-	1	-	6
Blake, Jason	-	1	-	-	-	-	-	-	-	-	-					-	-	-	1	-		-		2
Brooks, Barry																						1		1
Clarke, Raphael																			-	-	-	-	-	
Clarke, Xavier		-	-	-	-							2	-	-	-				-	-	-	-	-	2
Dal Santo, Nick	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	1	-	-	2	-	5
Fiora, Aaron		1	-	1	1	1	1			2	-	2	-	-	-	1	1	1	-	-				12
Fisher, Leigh								1	-	-	-	-	-	-	-	-	-	-		1	-	-	-	2
Fisher, Sam	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	2
Gehrig, Fraser	4	2	1		4	2	-	2	2	2	1	3	2	-	2	1	1	3	2	-	1	-	2	37
Gilbert, Sam								-										-						
Goddard, Brendon	-	1	-		-	-	-	-	-	1	-	3	1	1	-	-	1	-	-	1	-	-	-	9
Gram, Jason	-	-	-	-	-	1	-	4	-	-	-	-	-	-	-	1	1	1	2	-	-	-	-	10
Gwilt, James																		-	-					
Hamill, Aaron	1	-	-	-		-	-														-	1	-	2
Harvey, Robert	1	-	-	-	1	-	-	-	-	-	1	-	1	1	1	2	-	1	-	-	3	-	1	13
Hayes, Lenny	-	-	-	-	-	-	-	2	1															3
Hudghton, Max	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Koschitzke, Justin				-		-													2	2	1	1	2	8
Maguire, Matt	-	-	-	-	1	-	-	-	1	-	-	-	1	-	-	-	-	-						3
McGough, Mark									-	-	-													
McQualter, Andrew			1	-	-		-					-	-	-	-	-	-							1
Milne, Stephen	-	1	1	2	-	-		4	1	2	2	-	2	-	2	1	1	1	-	3	2	2	2	29
Montagna, Leigh		-	2	1	1	-	1	-	1	1	-	-	1	2	1	-	1	-	1	-	1	-	-	14
Murray, Allan	-				-	-	-																	
Peckett, Justin	1	-						-	-	-	-	-	-	-	-	-	-	-	1	-	-		1	3
Powell, Stephen	1	-						-						-	1	1	-	-			-		-	3
Riewoldt, Nick	1	1	2	3	1	-	2	3	3	1	-	-	4	1	-	2	3	3	-	2	1	1	1	35
Rix, Michael											-	-	-	-	-	-			-	-	-	-	-	
Schwarze, Troy			-	1	-	1	1	-	1	1	-	-	-											5
Thompson, Andrew	-	-	-	-	-	-	2	-	-	-					-		-	-	-	-		-	-	2
Voss, Brett	-	1	-	-	1	-	1	1	-	-	-	-	3	1	-	-	1	-	-	-	-	-	-	9
Watts, Fergus	1																							1
Totals	10	8	7	8	11	5	10	17	12	10	5	12	16	6	7	10	11	10	10	11	9	10	9	224
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
