Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Ackland, Cain	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-		-	-		
Baker, Steven	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-			-	-	-	-	
Ball, Luke	-			-	-	-	-	-	1	-	-	-	-	2	-	-	-	-	-	-	-	-	-	3
Blake, Jason	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-		-		
Brooks, Barry																						-		
Clarke, Raphael																			-	-	-	-	-	
Clarke, Xavier		-	-	-	-							-	-	-	-				-	-	-	-	-	
Dal Santo, Nick	-	-	2	-	-	2	-	-	-	2	-	-	-	-	-	-	-	-	3	-	-	1	-	10
Fiora, Aaron		-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-				
Fisher, Leigh								-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Fisher, Sam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	2
Gehrig, Fraser	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	3	-	-	6
Gilbert, Sam								-										-						
Goddard, Brendon	-	-	-		-	3	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	6
Gram, Jason	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	-	-	-	-	-	-	5
Gwilt, James																		-	-					
Hamill, Aaron	-	-	-	-		-	-														-	-	-	
Harvey, Robert	1	-	-	-	-	1	-	1	3	-	-	-	3	-	-	-	-	-	-	-	-	3	-	12
Hayes, Lenny	-	3	3	-	-	-	-	2	-															8
Hudghton, Max	-	-	-	-	-	-	-		-	-	-	-	1	-	-	-	-	-	-	-	-		-	1
Koschitzke, Justin				-		-													-	-	-	-	-	
Maguire, Matt	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-						1
McGough, Mark									-	-	-													
McQualter, Andrew			-	-	-		-					-	-	-	-	-	-							
Milne, Stephen	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Montagna, Leigh		-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	3
Murray, Allan	-				-	-	-																	
Peckett, Justin	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Powell, Stephen	-	-						-						-	-	-	-	-			-		-	
Riewoldt, Nick	-	-	-	-	-	-	-	3	-	-	3	-	2	-	-	-	-	-	-	-	-	-	-	8
Rix, Michael											-	-	-	-	-	-			-	-	-	-	-	
Schwarze, Troy			-	-	-	-	-	-	-	-	-	-	-											
Thompson, Andrew	-	-	-	-	-	-	-	-	-	-					-		-	-	-	-		-	-	
Voss, Brett	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Watts, Fergus	-																							
Totals	1	3	6	0	1	6	0	6	4	2	4	0	6	5	0	3	6	0	5	0	4	4	0	66
Opponent	WC	RI	BL	PA	FR	WB	GE	CA	KA	ME	SY	AD	HW	CW	ES	PA	RI	WC	GE	FR	WB	BL	ME	
