Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	1	1	1	-	1	-	-	1	-		-	-	-	1	-	-	-	-	-	-	-	-	-	6
Baird, John						1												-		-	-			1
Brown, Leigh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Colbert, Leigh	-	-	-	-	-		-	-	-	-	-	-	1	-	-	1	-	1	-		-	1	-	4
Firrito, Michael	1	-	-	1	1	1	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	6
Grant, Shannon	-	-	-	1	1	-	3	1	-	1	-	4	2	1	1	2	-	2	1	-	-	1	1	22
Grima, Blake			-	-	-																			
Hale, David	-	-	-	-	1	-	2	-	-	-	-	-	-	1	-	-	1	1	1	-	-	1	-	8
Harding, Leigh	-							-		1	1	1	-	-	-	-	1	-	-	-	1	1	-	6
Harris, Daniel	-	1	-	-	1	-	-	2	-	2		-	-	-	-	1	1	-	-	-	-	-	-	8
Harvey, Brent	1	1	1	1	2	-	1	1	1	1	2	-	1	-	-	-	1	1	4	-	-	2	-	21
Jones, Corey	-	1	-	-	-	-	-	-	1	1	2	2	-	1	-	1	1	1	-	-	2	-	-	13
LeCras, Brent									-	2		-	-											2
Makepeace, Troy	1	-	1	-	-	-	-	-	-	1	-	-	-	2	-	2	-	1	-	-	-	-	-	8
McIntosh, Hamish						-																		
Motlop, Daniel												1	-	-										1
Perkins, Justin									-	-	-									-				
Petrie, Drew	-	1	-	-	-		-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	1	1	6
Picioane, Lance	-	1	-	-	-	-	-			2	2	-	-	-	1							-	-	6
Pratt, Daniel	1	-	-	-	-	-	-	-						-	-	-	-	1	-	-	-	-		2
Rawlings, Brady	-	-				-	-	-	-	1	-	-	-	1	1	1	1	-	-	1	-	2	-	8
Rocca, Saverio	1	-	-	-	-	-	-	1	-		-			-	-	1	-	-	1	-	-	1	1	6
Sansbury, Eddie		-	1	1	1	-	-	1							1	1	-							6
Simpson, Adam	-	1	1	-	-	2	-	-	-	-	-	-	-	1	1	1	-			-	-	-	-	7
Sinclair, Jess	1	-	-	1	-	-	1	-	-	1	-	-	-			-	1	-	-	-	-		-	5
Smith, Jesse								-	-	-	-	-							-					
Stevens, Michael	-	-	1	1	-	1	-	-	-	1	-		-	-	-	-	1	-	-			-	1	6
Thompson, Nathan	1	-	-	-	3	-	-	2	1	-	-	-	1	-	1	-	-	-	-	-	-	-	-	9
Trotter, David																		-	-	-				
Urch, Callum																					-	-	-	
Watson, Ashley															-									
Watt, Shannon	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1
Wells, Daniel	1	1	1	2	1	-	-	-	-	-	-	2	1	1		-	2	1	1	1	1	1	1	18
Totals	9	8	7	8	12	5	7	10	3	14	7	10	6	9	7	13	10	9	8	3	4	12	6	187
Opponent	CA	SY	SK	CW	HW	AD	PA	WB	GE	BL	ME	RI	FR	ES	WC	HW	AD	PA	CW	SK	SY	CA	PA	
