Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	1	1	-	1	-	-	-	3
Baird, John						-												-		-	-			
Brown, Leigh	-	-	1	2	-	1	-	1	2	-	-	-	1	-	-	2	-	1	1	-	-	-	-	12
Colbert, Leigh	-	-	2	1	-		-	-	-	2	1	-	1	-	-	1	1	-	-		-	-	-	9
Firrito, Michael	1	1	1	1	-	2	2	7	2	-	1	1	-	1	-	-	1	3	1	4	1	-	-	30
Grant, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Grima, Blake			-	-	-																			
Hale, David	6	10	11	12	17	10	3	16	10	18	8	9	8	11	8	1	3	5	10	5	9	16	18	224
Harding, Leigh	-							-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Harris, Daniel	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Harvey, Brent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Jones, Corey	1	-	1	-	-	-	1	1	-	-	-	-	1	-	-	2	-	-	1	-	2	-	1	11
LeCras, Brent									-	-		-	-											
Makepeace, Troy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McIntosh, Hamish						2																		2
Motlop, Daniel												-	-	-										
Perkins, Justin									-	-	-									-				
Petrie, Drew	10	2	7	7	-		8	2	15	11	13	12	15	10	14	13	14	12	18	16	17	6	7	229
Picioane, Lance	-	-	-	-	-	1	-			-	-	-	-	-	-							-	-	1
Pratt, Daniel	-	-	-	-	-	-	-	-						-	-	-	-	-	-	1	-	-		1
Rawlings, Brady	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rocca, Saverio	1	-	2	1	3	1	1	1	2		1			1	-	1	-	2	6	2	-	-	1	26
Sansbury, Eddie		-	-	-	-	-	-	-							-	-	-							
Simpson, Adam	1	3	3	2	2	1	2	2	1	1	-	-	-	-	2	1	5			-	-	1	1	28
Sinclair, Jess	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-		-	
Smith, Jesse								-	-	-	-	-							-					
Stevens, Michael	-	1	-	-	-	-	-	-	-	-	-		1	-	-	-	-	-	-			-	-	2
Thompson, Nathan	4	4	7	5	8	-	2	1	1	-	4	-	-	1	-	-	-	-	-	2	1	-	-	40
Trotter, David																		-	-	-				
Urch, Callum																					-	-	-	
Watson, Ashley															-									
Watt, Shannon	-	1	-	-	1	-	-		-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	3
Wells, Daniel	-	-	1	-	1	1	-	-	1	1	-	-	-	-		1	-	-	-	-	-	3	-	9
Totals	24	22	36	31	32	19	19	31	34	33	28	22	27	24	24	22	25	24	37	32	30	26	28	630
Opponent	CA	SY	SK	CW	HW	AD	PA	WB	GE	BL	ME	RI	FR	ES	WC	HW	AD	PA	CW	SK	SY	CA	PA	
