Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	-	-	-	2	1	-	-	-	-		-	1	-	-	-	1	-	1	1	-	-	-	-	7
Baird, John						-												1		-	-			1
Brown, Leigh	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	1	-	3
Colbert, Leigh	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Firrito, Michael	1	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	1	-	5
Grant, Shannon	-	3	4	1	1	3	1	4	1	3	2	1	-	2	-	-	4	1	3	-	4	1	-	39
Grima, Blake			-	-	-																			
Hale, David	1	1	-	1	2	-	-	1	-	-	1	-	-	3	1	-	-	-	1	1	-	1	-	14
Harding, Leigh	-							-		-	1	3	2	4	3	-	1	1	-	1	1	-	1	18
Harris, Daniel	-	1	-	-	-	-	1	-	-	-		2	-	-	1	-	-	-	1	-	-	-	-	6
Harvey, Brent	1	-	2	1	-	1	2	2	-	2	1	-	1	-	3	2	2	-	2	1	-	-	-	23
Jones, Corey	2	1	1	3	2	-	2	-	-	4	1	1	1	1	-	1	2	5	1	3	3	1	3	38
LeCras, Brent									-	-		1	-											1
Makepeace, Troy	-	-	-	-	-	1	1	-	-	1	-	-	-	-	-	1	-	1	-	-	1	-	-	6
McIntosh, Hamish						-																		
Motlop, Daniel												-	1	-										1
Perkins, Justin									-	-	-									-				
Petrie, Drew	1	-	1	-	-		1	-	2	-	-	-	-	-	-	2	-	1	-	1	-	2	-	11
Picioane, Lance	-	-	-	-	-	-	-			-	-	-	-	-	-							1	1	2
Pratt, Daniel	-	-	-	-	-	-	-	-						-	-	-	-	-	-	-	-	-		
Rawlings, Brady	1	-				-	-	-	-	1	1	1	-	-	-	2	1	-	-	-	-	1	1	9
Rocca, Saverio	4	2	1	1	5	2	-	3	1		1			2	1	3	2	2	2	4	-	5	2	43
Sansbury, Eddie		1	2	1	-	-	-	-							-	-	1							5
Simpson, Adam	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	1	-			-	-	-	-	3
Sinclair, Jess	1	-	-	-	-	-	-	-	-	-	1	-	-			-	-	-	-	-	-		-	2
Smith, Jesse								-	-	-	-	-							-					
Stevens, Michael	1	3	1	1	1	1	1	-	-	-	-		-	-	-	-	1	-	-			-	-	10
Thompson, Nathan	1	-	2	1	2	2	1	2	2	5	2	5	3	5	5	3	2	-	3	1	-	3	2	52
Trotter, David																		-	1	-				1
Urch, Callum																					-	-	-	
Watson, Ashley															-									
Watt, Shannon	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wells, Daniel	2	-	1	-	2	-	-	1	-	1	-	1	-	1		-	-	1	-	1	-	-	1	12
Totals	16	12	15	14	16	10	10	13	8	17	11	17	8	19	14	16	16	15	15	13	9	17	11	312
Opponent	CA	SY	SK	CW	HW	AD	PA	WB	GE	BL	ME	RI	FR	ES	WC	HW	AD	PA	CW	SK	SY	CA	PA	
