Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	5	5	1	2	1	3	4	5	4		1	1	1	-	1	4	7	4	12	3	7	5	1	77
Baird, John						3												-		8	6			17
Brown, Leigh	8	3	5	3	3	6	3	5	2	4	2	8	11	2	4	9	5	3	5	3	2	8	3	107
Colbert, Leigh	4	9	6	2	6		2	4	4	9	7	10	10	10	11	11	13	2	3		7	12	3	145
Firrito, Michael	4	1	7	5	6	3	5	5	5	5	11	4	1	2	4	6	8	2	3	9	2	2	5	105
Grant, Shannon	8	3	6	7	2	5	5	3	11	6	9	5	3	10	8	12	2	8	4	3	2	9	4	135
Grima, Blake			2	5	-																			7
Hale, David	3	3	1	3	5	2	4	7	5	4	4	2	1	2	2	-	2	2	6	5	1	6	6	76
Harding, Leigh	-							-		4	5	1	3	5	3	3	1	4	6	-	4	5	1	45
Harris, Daniel	2	5	10	4	9	10	2	8	10	4		7	13	8	14	17	15	12	5	6	11	17	6	195
Harvey, Brent	4	10	8	5	6	7	6	11	11	11	11	10	7	10	9	15	8	3	10	3	4	11	8	188
Jones, Corey	4	2	3	3	5	2	5	7	4	5	1	6	5	1	4	4	4	5	3	5	5	5	6	94
LeCras, Brent									2	4		2	2											10
Makepeace, Troy	8	2	2	4	3	6	3	3	4	9	9	6	3	4	3	7	6	4	1	3	2	10	1	103
McIntosh, Hamish						1																		1
Motlop, Daniel												3	1	-										4
Perkins, Justin									3	3	4									2				12
Petrie, Drew	1	-	-	4	-		2	3	3	2	4	1	2	4	5	2	6	3	7	3	4	2	1	59
Picioane, Lance	7	6	7	6	4	4	2			4	5	3	4	3	3							5	2	65
Pratt, Daniel	4	2	4	1	5	7	4	2						3	2	4	5	3	5	3	5	3		62
Rawlings, Brady	3	11				4	5	7	11	8	12	6	8	5	11	10	4	8	9	4	8	9	6	149
Rocca, Saverio	2	1	1	2	3	-	2	1	1		1			1	2	2	-	-	1	2	-	3	1	26
Sansbury, Eddie		2	1	4	2	2	1	4							14	7	1							38
Simpson, Adam	7	4	7	11	5	16	4	15	7	8	5	8	9	15	15	10	7			5	9	11	5	183
Sinclair, Jess	7	1	4	7	9	5	4	8	1	6	7	3	6			2	9	8	7	16	4		8	122
Smith, Jesse								3	5	3	3	3							3					20
Stevens, Michael	5	2	4	3	3	2	3	2	5	4	2		3	4	3	2	8	3	2			6	2	68
Thompson, Nathan	1	1	-	3	-	1	3	6	3	1	3	-	1	3	-	-	1	3	1	2	1	1	4	39
Trotter, David																		-	4	-				4
Urch, Callum																					3	1	2	6
Watson, Ashley															2									2
Watt, Shannon	5	3	2	4	4	4	1		4	5	1	6	4	4	3	3	5	-	2	2	2	5	1	70
Wells, Daniel	4	4	6	8	5	7	3	2	6	10	7	5	6	4		6	7	11	13	4	4	15	11	148
Totals	96	80	87	96	86	100	73	111	111	119	114	100	104	100	123	136	124	88	112	91	93	151	87	2382
Opponent	CA	SY	SK	CW	HW	AD	PA	WB	GE	BL	ME	RI	FR	ES	WC	HW	AD	PA	CW	SK	SY	CA	PA	
