Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	2	2	1	4	1	3	1	1	3		4	2	1	2	5	1	3	2	1	4	1	2	2	48
Baird, John						3												-		1	2			6
Brown, Leigh	1	-	7	1	1	1	-	1	1	1	-	4	2	1	1	1	2	2	1	4	3	-	2	37
Colbert, Leigh	-	1	1	1	2		1	2	3	2	2	2	-	1	3	-	-	-	-		4	2	1	28
Firrito, Michael	5	1	2	2	2	2	3	1	1	3	2	1	1	2	3	2	-	1	4	4	2	2	4	50
Grant, Shannon	2	3	4	2	-	3	2	1	6	-	6	2	2	6	4	2	1	1	2	3	1	3	3	59
Grima, Blake			1	1	-																			2
Hale, David	1	1	3	1	-	-	1	-	2	2	-	-	-	1	1	1	-	1	1	-	1	1	1	19
Harding, Leigh	1							3		2	1	1	3	-	3	3	2	-	1	-	2	-	1	23
Harris, Daniel	3	2	3	-	1	4	2	1	1	-		-	3	-	4	2	1	3	2	1	2	5	1	41
Harvey, Brent	3	-	1	2	1	4	2	3	2	5	1	1	4	1	2	2	2	3	4	3	1	-	6	53
Jones, Corey	2	4	1	2	-	3	1	1	1	-	3	-	1	4	3	3	2	2	1	4	3	2	-	43
LeCras, Brent									2	2		1	1											6
Makepeace, Troy	-	3	-	2	3	6	2	-	2	5	1	-	-	2	1	2	2	-	-	2	1	1	1	36
McIntosh, Hamish						-																		
Motlop, Daniel												2	3	-										5
Perkins, Justin									1	2	1									1				5
Petrie, Drew	2	1	3	5	2		4	4	1	5	-	-	4	1	2	2	5	1	5	4	4	2	1	58
Picioane, Lance	2	2	2	-	3	1	1			2	1	-	1	3	2							2	-	22
Pratt, Daniel	5	2	2	1	2	6	3	1						-	1	2	-	1	3	2	3	5		39
Rawlings, Brady	2	-				4	1	-	3	1	1	2	-	3	2	2	1	4	2	1	2	3	1	35
Rocca, Saverio	3	1	-	1	2	-	-	1	-		1			2	-	4	-	3	3	-	-	3	1	25
Sansbury, Eddie		3	2	1	5	-	1	2							3	1	-							18
Simpson, Adam	-	1	-	2	1	3	2	-	3	2	1	2	1	2	6	6	5			2	3	-	2	44
Sinclair, Jess	2	1	1	-	1	3	3	1	1	1	5	1	1			2	1	1	2	4	4		3	38
Smith, Jesse								2	1	1	5	1							1					11
Stevens, Michael	3	3	3	2	2	6	2	-	5	1	2		-	2	2	-	1	-	1			1	2	38
Thompson, Nathan	3	1	1	1	3	2	-	-	4	1	-	-	5	3	3	3	3	1	4	2	-	3	-	43
Trotter, David																		1	1	-				2
Urch, Callum																					6	2	2	10
Watson, Ashley															1									1
Watt, Shannon	5	1	2	-	3	4	2		3	1	1	2	-	-	-	2	2	1	3	4	1	-	2	39
Wells, Daniel	2	2	3	3	4	2	3	2	2	2	4	1	-	2		-	1	4	2	5	-	2	4	50
Totals	49	35	43	34	39	60	37	27	48	41	42	25	33	38	52	43	34	32	44	51	46	41	40	934
Opponent	CA	SY	SK	CW	HW	AD	PA	WB	GE	BL	ME	RI	FR	ES	WC	HW	AD	PA	CW	SK	SY	CA	PA	
