Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Archer, Glenn	1	1	-	-	-	-	-	3	-		-	1	-	1	-	-	-	-	-	1	-	-	1	9
Baird, John						-												-		-	-			
Brown, Leigh	-	-	3	-	1	1	1	1	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	9
Colbert, Leigh	1	-	1	-	-		-	-	-	-	-	1	1	-	1	-	-	1	-		-	-	-	6
Firrito, Michael	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	1	3	1	-	1	8
Grant, Shannon	-	1	1	-	2	2	1	1	2	-	2	-	-	1	-	-	1	-	1	-	2	2	-	19
Grima, Blake			-	-	-																			
Hale, David	-	-	-	-	-	-	1	1	1	-	-	1	-	4	1	-	-	-	1	-	-	2	1	13
Harding, Leigh	-							-		-	-	2	-	1	-	-	1	-	-	1	1	-	-	6
Harris, Daniel	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Harvey, Brent	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Jones, Corey	-	-	-	-	1	-	1	-	-	-	-	1	1	1	-	2	-	3	-	1	1	1	-	13
LeCras, Brent									1	-		-	-											1
Makepeace, Troy	2	-	-	-	-	1	-	1	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	6
McIntosh, Hamish						-																		
Motlop, Daniel												-	-	-										
Perkins, Justin									-	-	-									-				
Petrie, Drew	-	-	-	1	-		-	-	1	-	-	-	-	-	-	-	-	1	1	1	-	1	-	6
Picioane, Lance	-	-	-	-	-	-	-			-	1	-	-	-	-							-	-	1
Pratt, Daniel	-	-	1	1	-	3	-	-						-	-	-	-	1	1	-	-	-		7
Rawlings, Brady	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	2
Rocca, Saverio	4	1	1	-	2	2	-	-	-		1			3	-	-	1	2	1	2	-	1	1	22
Sansbury, Eddie		-	-	-	-	-	-	1							-	-	-							1
Simpson, Adam	1	2	1	1	-	-	-	-	1	-	-	-	2	-	1	1	-			1	1	-	-	12
Sinclair, Jess	-	1	-	1	-	-	1	1	-	-	-	-	1			1	-	-	-	-	-		-	6
Smith, Jesse								-	2	-	2	-							-					4
Stevens, Michael	-	-	-	1	-	1	-	-	-	-	-		-	-	-	-	-	-	-			-	-	2
Thompson, Nathan	-	-	-	1	2	1	2	-	-	3	-	1	-	2	1	-	1	2	2	1	1	1	1	22
Trotter, David																		-	-	-				
Urch, Callum																					-	-	-	
Watson, Ashley															-									
Watt, Shannon	-	-	2	1	-	-	1		-	2	-	-	2	-	-	1	-	-	-	-	-	-	2	11
Wells, Daniel	-	1	-	-	1	1	-	-	-	-	-	-	-	2		-	-	1	-	-	-	1	-	7
Totals	9	7	10	7	11	13	8	9	8	5	8	7	7	17	4	5	4	11	10	11	8	9	7	195
Opponent	CA	SY	SK	CW	HW	AD	PA	WB	GE	BL	ME	RI	FR	ES	WC	HW	AD	PA	CW	SK	SY	CA	PA	
